shape	iterations	best_vx_q1	best_vx_q3	best_vx_median
1111111-1010100	0	0.023792830026605	0.0321992780238856	0.0243966203260686
1111111-1010100	1	0.0284003015145559	0.0859515064376545	0.0537079508248318
1111111-1010100	2	0.0287536119464585	0.0859515064376545	0.0537079508248318
1111111-1010100	3	0.0299354217491096	0.1599850868310466	0.1018375382526136
1111111-1010100	4	0.0555848316723764	0.2532326146537175	0.2133769454932449
1111111-1010100	5	0.0596952170279714	0.2619110072402972	0.2133769454932449
1111111-1010100	6	0.2133769454932449	0.2619110072402972	0.2335040133524538
1111111-1010100	7	0.2133769454932449	0.3130340610931469	0.2619110072402972
1111111-1010100	8	0.3130340610931469	0.5009335840737166	0.4865397837522264
1111111-1010100	9	0.3130340610931469	0.5175242826865166	0.5111417372582592
1111111-1010100	10	0.4512155028994852	0.5175242826865166	0.5111417372582592
1111111-1010100	11	0.5111417372582592	0.5793302837700417	0.5175242826865166
1111111-1010100	12	0.5122986271366101	0.5793302837700417	0.5175242826865166
1111111-1010100	13	0.5122986271366101	0.7502955556700824	0.6592284370788715
1111111-1010100	14	0.5598147358305902	0.7571188285110975	0.7502955556700824
1111111-1010100	15	0.6240728728658236	0.7571188285110975	0.7502955556700824
1111111-1010100	16	0.6240728728658236	0.7571188285110975	0.7502955556700824
1111111-1010100	17	0.6500758033359808	0.818817703276019	0.7571188285110975
1111111-1010100	18	0.686834005787077	0.8528978180254285	0.7571188285110975
1111111-1010100	19	0.7817194614803028	0.8546542968207378	0.8528978180254285
1111111-1010100	20	0.7817194614803028	0.880483641483815	0.8546542968207378
1111111-1010100	21	0.7817194614803028	0.880483641483815	0.8546542968207378
1111111-1010100	22	0.7817194614803028	0.880483641483815	0.8546542968207378
1111111-1010100	23	0.7817194614803028	0.880483641483815	0.8546542968207378
1111111-1010100	24	0.7817194614803028	0.880483641483815	0.8546542968207378
1111111-1010100	25	0.8546542968207378	0.8981128161870643	0.8918541453425122
1111111-1010100	26	0.8918541453425122	0.9339432493204208	0.9097699275873556
1111111-1010100	27	0.935466291944852	0.9774936105671672	0.9461291623647288
1111111-1010100	28	0.935466291944852	0.9774936105671672	0.9461291623647288
1111111-1010100	29	0.9404306673894824	1.0091502673610169	0.9461291623647288
1111111-1010100	30	0.9404306673894824	1.02212945694186	0.9461291623647288
1111111-1010100	31	0.9404306673894824	1.059676455753926	0.9693851270755206
1111111-1010100	32	0.9404306673894824	1.1712891056849293	0.9886250268253356
1111111-1010100	33	0.9886250268253356	1.1712891056849293	0.9961483774813426
1111111-1010100	34	0.9961483774813426	1.1712891056849293	1.073095892017172
1111111-1010100	35	0.9961483774813426	1.175702708093424	1.073095892017172
1111111-1010100	36	0.9961483774813426	1.2210003294056246	1.073095892017172
1111111-1010100	37	0.9961483774813426	1.2210003294056246	1.073095892017172
1111111-1010100	38	1.0069930896443775	1.272196773973905	1.073095892017172
1111111-1010100	39	1.0069930896443775	1.2822537641385563	1.079585277883324
1111111-1010100	40	1.0069930896443775	1.2822537641385563	1.079585277883324
1111111-1010100	41	1.0069930896443775	1.2953920673294113	1.079585277883324
1111111-1010100	42	1.0281341393759384	1.2953920673294113	1.079585277883324
1111111-1010100	43	1.0281341393759384	1.2953920673294113	1.079585277883324
1111111-1010100	44	1.0281341393759384	1.2953920673294113	1.079585277883324
1111111-1010100	45	1.0281341393759384	1.2953920673294113	1.079585277883324
1111111-1010100	46	1.0723666012234896	1.2953920673294113	1.079585277883324
1111111-1010100	47	1.0723666012234896	1.3113517695640753	1.079585277883324
1111111-1010100	48	1.0723666012234896	1.3113517695640753	1.079585277883324
1111111-1010100	49	1.0723666012234896	1.3113517695640753	1.079585277883324
1111111-1010100	50	1.0723666012234896	1.3113517695640753	1.079585277883324
1111111-1010100	51	1.0723666012234896	1.3252977697882262	1.079585277883324
1111111-1010100	52	1.0723666012234896	1.3252977697882262	1.079585277883324
1111111-1010100	53	1.0723666012234896	1.3252977697882262	1.079585277883324
1111111-1010100	54	1.0723666012234896	1.3252977697882262	1.079585277883324
1111111-1010100	55	1.0723666012234896	1.3252977697882262	1.079585277883324
1111111-1010100	56	1.0723666012234896	1.3252977697882262	1.079585277883324
1111111-1010100	57	1.0723666012234896	1.3252977697882262	1.2735518869103335
1111111-1010100	58	1.0723666012234896	1.3252977697882262	1.2735518869103335
1111111-1010100	59	1.0723666012234896	1.3450509787316507	1.2735518869103335
1111111-1010100	60	1.0723666012234896	1.3450509787316507	1.2735518869103335
1111111-1010100	61	1.0723666012234896	1.3450509787316507	1.2735518869103335
1111111-1010100	62	1.0723666012234896	1.3450509787316507	1.2735518869103335
1111111-1010100	63	1.0723666012234896	1.4159172929171782	1.2735518869103335
1111111-1010100	64	1.0723666012234896	1.4159172929171782	1.2735518869103335
1111111-1010100	65	1.0723666012234896	1.4159172929171782	1.2735518869103335
1111111-1010100	66	1.0723666012234896	1.4159172929171782	1.2735518869103335
1111111-1010100	67	1.0723666012234896	1.4159172929171782	1.2735518869103335
1111111-1010100	68	1.0723666012234896	1.4159172929171782	1.2735518869103335
1111111-1010100	69	1.0777100705733549	1.4159172929171782	1.2735518869103335
1111111-1010100	70	1.0777100705733549	1.4159172929171782	1.2735518869103335
1111111-1010100	71	1.0777100705733549	1.4159172929171782	1.2735518869103335
1111111-1010100	72	1.0777100705733549	1.4159172929171782	1.310023233764821
1111111-1010100	73	1.0777100705733549	1.4164181952982664	1.310023233764821
1111111-1010100	74	1.1006723753760448	1.4412195274209938	1.310023233764821
1111111-1010100	75	1.1006723753760448	1.4412195274209938	1.310023233764821
1111111-1010100	76	1.1006723753760448	1.4722020955887327	1.310023233764821
1111111-1010100	77	1.1006723753760448	1.6046081680013444	1.310023233764821
1111111-1010100	78	1.1006723753760448	1.6345969902735489	1.4502130448362411
1111111-1010100	79	1.1006723753760448	1.6345969902735489	1.4502130448362411
1111111-1010100	80	1.1006723753760448	1.6345969902735489	1.4502130448362411
1111111-1010100	81	1.1006723753760448	1.6345969902735489	1.4502130448362411
1111111-1010100	82	1.1006723753760448	1.6345969902735489	1.4502130448362411
1111111-1010100	83	1.113584462688047	1.6345969902735489	1.4502130448362411
1111111-1010100	84	1.113584462688047	1.6345969902735489	1.4694305174368587
1111111-1010100	85	1.113584462688047	1.6345969902735489	1.4694305174368587
1111111-1010100	86	1.113584462688047	1.6345969902735489	1.4694305174368587
1111111-1010100	87	1.113584462688047	1.6731365825757114	1.4694305174368587
1111111-1010100	88	1.113584462688047	1.6731365825757114	1.4694305174368587
1111111-1010100	89	1.113584462688047	1.6731365825757114	1.4694305174368587
1111111-1010100	90	1.113584462688047	1.6731365825757114	1.4694305174368587
1111111-1010100	91	1.113584462688047	1.6740624001333533	1.4694305174368587
1111111-1010100	92	1.113584462688047	1.6740624001333533	1.4694305174368587
1111111-1010100	93	1.113584462688047	1.6740624001333533	1.4694305174368587
1111111-1010100	94	1.113584462688047	1.7014644174751543	1.4694305174368587
1111111-1010100	95	1.113584462688047	1.7014644174751543	1.4694305174368587
1111111-1010100	96	1.113584462688047	1.7014644174751543	1.4694305174368587
1111111-1010100	97	1.113584462688047	1.7014644174751543	1.4694305174368587
1111111-1010100	98	1.113584462688047	1.7014644174751543	1.4694305174368587
1111111-1010100	99	1.113584462688047	1.7041039661402946	1.4694305174368587
1111111-1010100	100	1.113584462688047	1.7041039661402946	1.4694305174368587
1111111-1010100	101	1.1918211604227391	1.7041039661402946	1.510274741750668
1111111-1010100	102	1.1918211604227391	1.7041039661402946	1.510274741750668
1111111-1010100	103	1.1918211604227391	1.7041039661402946	1.510274741750668
1111111-1010100	104	1.1918211604227391	1.7041039661402946	1.510274741750668
1111111-1010100	105	1.1918211604227391	1.7041039661402946	1.510274741750668
1111111-1010100	106	1.1918211604227391	1.7041039661402946	1.510274741750668
1111111-1010100	107	1.1918211604227391	1.7041039661402946	1.510274741750668
1111111-1010100	108	1.1918211604227391	1.7041039661402946	1.510274741750668
1111111-1010100	109	1.1918211604227391	1.7041039661402946	1.510274741750668
1111111-1010100	110	1.1918211604227391	1.7041039661402946	1.510274741750668
1111111-1010100	111	1.1918211604227391	1.7041039661402946	1.510274741750668
1111111-1010100	112	1.1918211604227391	1.7041039661402946	1.510274741750668
1111111-1010100	113	1.1918211604227391	1.7041039661402946	1.510274741750668
1111111-1010100	114	1.1918211604227391	1.7053159226651955	1.510274741750668
1111111-1010100	115	1.1918211604227391	1.70879703180675	1.510274741750668
1111111-1010100	116	1.1918211604227391	1.70879703180675	1.510274741750668
1111111-1010100	117	1.1918211604227391	1.70879703180675	1.510274741750668
1111111-1010100	118	1.1918211604227391	1.70879703180675	1.510274741750668
1111111-1010100	119	1.1918211604227391	1.70879703180675	1.510274741750668
1111111-1010100	120	1.1918211604227391	1.7733737080224226	1.510274741750668
1111111-1010100	121	1.1918211604227391	1.7733737080224226	1.510274741750668
1111111-1010100	122	1.1918211604227391	1.7733737080224226	1.510274741750668
1111111-1010100	123	1.1918211604227391	1.7733737080224226	1.510274741750668
1111111-1010100	124	1.1918211604227391	1.7733737080224226	1.510274741750668
1111111-1010100	125	1.1918211604227391	1.7733737080224226	1.510274741750668
1111111-1010100	126	1.1918211604227391	1.7733737080224226	1.510274741750668
1111111-1010100	127	1.1918211604227391	1.7733737080224226	1.510274741750668
1111111-1010100	128	1.1918211604227391	1.7733737080224226	1.510274741750668
1111111-1010100	129	1.1918211604227391	1.7733737080224226	1.510274741750668
1111111-1010100	130	1.1918211604227391	1.7733737080224226	1.510274741750668
1111111-1010100	131	1.1918211604227391	1.7733737080224226	1.510274741750668
