shape	iterations	best_vx_q1	best_vx_q3	best_vx_median
111111111-111111111-001010101	0	0.0142324292494211	0.0187547047651236	0.0155350721019126
111111111-111111111-001010101	1	0.0679091855268156	0.2469016074968288	0.1019805737623681
111111111-111111111-001010101	2	0.1019805737623681	0.3530728100069545	0.2469016074968288
111111111-111111111-001010101	3	0.1019805737623681	0.3530728100069545	0.2469016074968288
111111111-111111111-001010101	4	0.1019805737623681	0.3530728100069545	0.2469016074968288
111111111-111111111-001010101	5	0.2469016074968288	0.4248099880316158	0.3448257797166811
111111111-111111111-001010101	6	0.4248099880316158	0.5504945978811983	0.434735312825731
111111111-111111111-001010101	7	0.515970929734723	0.6829386878040999	0.6739792885011293
111111111-111111111-001010101	8	0.5429784032011894	0.781448526884893	0.6739792885011293
111111111-111111111-001010101	9	0.5429784032011894	0.781448526884893	0.6739792885011293
111111111-111111111-001010101	10	0.6739792885011293	1.0025675758569474	0.8632952068415135
111111111-111111111-001010101	11	0.8121202423677822	1.0221421273286362	0.9376944023551051
111111111-111111111-001010101	12	0.9376944023551051	1.0221421273286362	0.9576415324692232
111111111-111111111-001010101	13	0.9946799014698694	1.0221421273286362	1.0018721015430234
111111111-111111111-001010101	14	0.9946799014698694	1.1988610535483937	1.114888227335434
111111111-111111111-001010101	15	1.1178592595123784	1.2335557331276883	1.1988610535483937
111111111-111111111-001010101	16	1.1178592595123784	1.26340483320158	1.2597132123210126
111111111-111111111-001010101	17	1.1935873273771638	1.286991274908839	1.2690890032426518
111111111-111111111-001010101	18	1.1935873273771638	1.2972982817118526	1.2690890032426518
111111111-111111111-001010101	19	1.2972982817118526	1.507068929132154	1.3496822285214192
111111111-111111111-001010101	20	1.3496822285214192	1.6393209279796097	1.397059499961969
111111111-111111111-001010101	21	1.397059499961969	1.7910442550240169	1.4134030988577333
111111111-111111111-001010101	22	1.4134030988577333	1.996215412367241	1.4222043939311364
111111111-111111111-001010101	23	1.4222043939311364	1.996215412367241	1.4342980612842182
111111111-111111111-001010101	24	1.4222043939311364	2.0729401723579595	1.4342980612842182
111111111-111111111-001010101	25	1.4222043939311364	2.0944521072887152	1.468429893964479
111111111-111111111-001010101	26	1.4608135352643878	2.1925375243166982	1.4966507777668856
111111111-111111111-001010101	27	1.470596538793696	2.1925375243166982	1.4966507777668856
111111111-111111111-001010101	28	1.4966507777668856	2.277392758506762	1.6218964610644802
111111111-111111111-001010101	29	1.4966507777668856	2.277392758506762	1.6218964610644802
111111111-111111111-001010101	30	1.4966507777668856	2.277392758506762	1.6218964610644802
111111111-111111111-001010101	31	1.4966507777668856	2.4325116908642617	1.6218964610644802
111111111-111111111-001010101	32	1.4966507777668856	2.4325116908642617	1.6218964610644802
111111111-111111111-001010101	33	1.4966507777668856	2.4325116908642617	1.6218964610644802
111111111-111111111-001010101	34	1.5023795246369616	2.461415599131085	1.6218964610644802
111111111-111111111-001010101	35	1.5023795246369616	2.461415599131085	1.6218964610644802
111111111-111111111-001010101	36	1.5023795246369616	2.461415599131085	1.6218964610644802
111111111-111111111-001010101	37	1.520965588661667	2.461415599131085	1.6218964610644802
111111111-111111111-001010101	38	1.520965588661667	2.461415599131085	1.6218964610644802
111111111-111111111-001010101	39	1.5430721195138863	2.461415599131085	1.639757503576472
111111111-111111111-001010101	40	1.5430721195138863	2.461415599131085	1.639757503576472
111111111-111111111-001010101	41	1.5430721195138863	2.461415599131085	1.639757503576472
111111111-111111111-001010101	42	1.6383455425291442	2.461415599131085	1.639757503576472
111111111-111111111-001010101	43	1.639757503576472	2.461415599131085	1.7600725585449135
111111111-111111111-001010101	44	1.639757503576472	2.461415599131085	1.7686537961546764
111111111-111111111-001010101	45	1.639757503576472	2.461415599131085	1.8829725454952853
111111111-111111111-001010101	46	1.639757503576472	2.461415599131085	1.8829725454952853
111111111-111111111-001010101	47	1.639757503576472	2.461415599131085	1.8829725454952853
111111111-111111111-001010101	48	1.639757503576472	2.461415599131085	1.8829725454952853
111111111-111111111-001010101	49	1.650320857881244	2.461415599131085	2.3771240519139947
111111111-111111111-001010101	50	1.650320857881244	2.461415599131085	2.3771240519139947
111111111-111111111-001010101	51	1.650320857881244	2.461415599131085	2.442128806457407
111111111-111111111-001010101	52	1.650320857881244	2.461415599131085	2.442128806457407
111111111-111111111-001010101	53	1.7150489022795736	2.485453773985798	2.442128806457407
111111111-111111111-001010101	54	1.7150489022795736	2.485453773985798	2.442128806457407
111111111-111111111-001010101	55	1.7150489022795736	2.4937530010706777	2.485453773985798
111111111-111111111-001010101	56	1.7150489022795736	2.5067594826006943	2.485453773985798
111111111-111111111-001010101	57	1.7150489022795736	2.5067594826006943	2.485453773985798
111111111-111111111-001010101	58	1.7150489022795736	2.510007511992627	2.5067594826006943
111111111-111111111-001010101	59	1.7150489022795736	2.510007511992627	2.5067594826006943
111111111-111111111-001010101	60	1.7150489022795736	2.510007511992627	2.5067594826006943
111111111-111111111-001010101	61	1.7150489022795736	2.510007511992627	2.5067594826006943
111111111-111111111-001010101	62	1.7150489022795736	2.510007511992627	2.5067594826006943
111111111-111111111-001010101	63	1.7150489022795736	2.510007511992627	2.5067594826006943
111111111-111111111-001010101	64	1.7150489022795736	2.540435522991956	2.510007511992627
111111111-111111111-001010101	65	1.7150489022795736	2.568155855376491	2.540435522991956
111111111-111111111-001010101	66	1.7150489022795736	2.568155855376491	2.540435522991956
111111111-111111111-001010101	67	1.7150489022795736	2.568155855376491	2.540435522991956
111111111-111111111-001010101	68	1.7150489022795736	2.568155855376491	2.552694579918273
111111111-111111111-001010101	69	1.7150489022795736	2.568155855376491	2.552694579918273
111111111-111111111-001010101	70	1.7150489022795736	2.568155855376491	2.552694579918273
111111111-111111111-001010101	71	1.7150489022795736	2.568155855376491	2.552694579918273
111111111-111111111-001010101	72	1.7150489022795736	2.604915611396539	2.575573150596921
111111111-111111111-001010101	73	1.7150489022795736	2.635113169404414	2.575573150596921
111111111-111111111-001010101	74	1.7150489022795736	2.656810792235513	2.635113169404414
111111111-111111111-001010101	75	1.7150489022795736	2.656810792235513	2.635113169404414
111111111-111111111-001010101	76	1.7150489022795736	2.656810792235513	2.635113169404414
111111111-111111111-001010101	77	1.7150489022795736	2.656810792235513	2.635113169404414
111111111-111111111-001010101	78	1.7150489022795736	2.656810792235513	2.635113169404414
111111111-111111111-001010101	79	1.7150489022795736	2.656810792235513	2.635113169404414
111111111-111111111-001010101	80	1.7150489022795736	2.656810792235513	2.635113169404414
111111111-111111111-001010101	81	1.7150489022795736	2.656810792235513	2.635113169404414
111111111-111111111-001010101	82	1.7150489022795736	2.656810792235513	2.635113169404414
111111111-111111111-001010101	83	1.7150489022795736	2.656810792235513	2.635113169404414
