shape	iterations	best_vx_q1	best_vx_q3	best_vx_median
1111111-1010001	0	0.0148385755894114	0.014993221099792	0.0148714176884928
1111111-1010001	1	0.0159813955780142	0.0181925839512939	0.0160822924226621
1111111-1010001	2	0.0189624484908637	0.0272802757483461	0.0201876537503554
1111111-1010001	3	0.0189624484908637	0.0272802757483461	0.0201876537503554
1111111-1010001	4	0.0189624484908637	0.0272802757483461	0.0201876537503554
1111111-1010001	5	0.0224333123418655	0.071554741465847	0.0272802757483461
1111111-1010001	6	0.0245415598181468	0.071554741465847	0.0468746689491497
1111111-1010001	7	0.024962022163817	0.071554741465847	0.0468746689491497
1111111-1010001	8	0.030356181011056	0.071554741465847	0.0468746689491497
1111111-1010001	9	0.030356181011056	0.071554741465847	0.0468746689491497
1111111-1010001	10	0.0321043378805579	0.071554741465847	0.0468746689491497
1111111-1010001	11	0.0468746689491497	0.0846773679989092	0.0472017203423532
1111111-1010001	12	0.0468746689491497	0.0846773679989092	0.0472017203423532
1111111-1010001	13	0.0472017203423532	0.1113507021161789	0.0622647070850606
1111111-1010001	14	0.0472017203423532	0.1357262258952515	0.0622647070850606
1111111-1010001	15	0.0622647070850606	0.1357262258952515	0.1216115021867089
1111111-1010001	16	0.0622647070850606	0.2276778574735841	0.1216115021867089
1111111-1010001	17	0.1157553251132604	0.2445320403416295	0.1216115021867089
1111111-1010001	18	0.1216115021867089	0.2445320403416295	0.2429472411872224
1111111-1010001	19	0.2429472411872224	0.2974744250479794	0.2786300181879217
1111111-1010001	20	0.2744208440865198	0.3338702471916899	0.2974744250479794
1111111-1010001	21	0.2974744250479794	0.3376109059536568	0.3338702471916899
1111111-1010001	22	0.2974744250479794	0.3522228826729568	0.3376109059536568
1111111-1010001	23	0.3376109059536568	0.4443943377987698	0.3522228826729568
1111111-1010001	24	0.3376109059536568	0.4443943377987698	0.3626593199242559
1111111-1010001	25	0.3376109059536568	0.4443943377987698	0.4028318776157124
1111111-1010001	26	0.3376109059536568	0.4443943377987698	0.4028318776157124
1111111-1010001	27	0.351384125544977	0.4478572836367575	0.4443943377987698
1111111-1010001	28	0.4443943377987698	0.8272721056624703	0.4478572836367575
1111111-1010001	29	0.4478572836367575	0.8272721056624703	0.7160028912578917
1111111-1010001	30	0.6119904655982107	1.0595505974934996	0.7698200958170354
1111111-1010001	31	0.6119904655982107	1.0595505974934996	0.9623023306042452
1111111-1010001	32	0.6119904655982107	1.1542495465294844	0.9623023306042452
1111111-1010001	33	0.6119904655982107	1.1542495465294844	1.0326438549363737
1111111-1010001	34	0.6119904655982107	1.2310417063977543	1.0326438549363737
1111111-1010001	35	0.6119904655982107	1.2310417063977543	1.0444804712281166
1111111-1010001	36	0.6119904655982107	1.2310417063977543	1.0444804712281166
1111111-1010001	37	0.6119904655982107	1.2310417063977543	1.0444804712281166
1111111-1010001	38	0.6119904655982107	1.2310417063977543	1.0444804712281166
1111111-1010001	39	0.6119904655982107	1.2310417063977543	1.180446274178509
1111111-1010001	40	0.6243230550890831	1.2310417063977543	1.180446274178509
1111111-1010001	41	0.6579354226517762	1.2310417063977543	1.180446274178509
1111111-1010001	42	0.6579354226517762	1.2310417063977543	1.2180444068966758
1111111-1010001	43	0.7588016493969371	1.2310417063977543	1.2180444068966758
1111111-1010001	44	0.7588016493969371	1.2310417063977543	1.2180444068966758
1111111-1010001	45	0.7588016493969371	1.2310417063977543	1.2180444068966758
1111111-1010001	46	0.7588016493969371	1.2310417063977543	1.2180444068966758
1111111-1010001	47	0.7588016493969371	1.2310417063977543	1.2180444068966758
1111111-1010001	48	0.7588016493969371	1.2506264262021691	1.2225996825083358
1111111-1010001	49	0.7588016493969371	1.2970225371274762	1.2225996825083358
1111111-1010001	50	0.7588016493969371	1.2970225371274762	1.2225996825083358
1111111-1010001	51	0.7588016493969371	1.2970225371274762	1.2225996825083358
1111111-1010001	52	0.7588016493969371	1.2970225371274762	1.2225996825083358
1111111-1010001	53	0.7588016493969371	1.2970225371274762	1.2225996825083358
1111111-1010001	54	0.7588016493969371	1.3438280742141473	1.3055233242026645
1111111-1010001	55	0.7588016493969371	1.3438280742141473	1.3400465670049226
1111111-1010001	56	0.8474822475225953	1.3438280742141473	1.3400465670049226
1111111-1010001	57	0.8474822475225953	1.3438280742141473	1.3400465670049226
1111111-1010001	58	0.8474822475225953	1.344850307317058	1.3438280742141473
1111111-1010001	59	0.8474822475225953	1.3520580125484287	1.3438280742141473
1111111-1010001	60	0.8474822475225953	1.3520580125484287	1.3438280742141473
1111111-1010001	61	0.8474822475225953	1.4203012311900172	1.3438280742141473
1111111-1010001	62	0.8474822475225953	1.4203012311900172	1.3438280742141473
1111111-1010001	63	0.8474822475225953	1.4795461963962493	1.3438280742141473
1111111-1010001	64	0.8512085050508145	1.4795461963962493	1.3438280742141473
1111111-1010001	65	0.8512085050508145	1.4795461963962493	1.3438280742141473
1111111-1010001	66	0.8512085050508145	1.4795461963962493	1.3438280742141473
1111111-1010001	67	0.9374238293241972	1.4795461963962493	1.3438280742141473
1111111-1010001	68	0.9374238293241972	1.4795461963962493	1.3438280742141473
1111111-1010001	69	0.9374238293241972	1.4795461963962493	1.3438280742141473
1111111-1010001	70	0.9374238293241972	1.4806734150443894	1.3438280742141473
1111111-1010001	71	0.9374238293241972	1.4806734150443894	1.3438280742141473
1111111-1010001	72	0.9374238293241972	1.4806734150443894	1.3438280742141473
1111111-1010001	73	0.9374238293241972	1.4808097429373317	1.3438280742141473
1111111-1010001	74	0.9374238293241972	1.5456697903152363	1.3438280742141473
