shape	iterations	best_vx_q1	best_vx_q3	best_vx_median
111	0	0.0101719646979004	0.0138328825863737	0.0109454036357639
111	1	0.0111046072117245	0.0342433869546789	0.0246947045259302
111	2	0.0229482741912561	0.0342433869546789	0.0246947045259302
111	3	0.0438521806488197	0.0474328468619824	0.0439776701428328
111	4	0.0438521806488197	0.0514951646701792	0.0507840973549873
111	5	0.0444605379685061	0.0547574255885676	0.0507840973549873
111	6	0.0569816486476988	0.0798342569343403	0.0688257745919776
111	7	0.0569816486476988	0.1092383879205468	0.0798342569343403
111	8	0.0731403737882556	0.1198823469235632	0.1092383879205468
111	9	0.0731403737882556	0.133482847707929	0.1092383879205468
111	10	0.1092383879205468	0.1552852163642072	0.1317417959416573
111	11	0.1156946743200512	0.1581751479070076	0.1317417959416573
111	12	0.1317417959416573	0.1581751479070076	0.1508471813197989
111	13	0.1531304828790824	0.1640902523839593	0.1581751479070076
111	14	0.1640902523839593	0.2109063404961217	0.1661707223405888
111	15	0.1661707223405888	0.3142524088472926	0.2045971197487407
111	16	0.1661707223405888	0.3781243926494426	0.2045971197487407
111	17	0.1767174726984348	0.3781243926494426	0.2045971197487407
111	18	0.1775096324746893	0.3781243926494426	0.2045971197487407
111	19	0.1775096324746893	0.3781243926494426	0.2045971197487407
111	20	0.1775096324746893	0.3781243926494426	0.2045971197487407
111	21	0.1775096324746893	0.3781243926494426	0.2045971197487407
111	22	0.1847877354253562	0.3826240408219196	0.2045971197487407
111	23	0.1847877354253562	0.3831025734855396	0.2045971197487407
111	24	0.1847877354253562	0.3831025734855396	0.2086026908677287
111	25	0.1874116313967046	0.3831025734855396	0.2086026908677287
111	26	0.198282406654108	0.3831025734855396	0.2168536192112094
111	27	0.198282406654108	0.3997645667374995	0.2168536192112094
111	28	0.198282406654108	0.3997645667374995	0.2168536192112094
111	29	0.2034605008510395	0.3997645667374995	0.2209044946844707
111	30	0.2034605008510395	0.3997645667374995	0.2209044946844707
111	31	0.2034605008510395	0.3997645667374995	0.2209044946844707
111	32	0.2034605008510395	0.407707848258183	0.2209044946844707
111	33	0.2034605008510395	0.4104052664095867	0.2209044946844707
111	34	0.2118462791777191	0.4104052664095867	0.2209044946844707
111	35	0.2118462791777191	0.4104052664095867	0.2209044946844707
111	36	0.2118462791777191	0.4104052664095867	0.2290758923333122
111	37	0.2118462791777191	0.4104052664095867	0.2290758923333122
111	38	0.2118462791777191	0.4104052664095867	0.2290758923333122
111	39	0.2118462791777191	0.4104052664095867	0.2290758923333122
111	40	0.2118462791777191	0.4104052664095867	0.2290758923333122
111	41	0.2118462791777191	0.4104052664095867	0.2290758923333122
111	42	0.2118462791777191	0.4104052664095867	0.2290758923333122
111	43	0.2118462791777191	0.4104052664095867	0.2290758923333122
111	44	0.2134910483359219	0.4104052664095867	0.2290758923333122
111	45	0.2134910483359219	0.4211702752643064	0.2290758923333122
