shape	iterations	best_vx_q1	best_vx_q3	best_vx_median
111111-111111-110011-110011	0	0.013796364638696	0.0733397844474618	0.0604985708422698
111111-111111-110011-110011	1	0.0733397844474618	0.1208485850595516	0.1192383587164638
111111-111111-110011-110011	2	0.1192383587164638	0.2053906193592828	0.1208485850595516
111111-111111-110011-110011	3	0.161425719262546	0.461444077756679	0.2600967541479449
111111-111111-110011-110011	4	0.161425719262546	0.461444077756679	0.2600967541479449
111111-111111-110011-110011	5	0.1902369067017551	0.6170884036349452	0.3483251208540504
111111-111111-110011-110011	6	0.3483251208540504	0.6819287483624614	0.6683376488211766
111111-111111-110011-110011	7	0.3703435387502956	0.6819287483624614	0.6683376488211766
111111-111111-110011-110011	8	0.425016671837975	0.7918536027597107	0.6819287483624614
111111-111111-110011-110011	9	0.425016671837975	0.7918536027597107	0.6819287483624614
111111-111111-110011-110011	10	0.4657610525611757	0.8670823221301257	0.8105985050694897
111111-111111-110011-110011	11	0.6964694983655686	0.8670823221301257	0.8105985050694897
111111-111111-110011-110011	12	0.788411219248662	0.8670823221301257	0.8105985050694897
111111-111111-110011-110011	13	0.8105985050694897	0.886012365576459	0.8670823221301257
111111-111111-110011-110011	14	0.8670823221301257	0.8938729783005318	0.886012365576459
111111-111111-110011-110011	15	0.9178474850668276	1.0782709610023735	0.922228866919578
111111-111111-110011-110011	16	0.9471898259563054	1.0973587854228863	0.980178296787487
111111-111111-110011-110011	17	0.9471898259563054	1.1033518985360753	0.980178296787487
111111-111111-110011-110011	18	0.9471898259563054	1.147279649966917	0.980178296787487
111111-111111-110011-110011	19	0.9471898259563054	1.147279649966917	0.980178296787487
111111-111111-110011-110011	20	0.980178296787487	1.1767166657461203	1.0129101803600085
111111-111111-110011-110011	21	0.997440359777662	1.219919752893729	1.0129101803600085
111111-111111-110011-110011	22	0.997440359777662	1.288400495976323	1.1335181103275649
111111-111111-110011-110011	23	0.997440359777662	1.43899428157015	1.183059697929309
111111-111111-110011-110011	24	1.0360523902483132	1.5057929868425397	1.4037871194828484
111111-111111-110011-110011	25	1.0360523902483132	1.5057929868425397	1.4037871194828484
111111-111111-110011-110011	26	1.0430467910745325	1.5769557988022702	1.4037871194828484
111111-111111-110011-110011	27	1.1128112674975568	1.5804160209617233	1.4037871194828484
111111-111111-110011-110011	28	1.2364942147379918	1.580485291136397	1.501295910859075
111111-111111-110011-110011	29	1.2364942147379918	1.5921560264277823	1.501295910859075
111111-111111-110011-110011	30	1.2364942147379918	1.5921560264277823	1.5890522619574592
111111-111111-110011-110011	31	1.2364942147379918	1.5921560264277823	1.5890522619574592
111111-111111-110011-110011	32	1.2364942147379918	1.5921560264277823	1.5890522619574592
111111-111111-110011-110011	33	1.2743784002819074	1.5921560264277823	1.5890522619574592
111111-111111-110011-110011	34	1.2743784002819074	1.6537528063049576	1.5921560264277823
111111-111111-110011-110011	35	1.2743784002819074	1.6537528063049576	1.5921560264277823
111111-111111-110011-110011	36	1.4458306885383732	1.6758916169539366	1.5931695191885236
111111-111111-110011-110011	37	1.4458306885383732	1.7413417933629756	1.5931695191885236
111111-111111-110011-110011	38	1.4740177137217652	1.7413417933629756	1.5931695191885236
111111-111111-110011-110011	39	1.485539107687419	1.7413417933629756	1.6191251978868184
111111-111111-110011-110011	40	1.5778692440203437	1.7413417933629756	1.6191251978868184
111111-111111-110011-110011	41	1.5778692440203437	1.7413417933629756	1.6191251978868184
111111-111111-110011-110011	42	1.5778692440203437	1.7413417933629756	1.6191251978868184
111111-111111-110011-110011	43	1.611143354222654	1.7413417933629756	1.6191251978868184
111111-111111-110011-110011	44	1.611143354222654	1.7413417933629756	1.6191251978868184
111111-111111-110011-110011	45	1.6191251978868184	1.7413417933629756	1.667780800630457
111111-111111-110011-110011	46	1.6191251978868184	1.7413417933629756	1.667780800630457
111111-111111-110011-110011	47	1.6191251978868184	1.7413417933629756	1.6811287068675502
111111-111111-110011-110011	48	1.6292114164801077	1.7959365173136597	1.6811287068675502
111111-111111-110011-110011	49	1.6292114164801077	1.7959365173136597	1.7004822305939582
111111-111111-110011-110011	50	1.6292114164801077	1.8091497021609844	1.7959365173136597
111111-111111-110011-110011	51	1.6292114164801077	1.8091497021609844	1.7959365173136597
111111-111111-110011-110011	52	1.6292114164801077	1.8376002275560956	1.8091497021609844
111111-111111-110011-110011	53	1.6292114164801077	1.8376002275560956	1.8091497021609844
111111-111111-110011-110011	54	1.6292114164801077	1.8376002275560956	1.8091497021609844
111111-111111-110011-110011	55	1.6292114164801077	1.8794241314693725	1.8363200253609184
111111-111111-110011-110011	56	1.6292114164801077	1.8794241314693725	1.8363200253609184
111111-111111-110011-110011	57	1.6292114164801077	1.8794241314693725	1.8363200253609184
111111-111111-110011-110011	58	1.6292114164801077	1.8794241314693725	1.8363200253609184
111111-111111-110011-110011	59	1.6292114164801077	1.8811921946504755	1.8363200253609184
111111-111111-110011-110011	60	1.6292114164801077	1.8882999027958085	1.8363200253609184
111111-111111-110011-110011	61	1.6292114164801077	1.9303664287589173	1.8892876608824571
111111-111111-110011-110011	62	1.6292114164801077	1.9303664287589173	1.89769257439059
111111-111111-110011-110011	63	1.6292114164801077	1.9303664287589173	1.89769257439059
111111-111111-110011-110011	64	1.6292114164801077	1.9303664287589173	1.89769257439059
111111-111111-110011-110011	65	1.6292114164801077	1.9303664287589173	1.916737174961688
111111-111111-110011-110011	66	1.6292114164801077	1.936654227473112	1.9303664287589173
111111-111111-110011-110011	67	1.6292114164801077	1.957605939626911	1.938633499186538
111111-111111-110011-110011	68	1.6387261845381065	1.957605939626911	1.938633499186538
111111-111111-110011-110011	69	1.6387261845381065	1.957605939626911	1.938633499186538
111111-111111-110011-110011	70	1.6387261845381065	1.975644035332617	1.9681112650350927
111111-111111-110011-110011	71	1.645352761950174	1.975644035332617	1.9681112650350927
111111-111111-110011-110011	72	1.8117126333056897	1.975644035332617	1.9681112650350927
111111-111111-110011-110011	73	1.8117126333056897	2.0441448341540305	1.975644035332617
111111-111111-110011-110011	74	1.8117126333056897	2.0441448341540305	1.975644035332617
111111-111111-110011-110011	75	1.8117126333056897	2.0441448341540305	1.975644035332617
111111-111111-110011-110011	76	1.8117126333056897	2.0987506356531496	1.975644035332617
111111-111111-110011-110011	77	1.8117126333056897	2.116386749228886	1.975644035332617
111111-111111-110011-110011	78	1.8117126333056897	2.116386749228886	1.975644035332617
111111-111111-110011-110011	79	1.8117126333056897	2.116386749228886	1.975644035332617
