shape	iterations	best_vx_q1	best_vx_q3	best_vx_median
111110-111111-110011-110011	0	0.013488471475482	0.1001562490616065	0.0232604644117021
111110-111111-110011-110011	1	0.0227623989330343	0.3821507691979112	0.1001562490616065
111110-111111-110011-110011	2	0.1272157933184273	0.3821507691979112	0.2442416864248497
111110-111111-110011-110011	3	0.200978980547056	0.3852367642426401	0.3821507691979112
111110-111111-110011-110011	4	0.3821507691979112	0.4857816348770711	0.3852367642426401
111110-111111-110011-110011	5	0.3821507691979112	0.4904143387393195	0.4349083952034909
111110-111111-110011-110011	6	0.4349083952034909	0.7498620995752087	0.5080535579396307
111110-111111-110011-110011	7	0.5723483364846372	0.7498620995752087	0.6369157776419857
111110-111111-110011-110011	8	0.7411995211806091	0.957121690296283	0.7498620995752087
111110-111111-110011-110011	9	0.7498620995752087	0.979264674617222	0.8436587611405509
111110-111111-110011-110011	10	0.8436587611405509	1.0432706731146657	0.8853960986072535
111110-111111-110011-110011	11	0.8436587611405509	1.0432706731146657	0.8853960986072535
111110-111111-110011-110011	12	0.9815918337700964	1.1132486906272725	1.0645519972840842
111110-111111-110011-110011	13	0.9815918337700964	1.1191266703906848	1.0849550895663254
111110-111111-110011-110011	14	1.1191266703906848	1.178661908725082	1.1659556690635835
111110-111111-110011-110011	15	1.1659556690635835	1.388082157821594	1.178661908725082
111110-111111-110011-110011	16	1.1659556690635835	1.388082157821594	1.2755624259260814
111110-111111-110011-110011	17	1.1659556690635835	1.388082157821594	1.2876900032482017
111110-111111-110011-110011	18	1.1692783011736545	1.4734501997258094	1.388082157821594
111110-111111-110011-110011	19	1.1692783011736545	1.4765763418736155	1.4734501997258094
111110-111111-110011-110011	20	1.274882360198679	1.4765763418736155	1.4734501997258094
111110-111111-110011-110011	21	1.280514806516335	1.4765763418736155	1.4740138531114408
111110-111111-110011-110011	22	1.4740138531114408	1.5239112804428674	1.4765763418736155
111110-111111-110011-110011	23	1.4740138531114408	1.5239112804428674	1.4931662407644335
111110-111111-110011-110011	24	1.4740138531114408	1.5292242991886518	1.5239112804428674
111110-111111-110011-110011	25	1.512218861942362	1.5991442746193292	1.5239112804428674
111110-111111-110011-110011	26	1.5162017136341182	1.6308641886711068	1.5239112804428674
111110-111111-110011-110011	27	1.5175465322910724	1.6308641886711068	1.5239112804428674
111110-111111-110011-110011	28	1.5175465322910724	1.6834250045589632	1.5239112804428674
111110-111111-110011-110011	29	1.5175465322910724	1.6834250045589632	1.5239112804428674
111110-111111-110011-110011	30	1.5175465322910724	1.6834250045589632	1.5239112804428674
111110-111111-110011-110011	31	1.5175465322910724	1.7100107043814303	1.5239112804428674
111110-111111-110011-110011	32	1.5175465322910724	1.8441110105352887	1.5239112804428674
111110-111111-110011-110011	33	1.5239112804428674	1.8441110105352887	1.5831107732734535
111110-111111-110011-110011	34	1.5239112804428674	1.8441110105352887	1.5831107732734535
111110-111111-110011-110011	35	1.531560063182286	1.8441110105352887	1.5831107732734535
111110-111111-110011-110011	36	1.531560063182286	1.8441110105352887	1.5831107732734535
111110-111111-110011-110011	37	1.5385830799829228	1.8441110105352887	1.5831107732734535
111110-111111-110011-110011	38	1.5385830799829228	1.8441110105352887	1.5831107732734535
111110-111111-110011-110011	39	1.5385830799829228	1.9400786734902664	1.5831107732734535
111110-111111-110011-110011	40	1.5385830799829228	1.9400786734902664	1.5831107732734535
111110-111111-110011-110011	41	1.5385830799829228	1.9400786734902664	1.5831107732734535
111110-111111-110011-110011	42	1.5831107732734535	1.9400786734902664	1.6640560054703168
111110-111111-110011-110011	43	1.5831107732734535	2.100307648176916	1.6640560054703168
111110-111111-110011-110011	44	1.5831107732734535	2.100307648176916	1.6640560054703168
111110-111111-110011-110011	45	1.58470071846202	2.100307648176916	1.6640560054703168
111110-111111-110011-110011	46	1.5920653795223112	2.100307648176916	1.6640560054703168
111110-111111-110011-110011	47	1.5920653795223112	2.100307648176916	1.6640560054703168
111110-111111-110011-110011	48	1.5920653795223112	2.100307648176916	1.6640560054703168
111110-111111-110011-110011	49	1.5920653795223112	2.100307648176916	1.6640560054703168
111110-111111-110011-110011	50	1.593266575260011	2.100307648176916	1.6640560054703168
111110-111111-110011-110011	51	1.593266575260011	2.100307648176916	1.6640560054703168
111110-111111-110011-110011	52	1.593266575260011	2.100307648176916	1.6640560054703168
111110-111111-110011-110011	53	1.593266575260011	2.127435616877566	1.6640560054703168
111110-111111-110011-110011	54	1.593266575260011	2.129678212030204	1.6640560054703168
111110-111111-110011-110011	55	1.593266575260011	2.129678212030204	1.6640560054703168
111110-111111-110011-110011	56	1.593266575260011	2.1914575920463464	1.6640560054703168
111110-111111-110011-110011	57	1.593266575260011	2.1914575920463464	1.6640560054703168
111110-111111-110011-110011	58	1.593266575260011	2.1914575920463464	1.6640560054703168
111110-111111-110011-110011	59	1.593266575260011	2.1914575920463464	1.6640560054703168
111110-111111-110011-110011	60	1.593266575260011	2.1914575920463464	1.6640560054703168
111110-111111-110011-110011	61	1.65619748446284	2.1914575920463464	1.6640560054703168
111110-111111-110011-110011	62	1.65619748446284	2.1914575920463464	1.6640560054703168
111110-111111-110011-110011	63	1.65619748446284	2.1914575920463464	1.6640560054703168
111110-111111-110011-110011	64	1.65619748446284	2.210000415634425	1.7012968911011912
111110-111111-110011-110011	65	1.65619748446284	2.210000415634425	1.7012968911011912
111110-111111-110011-110011	66	1.65619748446284	2.210000415634425	1.7012968911011912
111110-111111-110011-110011	67	1.65619748446284	2.210000415634425	1.7012968911011912
111110-111111-110011-110011	68	1.65619748446284	2.210000415634425	1.7012968911011912
111110-111111-110011-110011	69	1.657497394796595	2.210000415634425	1.7012968911011912
111110-111111-110011-110011	70	1.657497394796595	2.2580227412957177	1.7012968911011912
111110-111111-110011-110011	71	1.657497394796595	2.2580227412957177	1.7012968911011912
111110-111111-110011-110011	72	1.657497394796595	2.2580227412957177	1.7012968911011912
111110-111111-110011-110011	73	1.657497394796595	2.2580227412957177	1.7012968911011912
111110-111111-110011-110011	74	1.657497394796595	2.2580227412957177	1.7012968911011912
111110-111111-110011-110011	75	1.657497394796595	2.2580227412957177	1.7012968911011912
111110-111111-110011-110011	76	1.657497394796595	2.279283519062129	1.7012968911011912
111110-111111-110011-110011	77	1.657497394796595	2.3412492354575614	1.7012968911011912
111110-111111-110011-110011	78	1.657497394796595	2.3412492354575614	1.7012968911011912
111110-111111-110011-110011	79	1.657497394796595	2.3412492354575614	1.7012968911011912
111110-111111-110011-110011	80	1.657497394796595	2.3412492354575614	1.7012968911011912
111110-111111-110011-110011	81	1.6938880155744556	2.3412492354575614	1.7012968911011912
111110-111111-110011-110011	82	1.6992546541007163	2.3412492354575614	1.7012968911011912
111110-111111-110011-110011	83	1.6992546541007163	2.3412492354575614	1.7016931723953732
111110-111111-110011-110011	84	1.6992546541007163	2.3412492354575614	1.7016931723953732
111110-111111-110011-110011	85	1.6992546541007163	2.3412492354575614	1.7324277132034176
111110-111111-110011-110011	86	1.6992546541007163	2.3412492354575614	1.7324277132034176
111110-111111-110011-110011	87	1.6992546541007163	2.3412492354575614	1.7324277132034176
111110-111111-110011-110011	88	1.6992546541007163	2.3412492354575614	1.7324277132034176
111110-111111-110011-110011	89	1.6992546541007163	2.3412492354575614	1.7324277132034176
111110-111111-110011-110011	90	1.6992546541007163	2.3412492354575614	1.7324277132034176
111110-111111-110011-110011	91	1.6992546541007163	2.3412492354575614	1.7324277132034176
111110-111111-110011-110011	92	1.6992546541007163	2.3412492354575614	1.7324277132034176
111110-111111-110011-110011	93	1.6992546541007163	2.3412492354575614	1.7324277132034176
111110-111111-110011-110011	94	1.6992546541007163	2.3412492354575614	1.7324277132034176
111110-111111-110011-110011	95	1.6992546541007163	2.3412492354575614	1.7324277132034176
111110-111111-110011-110011	96	1.6992546541007163	2.3412492354575614	1.7769179810304925
111110-111111-110011-110011	97	1.6992546541007163	2.3412492354575614	1.7769179810304925
111110-111111-110011-110011	98	1.6992546541007163	2.3601087161263035	1.7769179810304925
111110-111111-110011-110011	99	1.6992546541007163	2.3601087161263035	1.7769179810304925
111110-111111-110011-110011	100	1.6992546541007163	2.3601087161263035	1.7769179810304925
111110-111111-110011-110011	101	1.6992546541007163	2.3601087161263035	1.7769179810304925
111110-111111-110011-110011	102	1.6992546541007163	2.3601087161263035	1.7769179810304925
111110-111111-110011-110011	103	1.6992546541007163	2.3601087161263035	1.7769179810304925
111110-111111-110011-110011	104	1.6992546541007163	2.3601087161263035	1.7769179810304925
111110-111111-110011-110011	105	1.6992546541007163	2.3601087161263035	1.7769179810304925
111110-111111-110011-110011	106	1.6992546541007163	2.3601087161263035	1.7769179810304925
111110-111111-110011-110011	107	1.6992546541007163	2.3601087161263035	1.7769179810304925
111110-111111-110011-110011	108	1.6992546541007163	2.3601087161263035	1.7769179810304925
111110-111111-110011-110011	109	1.721229807309934	2.3601087161263035	1.7769179810304925
111110-111111-110011-110011	110	1.721229807309934	2.3601087161263035	1.7769179810304925
111110-111111-110011-110011	111	1.721229807309934	2.3601087161263035	1.8360505094899515
111110-111111-110011-110011	112	1.721229807309934	2.3619604979815225	1.8360505094899515
111110-111111-110011-110011	113	1.721229807309934	2.3619604979815225	1.8360505094899515
111110-111111-110011-110011	114	1.7357723592631638	2.3619604979815225	1.8360505094899515
111110-111111-110011-110011	115	1.7357723592631638	2.3619604979815225	1.8360505094899515
111110-111111-110011-110011	116	1.7357723592631638	2.378636161616384	1.8360505094899515
111110-111111-110011-110011	117	1.7357723592631638	2.378636161616384	1.8360505094899515
111110-111111-110011-110011	118	1.7357723592631638	2.378636161616384	1.8360505094899515
111110-111111-110011-110011	119	1.7357723592631638	2.378636161616384	1.8360505094899515
111110-111111-110011-110011	120	1.7357723592631638	2.378636161616384	1.8360505094899515
111110-111111-110011-110011	121	1.742789292916644	2.378636161616384	1.8360505094899515
111110-111111-110011-110011	122	1.7651541941529847	2.378636161616384	1.8360505094899515
111110-111111-110011-110011	123	1.7651541941529847	2.378636161616384	1.8360505094899515
111110-111111-110011-110011	124	1.7651541941529847	2.378636161616384	1.8360505094899515
111110-111111-110011-110011	125	1.767288174122338	2.4312170577735057	1.8360505094899515
111110-111111-110011-110011	126	1.8353621855303943	2.4312170577735057	1.8360505094899515
111110-111111-110011-110011	127	1.8353621855303943	2.4312170577735057	1.8360505094899515
111110-111111-110011-110011	128	1.8353621855303943	2.4312170577735057	1.8360505094899515
111110-111111-110011-110011	129	1.8353621855303943	2.4312170577735057	1.8360505094899515
111110-111111-110011-110011	130	1.8353621855303943	2.4312170577735057	1.8360505094899515
111110-111111-110011-110011	131	1.8353621855303943	2.4312170577735057	1.8360505094899515
111110-111111-110011-110011	132	1.8353621855303943	2.4312170577735057	1.8360505094899515
111110-111111-110011-110011	133	1.8353621855303943	2.4312170577735057	1.8360505094899515
111110-111111-110011-110011	134	1.8353621855303943	2.4312170577735057	1.8360505094899515
111110-111111-110011-110011	135	1.8353621855303943	2.475697056222367	1.8360505094899515
111110-111111-110011-110011	136	1.8353621855303943	2.475697056222367	1.8541497504514557
111110-111111-110011-110011	137	1.8353621855303943	2.475697056222367	1.8541497504514557
111110-111111-110011-110011	138	1.8353621855303943	2.475697056222367	1.8541497504514557
111110-111111-110011-110011	139	1.8353621855303943	2.475697056222367	1.8541497504514557
111110-111111-110011-110011	140	1.8353621855303943	2.475697056222367	1.8541497504514557
111110-111111-110011-110011	141	1.844879247692992	2.475697056222367	1.8541497504514557
111110-111111-110011-110011	142	1.844879247692992	2.475697056222367	1.8541497504514557
111110-111111-110011-110011	143	1.844879247692992	2.475697056222367	1.8541497504514557
111110-111111-110011-110011	144	1.8541497504514557	2.475697056222367	1.866680805368903
111110-111111-110011-110011	145	1.8541497504514557	2.475697056222367	1.874456187923244
111110-111111-110011-110011	146	1.8541497504514557	2.475697056222367	1.874456187923244
111110-111111-110011-110011	147	1.8541497504514557	2.475697056222367	1.874456187923244
111110-111111-110011-110011	148	1.8541497504514557	2.475697056222367	1.874456187923244
111110-111111-110011-110011	149	1.8541497504514557	2.475697056222367	1.874456187923244
111110-111111-110011-110011	150	1.8541497504514557	2.475697056222367	1.906375369419576
111110-111111-110011-110011	151	1.8541497504514557	2.475697056222367	1.927200385928664
111110-111111-110011-110011	152	1.8541497504514557	2.518597311143335	1.927200385928664
111110-111111-110011-110011	153	1.8541497504514557	2.518597311143335	1.927200385928664
111110-111111-110011-110011	154	1.8541497504514557	2.518597311143335	1.927200385928664
111110-111111-110011-110011	155	1.8541497504514557	2.518597311143335	1.927200385928664
111110-111111-110011-110011	156	1.8541497504514557	2.518597311143335	1.927200385928664
111110-111111-110011-110011	157	1.8892011335144916	2.518597311143335	2.026446581556656
111110-111111-110011-110011	158	1.8892011335144916	2.518597311143335	2.026446581556656
111110-111111-110011-110011	159	1.8892011335144916	2.518597311143335	2.026446581556656
111110-111111-110011-110011	160	1.8892011335144916	2.518597311143335	2.026446581556656
111110-111111-110011-110011	161	1.8892011335144916	2.518597311143335	2.026446581556656
111110-111111-110011-110011	162	1.8892011335144916	2.518597311143335	2.026446581556656
111110-111111-110011-110011	163	1.8923142617126991	2.518597311143335	2.026446581556656
111110-111111-110011-110011	164	1.8923142617126991	2.518597311143335	2.026446581556656
111110-111111-110011-110011	165	1.8923142617126991	2.518597311143335	2.026446581556656
111110-111111-110011-110011	166	1.8923142617126991	2.518597311143335	2.026446581556656
111110-111111-110011-110011	167	1.8923142617126991	2.518597311143335	2.026446581556656
111110-111111-110011-110011	168	1.8923142617126991	2.518597311143335	2.026446581556656
111110-111111-110011-110011	169	1.8923142617126991	2.518597311143335	2.026446581556656
111110-111111-110011-110011	170	1.8923142617126991	2.518597311143335	2.026446581556656
111110-111111-110011-110011	171	1.8923142617126991	2.518597311143335	2.026446581556656
111110-111111-110011-110011	172	1.8923142617126991	2.518597311143335	2.026446581556656
111110-111111-110011-110011	173	1.8923142617126991	2.518597311143335	2.026446581556656
111110-111111-110011-110011	174	1.8923142617126991	2.518597311143335	2.026446581556656
111110-111111-110011-110011	175	1.8923142617126991	2.518597311143335	2.026446581556656
111110-111111-110011-110011	176	1.8923142617126991	2.518597311143335	2.026446581556656
111110-111111-110011-110011	177	1.8923142617126991	2.518597311143335	2.026446581556656
111110-111111-110011-110011	178	1.8971237003421888	2.518597311143335	2.026446581556656
111110-111111-110011-110011	179	1.8971237003421888	2.518597311143335	2.026446581556656
111110-111111-110011-110011	180	1.8971237003421888	2.518597311143335	2.026446581556656
111110-111111-110011-110011	181	1.8971237003421888	2.518597311143335	2.056758608511838
111110-111111-110011-110011	182	1.8971237003421888	2.518597311143335	2.056758608511838
111110-111111-110011-110011	183	1.8971237003421888	2.518597311143335	2.056758608511838
111110-111111-110011-110011	184	1.8971237003421888	2.518597311143335	2.056758608511838
111110-111111-110011-110011	185	1.8971237003421888	2.518597311143335	2.056758608511838
111110-111111-110011-110011	186	1.8971237003421888	2.518597311143335	2.056758608511838
111110-111111-110011-110011	187	1.8971237003421888	2.518597311143335	2.056758608511838
111110-111111-110011-110011	188	1.8971237003421888	2.518597311143335	2.056758608511838
111110-111111-110011-110011	189	1.8971237003421888	2.518597311143335	2.056758608511838
111110-111111-110011-110011	190	2.0234779128998115	2.519220187994222	2.056758608511838
111110-111111-110011-110011	191	2.0234779128998115	2.519220187994222	2.056758608511838
111110-111111-110011-110011	192	2.0234779128998115	2.519220187994222	2.056758608511838
111110-111111-110011-110011	193	2.0234779128998115	2.519220187994222	2.056758608511838
111110-111111-110011-110011	194	2.0234779128998115	2.519220187994222	2.056758608511838
111110-111111-110011-110011	195	2.0234779128998115	2.519220187994222	2.056758608511838
111110-111111-110011-110011	196	2.0234779128998115	2.519220187994222	2.056758608511838
111110-111111-110011-110011	197	2.0234779128998115	2.519220187994222	2.056758608511838
111110-111111-110011-110011	198	2.0234779128998115	2.519220187994222	2.056758608511838
111110-111111-110011-110011	199	2.0234779128998115	2.519220187994222	2.0750999407270485
111110-111111-110011-110011	200	2.0234779128998115	2.519220187994222	2.0750999407270485
111110-111111-110011-110011	201	2.0234779128998115	2.519220187994222	2.0750999407270485
111110-111111-110011-110011	202	2.041144905690796	2.519220187994222	2.0750999407270485
111110-111111-110011-110011	203	2.041144905690796	2.519220187994222	2.0750999407270485
111110-111111-110011-110011	204	2.041144905690796	2.540218967458097	2.0750999407270485
111110-111111-110011-110011	205	2.041144905690796	2.540218967458097	2.0750999407270485
111110-111111-110011-110011	206	2.041144905690796	2.540218967458097	2.0750999407270485
111110-111111-110011-110011	207	2.041144905690796	2.540218967458097	2.0750999407270485
111110-111111-110011-110011	208	2.041144905690796	2.540218967458097	2.0750999407270485
