shape	iterations	best_vx_q1	best_vx_q3	best_vx_median
11111110-11111111-11111111	0	0.16673674492712	0.3785316566724993	0.2434672219505941
11111110-11111111-11111111	1	0.2004761763066841	0.450954624991535	0.258785200214871
11111110-11111111-11111111	2	0.2258214623310458	0.450954624991535	0.3707787765814824
11111110-11111111-11111111	3	0.3707787765814824	0.4816323856119334	0.450954624991535
11111110-11111111-11111111	4	0.4816323856119334	0.5157036542097729	0.4905081030558877
11111110-11111111-11111111	5	0.5157036542097729	0.5858910642796761	0.5215194236920753
11111110-11111111-11111111	6	0.5502338637062509	0.6198345638218671	0.5858910642796761
11111110-11111111-11111111	7	0.6198345638218671	0.8066812144414175	0.7497907076785139
11111110-11111111-11111111	8	0.6198345638218671	0.8066812144414175	0.7497907076785139
11111110-11111111-11111111	9	0.6198345638218671	0.8066812144414175	0.7497907076785139
11111110-11111111-11111111	10	0.6352328009065429	0.8066812144414175	0.7497907076785139
11111110-11111111-11111111	11	0.6678847646423023	0.8066812144414175	0.7497907076785139
11111110-11111111-11111111	12	0.6678847646423023	0.8066812144414175	0.7497907076785139
11111110-11111111-11111111	13	0.7311222780463269	0.8066812144414175	0.7497907076785139
11111110-11111111-11111111	14	0.7311222780463269	0.8255579054096801	0.7497907076785139
11111110-11111111-11111111	15	0.7311222780463269	0.9115352242048352	0.7497907076785139
11111110-11111111-11111111	16	0.760108568467749	0.9115352242048352	0.7943556041480918
11111110-11111111-11111111	17	0.7639602368874693	0.9115352242048352	0.7943556041480918
11111110-11111111-11111111	18	0.8776936345272418	1.050069605186242	0.9115352242048352
11111110-11111111-11111111	19	0.879913072794143	1.050069605186242	0.9115352242048352
11111110-11111111-11111111	20	0.879913072794143	1.050069605186242	0.9115352242048352
11111110-11111111-11111111	21	0.879913072794143	1.050069605186242	0.9115352242048352
11111110-11111111-11111111	22	0.9377745714773952	1.1163649411908578	1.0473789387518526
11111110-11111111-11111111	23	1.0473789387518526	1.1446626487905966	1.134329006381049
11111110-11111111-11111111	24	1.0473789387518526	1.1446626487905966	1.134329006381049
11111110-11111111-11111111	25	1.0473789387518526	1.184961110378349	1.134329006381049
11111110-11111111-11111111	26	1.0473789387518526	1.184961110378349	1.134329006381049
11111110-11111111-11111111	27	1.0473789387518526	1.193231302866964	1.1896264731472164
11111110-11111111-11111111	28	1.0473789387518526	1.2432987802813105	1.1896264731472164
11111110-11111111-11111111	29	1.0473789387518526	1.2432987802813105	1.1896264731472164
11111110-11111111-11111111	30	1.0473789387518526	1.2432987802813105	1.2057005300742516
11111110-11111111-11111111	31	1.0890744869198727	1.2432987802813105	1.2299377499675668
11111110-11111111-11111111	32	1.0890744869198727	1.3262516309489327	1.2432987802813105
11111110-11111111-11111111	33	1.0890744869198727	1.3262516309489327	1.2432987802813105
11111110-11111111-11111111	34	1.0890744869198727	1.3262516309489327	1.2432987802813105
11111110-11111111-11111111	35	1.0890744869198727	1.484888594267057	1.2432987802813105
11111110-11111111-11111111	36	1.1770847067244783	1.484888594267057	1.272275199192508
11111110-11111111-11111111	37	1.2275555307637236	1.484888594267057	1.272275199192508
11111110-11111111-11111111	38	1.2275555307637236	1.5901707139347787	1.272275199192508
11111110-11111111-11111111	39	1.2275555307637236	1.5901707139347787	1.3223234505940369
11111110-11111111-11111111	40	1.2275555307637236	1.5901707139347787	1.3223234505940369
11111110-11111111-11111111	41	1.2275555307637236	1.5901707139347787	1.3223234505940369
11111110-11111111-11111111	42	1.2460173125126164	1.5901707139347787	1.3223234505940369
11111110-11111111-11111111	43	1.2460173125126164	1.5901707139347787	1.3223234505940369
11111110-11111111-11111111	44	1.2460173125126164	1.5901707139347787	1.3223234505940369
11111110-11111111-11111111	45	1.2460173125126164	1.5901707139347787	1.33542519385127
11111110-11111111-11111111	46	1.2460173125126164	1.6404224123243454	1.33542519385127
11111110-11111111-11111111	47	1.2460173125126164	1.6404224123243454	1.33542519385127
11111110-11111111-11111111	48	1.2460173125126164	1.6404224123243454	1.33542519385127
11111110-11111111-11111111	49	1.2460173125126164	1.6404224123243454	1.33542519385127
11111110-11111111-11111111	50	1.33542519385127	1.6404224123243454	1.369399174281995
11111110-11111111-11111111	51	1.33542519385127	1.6611397059617068	1.369399174281995
11111110-11111111-11111111	52	1.33542519385127	1.6611397059617068	1.369399174281995
11111110-11111111-11111111	53	1.33542519385127	1.6921423384995955	1.369399174281995
11111110-11111111-11111111	54	1.33542519385127	1.6987511461387337	1.369399174281995
11111110-11111111-11111111	55	1.33542519385127	1.6987511461387337	1.369399174281995
11111110-11111111-11111111	56	1.3507660986047332	1.6987511461387337	1.369399174281995
11111110-11111111-11111111	57	1.3507660986047332	1.6987511461387337	1.369399174281995
11111110-11111111-11111111	58	1.3507660986047332	1.6987511461387337	1.369399174281995
11111110-11111111-11111111	59	1.3507660986047332	1.6987511461387337	1.369399174281995
11111110-11111111-11111111	60	1.3507660986047332	1.6987511461387337	1.3758981821864924
11111110-11111111-11111111	61	1.3507660986047332	1.7009960527350567	1.3758981821864924
11111110-11111111-11111111	62	1.3735229255722137	1.7009960527350567	1.3758981821864924
11111110-11111111-11111111	63	1.3735229255722137	1.7009960527350567	1.3758981821864924
11111110-11111111-11111111	64	1.3735229255722137	1.7009960527350567	1.3758981821864924
11111110-11111111-11111111	65	1.3735229255722137	1.7009960527350567	1.3758981821864924
11111110-11111111-11111111	66	1.3735229255722137	1.7009960527350567	1.4252724641199228
11111110-11111111-11111111	67	1.3735229255722137	1.7009960527350567	1.4252724641199228
11111110-11111111-11111111	68	1.3735229255722137	1.7009960527350567	1.4252724641199228
11111110-11111111-11111111	69	1.3735229255722137	1.7009960527350567	1.4252724641199228
11111110-11111111-11111111	70	1.3735229255722137	1.7009960527350567	1.4252724641199228
11111110-11111111-11111111	71	1.3735229255722137	1.721363602809197	1.4252724641199228
11111110-11111111-11111111	72	1.3763190408950738	1.721363602809197	1.4252724641199228
11111110-11111111-11111111	73	1.3973278152485793	1.721363602809197	1.4252724641199228
11111110-11111111-11111111	74	1.3973278152485793	1.721363602809197	1.4252724641199228
11111110-11111111-11111111	75	1.4252724641199228	1.721363602809197	1.459655322229797
11111110-11111111-11111111	76	1.4252724641199228	1.721363602809197	1.459655322229797
11111110-11111111-11111111	77	1.459655322229797	1.750470675876061	1.507915911970194
11111110-11111111-11111111	78	1.478609981674879	1.7513199179502232	1.507915911970194
11111110-11111111-11111111	79	1.478609981674879	1.7513199179502232	1.507915911970194
11111110-11111111-11111111	80	1.478609981674879	1.7513199179502232	1.507915911970194
11111110-11111111-11111111	81	1.478609981674879	1.7513199179502232	1.507915911970194
11111110-11111111-11111111	82	1.507915911970194	1.7513199179502232	1.531075231692679
11111110-11111111-11111111	83	1.507915911970194	1.7513199179502232	1.531075231692679
11111110-11111111-11111111	84	1.507915911970194	1.7513199179502232	1.531075231692679
11111110-11111111-11111111	85	1.507915911970194	1.7513199179502232	1.5537587463091282
11111110-11111111-11111111	86	1.507915911970194	1.7513199179502232	1.5537587463091282
11111110-11111111-11111111	87	1.507915911970194	1.7513199179502232	1.5537587463091282
11111110-11111111-11111111	88	1.507915911970194	1.7653989464387372	1.5537587463091282
11111110-11111111-11111111	89	1.5313554350089618	1.7653989464387372	1.5537587463091282
11111110-11111111-11111111	90	1.5313554350089618	1.7653989464387372	1.5537587463091282
11111110-11111111-11111111	91	1.5486083781381317	1.7653989464387372	1.583948586067241
11111110-11111111-11111111	92	1.5486083781381317	1.7653989464387372	1.583948586067241
11111110-11111111-11111111	93	1.5486083781381317	1.7653989464387372	1.583948586067241
11111110-11111111-11111111	94	1.5486083781381317	1.7653989464387372	1.583948586067241
11111110-11111111-11111111	95	1.5486083781381317	1.7653989464387372	1.583948586067241
11111110-11111111-11111111	96	1.554956807776093	1.7653989464387372	1.583948586067241
11111110-11111111-11111111	97	1.554956807776093	1.7653989464387372	1.583948586067241
11111110-11111111-11111111	98	1.554956807776093	1.7653989464387372	1.583948586067241
11111110-11111111-11111111	99	1.554956807776093	1.7653989464387372	1.5852485678877646
11111110-11111111-11111111	100	1.554956807776093	1.7653989464387372	1.5852485678877646
11111110-11111111-11111111	101	1.554956807776093	1.7653989464387372	1.5852485678877646
11111110-11111111-11111111	102	1.5983762063182223	1.7653989464387372	1.6313032089029034
11111110-11111111-11111111	103	1.5983762063182223	1.7653989464387372	1.6313032089029034
11111110-11111111-11111111	104	1.5983762063182223	1.7653989464387372	1.6313032089029034
11111110-11111111-11111111	105	1.614201935494162	1.7653989464387372	1.6313032089029034
11111110-11111111-11111111	106	1.614201935494162	1.7653989464387372	1.6313032089029034
11111110-11111111-11111111	107	1.6313032089029034	1.7653989464387372	1.6321515083324751
11111110-11111111-11111111	108	1.6313032089029034	1.7653989464387372	1.6321515083324751
11111110-11111111-11111111	109	1.6313032089029034	1.7653989464387372	1.6458766993467495
11111110-11111111-11111111	110	1.6313032089029034	1.7653989464387372	1.6458766993467495
11111110-11111111-11111111	111	1.6313032089029034	1.7653989464387372	1.6458766993467495
11111110-11111111-11111111	112	1.6313032089029034	1.7653989464387372	1.6458766993467495
11111110-11111111-11111111	113	1.6313032089029034	1.7653989464387372	1.6458766993467495
11111110-11111111-11111111	114	1.6313032089029034	1.7653989464387372	1.6458766993467495
11111110-11111111-11111111	115	1.6313032089029034	1.7653989464387372	1.6569213481387908
11111110-11111111-11111111	116	1.6313032089029034	1.7653989464387372	1.676906470861789
11111110-11111111-11111111	117	1.6313032089029034	1.7653989464387372	1.676906470861789
11111110-11111111-11111111	118	1.6313032089029034	1.7653989464387372	1.676906470861789
11111110-11111111-11111111	119	1.6313032089029034	1.7653989464387372	1.676906470861789
11111110-11111111-11111111	120	1.6313032089029034	1.7653989464387372	1.676906470861789
11111110-11111111-11111111	121	1.6313032089029034	1.7653989464387372	1.6816876396245646
11111110-11111111-11111111	122	1.6313032089029034	1.7653989464387372	1.6816876396245646
11111110-11111111-11111111	123	1.6313032089029034	1.7653989464387372	1.7122333629012996
11111110-11111111-11111111	124	1.6313032089029034	1.7653989464387372	1.7122333629012996
11111110-11111111-11111111	125	1.6313032089029034	1.7653989464387372	1.7122333629012996
11111110-11111111-11111111	126	1.6313032089029034	1.7653989464387372	1.7122333629012996
11111110-11111111-11111111	127	1.6313032089029034	1.7653989464387372	1.7122333629012996
11111110-11111111-11111111	128	1.6313032089029034	1.767181252152969	1.7122333629012996
11111110-11111111-11111111	129	1.6313032089029034	1.767181252152969	1.7122333629012996
11111110-11111111-11111111	130	1.6313032089029034	1.767181252152969	1.7122333629012996
11111110-11111111-11111111	131	1.6313032089029034	1.767181252152969	1.7122333629012996
11111110-11111111-11111111	132	1.6313032089029034	1.767181252152969	1.7122333629012996
11111110-11111111-11111111	133	1.6313032089029034	1.767181252152969	1.7122333629012996
11111110-11111111-11111111	134	1.6313032089029034	1.767181252152969	1.7122333629012996
11111110-11111111-11111111	135	1.6313032089029034	1.767181252152969	1.7122333629012996
11111110-11111111-11111111	136	1.6313032089029034	1.767181252152969	1.7122333629012996
11111110-11111111-11111111	137	1.6313032089029034	1.767181252152969	1.7122333629012996
11111110-11111111-11111111	138	1.6313032089029034	1.767181252152969	1.7122333629012996
11111110-11111111-11111111	139	1.6313032089029034	1.767181252152969	1.7122333629012996
11111110-11111111-11111111	140	1.6313032089029034	1.767181252152969	1.7122333629012996
11111110-11111111-11111111	141	1.6313032089029034	1.767181252152969	1.7122333629012996
11111110-11111111-11111111	142	1.6313032089029034	1.767181252152969	1.7266064425216796
11111110-11111111-11111111	143	1.6313032089029034	1.7710167550941085	1.7266064425216796
11111110-11111111-11111111	144	1.6313032089029034	1.7710167550941085	1.744019908169078
11111110-11111111-11111111	145	1.6313032089029034	1.7710167550941085	1.744019908169078
11111110-11111111-11111111	146	1.6313032089029034	1.7754272656216294	1.744019908169078
11111110-11111111-11111111	147	1.6313032089029034	1.7754272656216294	1.744019908169078
11111110-11111111-11111111	148	1.6313032089029034	1.7754272656216294	1.744019908169078
11111110-11111111-11111111	149	1.6313032089029034	1.7754272656216294	1.744019908169078
11111110-11111111-11111111	150	1.6313032089029034	1.7754272656216294	1.744019908169078
11111110-11111111-11111111	151	1.6313032089029034	1.7754272656216294	1.744019908169078
11111110-11111111-11111111	152	1.6313032089029034	1.7754272656216294	1.744019908169078
11111110-11111111-11111111	153	1.6313032089029034	1.7754272656216294	1.744019908169078
11111110-11111111-11111111	154	1.6313032089029034	1.7839599623756175	1.744019908169078
11111110-11111111-11111111	155	1.6313032089029034	1.7839599623756175	1.7530112395392627
11111110-11111111-11111111	156	1.6313032089029034	1.7839599623756175	1.7530112395392627
11111110-11111111-11111111	157	1.6313032089029034	1.7839599623756175	1.7530112395392627
11111110-11111111-11111111	158	1.6313032089029034	1.7839599623756175	1.7530112395392627
11111110-11111111-11111111	159	1.6313032089029034	1.7839599623756175	1.7530112395392627
11111110-11111111-11111111	160	1.6313032089029034	1.7839599623756175	1.7530112395392627
11111110-11111111-11111111	161	1.6313032089029034	1.7839599623756175	1.7530112395392627
11111110-11111111-11111111	162	1.6313032089029034	1.7839599623756175	1.7530112395392627
11111110-11111111-11111111	163	1.6313032089029034	1.7839599623756175	1.7530112395392627
11111110-11111111-11111111	164	1.6313032089029034	1.7839599623756175	1.7535929272362722
11111110-11111111-11111111	165	1.6313032089029034	1.7839599623756175	1.7535929272362722
11111110-11111111-11111111	166	1.6313032089029034	1.7839599623756175	1.7535929272362722
11111110-11111111-11111111	167	1.6313032089029034	1.7839599623756175	1.7535929272362722
11111110-11111111-11111111	168	1.6313032089029034	1.7839599623756175	1.7535929272362722
11111110-11111111-11111111	169	1.6313032089029034	1.7840475994636205	1.7535929272362722
11111110-11111111-11111111	170	1.6313032089029034	1.7840475994636205	1.7600723144790196
11111110-11111111-11111111	171	1.6313032089029034	1.7840475994636205	1.7600723144790196
11111110-11111111-11111111	172	1.6313032089029034	1.7840475994636205	1.7600723144790196
11111110-11111111-11111111	173	1.6313032089029034	1.7840475994636205	1.7600723144790196
11111110-11111111-11111111	174	1.6313032089029034	1.7840475994636205	1.7600723144790196
11111110-11111111-11111111	175	1.6313032089029034	1.7840475994636205	1.7600723144790196
11111110-11111111-11111111	176	1.6313032089029034	1.7946063605773848	1.7600723144790196
11111110-11111111-11111111	177	1.6313032089029034	1.7946063605773848	1.7600723144790196
11111110-11111111-11111111	178	1.652820949176081	1.7946063605773848	1.7600723144790196
11111110-11111111-11111111	179	1.652820949176081	1.7946063605773848	1.7600723144790196
11111110-11111111-11111111	180	1.652820949176081	1.7946063605773848	1.7600723144790196
11111110-11111111-11111111	181	1.652820949176081	1.7946063605773848	1.7600723144790196
11111110-11111111-11111111	182	1.652820949176081	1.7946063605773848	1.7600723144790196
11111110-11111111-11111111	183	1.652820949176081	1.7946063605773848	1.7600723144790196
11111110-11111111-11111111	184	1.652820949176081	1.7946063605773848	1.7600723144790196
11111110-11111111-11111111	185	1.652820949176081	1.7946063605773848	1.7600723144790196
11111110-11111111-11111111	186	1.652820949176081	1.7946063605773848	1.7600723144790196
11111110-11111111-11111111	187	1.652820949176081	1.7946063605773848	1.7600723144790196
