shape	iterations	best_vx_q1	best_vx_q3	best_vx_median
111111111-111111111-101010100	0	0.0251492860438434	0.2017735194924487	0.0317284756111642
111111111-111111111-101010100	1	0.2017735194924487	0.6690845961173779	0.5360525002945038
111111111-111111111-101010100	2	0.5360525002945038	1.003879584677363	0.5637302697158386
111111111-111111111-101010100	3	0.7008486011658464	1.003879584677363	0.839711782310016
111111111-111111111-101010100	4	0.8527717073945581	1.003879584677363	0.9744565531229908
111111111-111111111-101010100	5	0.9777664940648596	1.3211986808082443	1.1792285253750323
111111111-111111111-101010100	6	1.0920975480603263	1.5709517124922896	1.1792285253750323
111111111-111111111-101010100	7	1.1792285253750323	1.5709517124922896	1.261735430285602
111111111-111111111-101010100	8	1.1792285253750323	1.9753929758757596	1.8223587907001575
111111111-111111111-101010100	9	1.2243909541670808	1.9753929758757596	1.8837013550729995
111111111-111111111-101010100	10	1.2352276157834283	2.114081825889237	1.9753929758757596
111111111-111111111-101010100	11	1.4686797380363823	2.114081825889237	1.9753929758757596
111111111-111111111-101010100	12	1.495601364338539	2.114081825889237	1.9753929758757596
111111111-111111111-101010100	13	1.5781278095933713	2.114081825889237	2.0463947103278874
111111111-111111111-101010100	14	1.5781278095933713	2.1253002790646334	2.0463947103278874
111111111-111111111-101010100	15	1.886656165819276	2.1869218872965144	2.0463947103278874
111111111-111111111-101010100	16	1.886656165819276	2.1869218872965144	2.0463947103278874
111111111-111111111-101010100	17	2.0289650504273804	2.1869218872965144	2.0463947103278874
111111111-111111111-101010100	18	2.0289650504273804	2.1869218872965144	2.0463947103278874
111111111-111111111-101010100	19	2.032033584159693	2.2250784067203315	2.0880525644383106
111111111-111111111-101010100	20	2.0880525644383106	2.2250784067203315	2.08957557753627
111111111-111111111-101010100	21	2.1147479741572064	2.2423052879876417	2.2250784067203315
111111111-111111111-101010100	22	2.207654505998115	2.2423052879876417	2.238104568914693
111111111-111111111-101010100	23	2.238104568914693	2.2423052879876417	2.241361438994336
111111111-111111111-101010100	24	2.257702239888237	2.3107515388335806	2.2821504680896862
111111111-111111111-101010100	25	2.257702239888237	2.3814573397877976	2.2821504680896862
111111111-111111111-101010100	26	2.2821504680896862	2.3814573397877976	2.3179267603216798
111111111-111111111-101010100	27	2.2821504680896862	2.3814573397877976	2.3179267603216798
111111111-111111111-101010100	28	2.2821504680896862	2.3814573397877976	2.3179267603216798
111111111-111111111-101010100	29	2.3285595321983235	2.399098488151649	2.3880505927028906
111111111-111111111-101010100	30	2.3285595321983235	2.399098488151649	2.3880505927028906
111111111-111111111-101010100	31	2.3285595321983235	2.399098488151649	2.3880505927028906
111111111-111111111-101010100	32	2.3285595321983235	2.399098488151649	2.3880505927028906
111111111-111111111-101010100	33	2.3880505927028906	2.432246200985534	2.4234190815517644
111111111-111111111-101010100	34	2.4234190815517644	2.4661943437842586	2.432246200985534
111111111-111111111-101010100	35	2.432246200985534	2.4661943437842586	2.435214864174177
111111111-111111111-101010100	36	2.4384809968739787	2.4661943437842586	2.4452359731982645
111111111-111111111-101010100	37	2.4384809968739787	2.4661943437842586	2.4452359731982645
111111111-111111111-101010100	38	2.4384809968739787	2.4661943437842586	2.4452359731982645
111111111-111111111-101010100	39	2.4384809968739787	2.4661943437842586	2.4452359731982645
111111111-111111111-101010100	40	2.4384809968739787	2.4661943437842586	2.4452359731982645
111111111-111111111-101010100	41	2.4384809968739787	2.4661943437842586	2.4452359731982645
111111111-111111111-101010100	42	2.4384809968739787	2.4661943437842586	2.4452359731982645
111111111-111111111-101010100	43	2.4384809968739787	2.4661943437842586	2.4452359731982645
111111111-111111111-101010100	44	2.448163621284741	2.4661943437842586	2.465534123262953
111111111-111111111-101010100	45	2.464781713030137	2.4661943437842586	2.465534123262953
111111111-111111111-101010100	46	2.464781713030137	2.4661943437842586	2.465534123262953
111111111-111111111-101010100	47	2.4661943437842586	2.496092677718748	2.4789821582174216
111111111-111111111-101010100	48	2.4661943437842586	2.496092677718748	2.4789821582174216
111111111-111111111-101010100	49	2.4661943437842586	2.496092677718748	2.4789821582174216
111111111-111111111-101010100	50	2.4661943437842586	2.513132943513994	2.496092677718748
111111111-111111111-101010100	51	2.4661943437842586	2.513132943513994	2.496092677718748
111111111-111111111-101010100	52	2.4661943437842586	2.513132943513994	2.496092677718748
111111111-111111111-101010100	53	2.4661943437842586	2.5371977495914537	2.513132943513994
111111111-111111111-101010100	54	2.485585497738454	2.5371977495914537	2.513132943513994
111111111-111111111-101010100	55	2.485585497738454	2.5371977495914537	2.513132943513994
111111111-111111111-101010100	56	2.485585497738454	2.5371977495914537	2.513132943513994
111111111-111111111-101010100	57	2.485585497738454	2.5371977495914537	2.513132943513994
111111111-111111111-101010100	58	2.485585497738454	2.5371977495914537	2.513132943513994
111111111-111111111-101010100	59	2.503065659298284	2.5371977495914537	2.513132943513994
111111111-111111111-101010100	60	2.503065659298284	2.5371977495914537	2.513132943513994
111111111-111111111-101010100	61	2.5106432963526144	2.5371977495914537	2.513132943513994
111111111-111111111-101010100	62	2.5106432963526144	2.5371977495914537	2.513132943513994
111111111-111111111-101010100	63	2.5106432963526144	2.5371977495914537	2.513132943513994
111111111-111111111-101010100	64	2.5106432963526144	2.5371977495914537	2.513132943513994
111111111-111111111-101010100	65	2.5106432963526144	2.5371977495914537	2.513132943513994
111111111-111111111-101010100	66	2.5106432963526144	2.5371977495914537	2.513132943513994
111111111-111111111-101010100	67	2.5106432963526144	2.5371977495914537	2.513132943513994
111111111-111111111-101010100	68	2.5106432963526144	2.5371977495914537	2.513132943513994
111111111-111111111-101010100	69	2.5106432963526144	2.5371977495914537	2.513132943513994
111111111-111111111-101010100	70	2.5106432963526144	2.54118879930688	2.513132943513994
111111111-111111111-101010100	71	2.5106432963526144	2.54118879930688	2.528163260255075
111111111-111111111-101010100	72	2.5106432963526144	2.54118879930688	2.528163260255075
111111111-111111111-101010100	73	2.5106432963526144	2.54118879930688	2.528163260255075
111111111-111111111-101010100	74	2.5106432963526144	2.604552221538789	2.528163260255075
111111111-111111111-101010100	75	2.5106432963526144	2.604552221538789	2.528163260255075
111111111-111111111-101010100	76	2.5106432963526144	2.604552221538789	2.528163260255075
111111111-111111111-101010100	77	2.5106432963526144	2.604552221538789	2.528163260255075
111111111-111111111-101010100	78	2.5106432963526144	2.604552221538789	2.528163260255075
111111111-111111111-101010100	79	2.5115032255018086	2.604552221538789	2.528163260255075
111111111-111111111-101010100	80	2.5115032255018086	2.604552221538789	2.528163260255075
111111111-111111111-101010100	81	2.5180987906250314	2.604552221538789	2.528163260255075
