shape	iterations	best_vx_q1	best_vx_q3	best_vx_median
1111111-1000101	0	0.0155218840072369	0.2128249841229544	0.0181555585080525
1111111-1000101	1	0.0181555585080525	0.2128249841229544	0.1408208814901556
1111111-1000101	2	0.1408208814901556	0.3135140881811704	0.2545529824361988
1111111-1000101	3	0.196247736548793	0.6020764045552959	0.2545529824361988
1111111-1000101	4	0.3845454491847278	0.658110949246797	0.4953155414044026
1111111-1000101	5	0.3845454491847278	0.8678690716341103	0.8399980005331352
1111111-1000101	6	0.3845454491847278	0.8678690716341103	0.8399980005331352
1111111-1000101	7	0.4772013414193717	0.9648652896172428	0.8678690716341103
1111111-1000101	8	0.4772013414193717	0.9648652896172428	0.8678690716341103
1111111-1000101	9	0.6427064611155213	1.0242294806064902	0.8678690716341103
1111111-1000101	10	0.8451866462284898	1.0242294806064902	0.9720217381198918
1111111-1000101	11	0.8906147032527223	1.15525916823142	0.9720217381198918
1111111-1000101	12	0.9720217381198918	1.15525916823142	1.0364885071826595
1111111-1000101	13	1.0364885071826595	1.4182803246991311	1.3303561713576395
1111111-1000101	14	1.1386660799743544	1.728498865289274	1.533962317467886
1111111-1000101	15	1.1386660799743544	1.8363500784695412	1.533962317467886
1111111-1000101	16	1.1420703130124623	1.8363500784695412	1.6496977226595109
1111111-1000101	17	1.1420703130124623	2.010180296427764	1.9187210977729008
1111111-1000101	18	1.1630281373240954	2.010180296427764	1.9558797156193224
1111111-1000101	19	1.2615899975268745	2.010180296427764	1.9558797156193224
1111111-1000101	20	1.2615899975268745	2.010180296427764	1.9558797156193224
1111111-1000101	21	1.2717094255307166	2.010180296427764	1.9558797156193224
1111111-1000101	22	1.2717094255307166	2.0287709607336377	1.9558797156193224
1111111-1000101	23	1.3181230674105762	2.0287709607336377	1.9558797156193224
1111111-1000101	24	1.3181230674105762	2.0287709607336377	1.9558797156193224
1111111-1000101	25	1.3181230674105762	2.0287709607336377	2.0105260415480557
1111111-1000101	26	1.3221376205063018	2.0287709607336377	2.0105260415480557
1111111-1000101	27	1.360288767739847	2.041960203041993	2.035244304925059
1111111-1000101	28	1.366985990861337	2.041960203041993	2.035244304925059
1111111-1000101	29	1.366985990861337	2.0541417959129378	2.0426640768942006
1111111-1000101	30	1.38091763146653	2.1070165952475577	2.0541417959129378
1111111-1000101	31	1.3824423994429682	2.1070165952475577	2.0541417959129378
1111111-1000101	32	1.3824423994429682	2.114160075396544	2.0541417959129378
1111111-1000101	33	1.4063785704278295	2.114160075396544	2.066732060034333
1111111-1000101	34	1.4178066825433258	2.137999066153242	2.114160075396544
1111111-1000101	35	1.6031020460519847	2.137999066153242	2.114160075396544
1111111-1000101	36	1.6031020460519847	2.137999066153242	2.114160075396544
1111111-1000101	37	1.6031020460519847	2.137999066153242	2.114160075396544
1111111-1000101	38	1.6031020460519847	2.137999066153242	2.114160075396544
1111111-1000101	39	1.6031020460519847	2.137999066153242	2.114160075396544
1111111-1000101	40	1.6031020460519847	2.137999066153242	2.114160075396544
1111111-1000101	41	1.6031020460519847	2.1749631080772387	2.114160075396544
1111111-1000101	42	1.673460882273505	2.1749631080772387	2.114160075396544
1111111-1000101	43	1.673460882273505	2.178041344061529	2.114160075396544
1111111-1000101	44	1.673460882273505	2.178041344061529	2.114160075396544
1111111-1000101	45	1.673460882273505	2.178041344061529	2.1232795136651585
1111111-1000101	46	1.673460882273505	2.178041344061529	2.1232795136651585
1111111-1000101	47	1.673460882273505	2.178041344061529	2.1232795136651585
1111111-1000101	48	1.673460882273505	2.178041344061529	2.1232795136651585
1111111-1000101	49	1.7030483281596922	2.178041344061529	2.1232795136651585
1111111-1000101	50	1.7030483281596922	2.2306826216610687	2.1232795136651585
1111111-1000101	51	1.7030483281596922	2.2306826216610687	2.1232795136651585
1111111-1000101	52	1.7030483281596922	2.2306826216610687	2.1232795136651585
1111111-1000101	53	1.7030483281596922	2.2306826216610687	2.1232795136651585
1111111-1000101	54	1.7030483281596922	2.2306826216610687	2.1232795136651585
1111111-1000101	55	1.7030483281596922	2.2306826216610687	2.1232795136651585
1111111-1000101	56	1.7030483281596922	2.2306826216610687	2.1232795136651585
1111111-1000101	57	1.7030483281596922	2.2306826216610687	2.1314217631860224
1111111-1000101	58	1.7030483281596922	2.2306826216610687	2.1314217631860224
1111111-1000101	59	1.7030483281596922	2.2306826216610687	2.172795142753314
1111111-1000101	60	1.728849958259984	2.2306826216610687	2.172795142753314
1111111-1000101	61	1.728849958259984	2.2306826216610687	2.172795142753314
1111111-1000101	62	1.728849958259984	2.2306826216610687	2.172795142753314
1111111-1000101	63	1.728849958259984	2.2306826216610687	2.172795142753314
1111111-1000101	64	1.728849958259984	2.2306826216610687	2.172795142753314
1111111-1000101	65	1.728849958259984	2.2306826216610687	2.172795142753314
1111111-1000101	66	1.728849958259984	2.2306826216610687	2.172795142753314
1111111-1000101	67	1.728849958259984	2.2306826216610687	2.172795142753314
1111111-1000101	68	1.733231283843761	2.2306826216610687	2.172795142753314
1111111-1000101	69	1.7708664682434068	2.2306826216610687	2.172795142753314
1111111-1000101	70	1.7708664682434068	2.2306826216610687	2.172795142753314
1111111-1000101	71	1.7708664682434068	2.2306826216610687	2.172795142753314
1111111-1000101	72	1.7708664682434068	2.2306826216610687	2.172795142753314
1111111-1000101	73	1.7708664682434068	2.2306826216610687	2.172795142753314
1111111-1000101	74	1.7708664682434068	2.2306826216610687	2.172795142753314
1111111-1000101	75	1.7708664682434068	2.2306826216610687	2.172795142753314
1111111-1000101	76	1.7708664682434068	2.2306826216610687	2.172795142753314
