iterations	0111-1111-1001	01111-11111	011111-111111-110011-110011	01111111-11111111-11111111	111	1110-1111-1001	1111	1111-0001	1111-1000	1111-1001	1111-1111-0001	1111-1111-1000	1111-1111-1001	11110-11111	11111-00101	11111-01111	11111-10001	11111-10100	11111-10101	11111-11110	11111-11111	111110-111111-110011-110011	111111-111111-110011-100011	111111-111111-110011-110001	111111-111111-110011-110011	1111111-0010101	1111111-1000101	1111111-1010001	1111111-1010100	1111111-1010101	11111110-11111111-11111111	11111111-11111111-01111111	11111111-11111111-11111110	11111111-11111111-11111111	111111111-111111111-001010101	111111111-111111111-100010101	111111111-111111111-101000101	111111111-111111111-101010100	111111111-111111111-101010101
38	3.205649853062463	0.7507202854466517	1.828329526491492	1.20993664876981	0.2290758923333122	3.102156626188021	0.667312813041554	3.1390101068663165	0.01642252751392	1.66429789956798	3.1474818176290738	0.9054886004276516	2.8200505307509665	1.518535323007644	1.4681198573344958	1.199059832825938	1.5401649610077202	1.0779065490001654	1.2085894407158129	0.965767386444088	0.8402543678578563	1.5831107732734535	2.7389614890658605	1.6715044338991414	1.5931695191885236	1.1374016355633632	2.114160075396544	1.0444804712281166	1.073095892017172	1.7070333600854113	1.272275199192508	1.3821255678108657	0.8568333204843851	0.9690620445305624	1.6218964610644802	1.943632554108947	1.82842048296462	2.4452359731982645	2.0282414717723687
39	3.271284709616161	0.7578858197789451	1.828329526491492	1.20993664876981	0.2290758923333122	3.102156626188021	0.667312813041554	3.1760780436862386	0.01642252751392	1.66429789956798	3.1474818176290738	0.9054886004276516	2.849368330196414	1.518535323007644	1.4681198573344958	1.199059832825938	1.5401649610077202	1.0779065490001654	1.2085894407158129	0.965767386444088	0.8402543678578563	1.5831107732734535	2.7389614890658605	1.6715044338991414	1.6191251978868184	1.1374016355633632	2.114160075396544	1.180446274178509	1.079585277883324	1.7070333600854113	1.3223234505940369	1.3821255678108657	0.8568333204843851	0.9690620445305624	1.639757503576472	1.943632554108947	1.8465033941741469	2.4452359731982645	2.0282414717723687
40	3.271284709616161	0.7605552058602959	1.828329526491492	1.20993664876981	0.2290758923333122	3.102156626188021	0.667312813041554	3.1760780436862386	0.01642252751392	1.66429789956798	3.1474818176290738	0.9618990179054864	2.9113765480778637	1.518535323007644	1.4681198573344958	1.199059832825938	1.5993960124061788	1.0779065490001654	1.2085894407158129	0.965767386444088	0.8477045056603245	1.5831107732734535	2.759566613939579	1.6996022285143504	1.6191251978868184	1.1374016355633632	2.114160075396544	1.180446274178509	1.079585277883324	1.7070333600854113	1.3223234505940369	1.3821255678108657	0.8568333204843851	0.9690620445305624	1.639757503576472	1.986121408931472	1.8465033941741469	2.4452359731982645	2.0282414717723687
41	3.290246303076004	0.7605552058602959	1.828329526491492	1.20993664876981	0.2290758923333122	3.102156626188021	0.667312813041554	3.1760780436862386	0.01642252751392	1.66429789956798	3.1474818176290738	0.9618990179054864	2.9113765480778637	1.518535323007644	1.4681198573344958	1.199059832825938	1.5993960124061788	1.0779065490001654	1.2085894407158129	0.9796277182511256	0.8477045056603245	1.5831107732734535	2.759566613939579	1.6996022285143504	1.6191251978868184	1.1374016355633632	2.114160075396544	1.180446274178509	1.079585277883324	1.7282621220570311	1.3223234505940369	1.3821255678108657	0.8568333204843851	0.9690620445305624	1.639757503576472	1.986121408931472	1.8465033941741469	2.4452359731982645	2.0282414717723687
42	3.290246303076004	0.7605552058602959	1.828329526491492	1.2408122213835089	0.2290758923333122	3.102156626188021	0.667312813041554	3.1890820084325067	0.01642252751392	1.66429789956798	3.2172487210211576	0.9618990179054864	2.9113765480778637	1.518535323007644	1.4681198573344958	1.2064758547754515	1.6014107356447824	1.0779065490001654	1.2085894407158129	0.9796277182511256	0.8477045056603245	1.6640560054703168	2.759566613939579	1.6996022285143504	1.6191251978868184	1.1374016355633632	2.114160075396544	1.2180444068966758	1.079585277883324	1.7413295030210827	1.3223234505940369	1.3821255678108657	0.8568333204843851	0.9690620445305624	1.639757503576472	2.1795573775689348	1.8465033941741469	2.4452359731982645	2.0282414717723687
43	3.290246303076004	0.7605552058602959	1.828329526491492	1.2408122213835089	0.2290758923333122	3.102156626188021	0.671068310973668	3.1890820084325067	0.0164819296299899	1.66429789956798	3.2172487210211576	1.0894123960636195	2.9113765480778637	1.5420219902051258	1.4681198573344958	1.2202420961129676	1.6780506791097722	1.0779065490001654	1.2338004005308405	0.9796277182511256	0.8477045056603245	1.6640560054703168	2.759566613939579	1.6996022285143504	1.6191251978868184	1.1374016355633632	2.114160075396544	1.2180444068966758	1.079585277883324	1.7413295030210827	1.3223234505940369	1.3821255678108657	0.8568333204843851	0.9690620445305624	1.7600725585449135	2.227326861110124	1.8465033941741469	2.4452359731982645	2.0282414717723687
44	3.390686226054312	0.7665764847732025	1.893562033613137	1.2408122213835089	0.2290758923333122	3.1930380159912204	0.671068310973668	3.1890820084325067	0.0164819296299899	1.66429789956798	3.238476099823007	1.0894123960636195	2.9113765480778637	1.5420219902051258	1.4681198573344958	1.2202420961129676	1.6780506791097722	1.0779065490001654	1.2823096452775695	0.994791562572168	0.8477045056603245	1.6640560054703168	2.759566613939579	1.6996022285143504	1.6191251978868184	1.1374016355633632	2.114160075396544	1.2180444068966758	1.079585277883324	1.7413295030210827	1.3223234505940369	1.3821255678108657	0.8568333204843851	0.9690620445305624	1.7686537961546764	2.227326861110124	1.8465033941741469	2.465534123262953	2.0440767150312684
45	3.423859946097588	0.7665764847732025	1.893562033613137	1.2408122213835089	0.2290758923333122	3.1930380159912204	0.671068310973668	3.1890820084325067	0.0177087393179613	1.66429789956798	3.238476099823007	1.1839397932653015	2.9113765480778637	1.5695206814467944	1.509686529476328	1.238158818748795	1.6780506791097722	1.08215792159917	1.2823096452775695	0.994791562572168	0.8477045056603245	1.6640560054703168	2.759566613939579	1.6996022285143504	1.667780800630457	1.1374016355633632	2.1232795136651585	1.2180444068966758	1.079585277883324	1.7413295030210827	1.33542519385127	1.3821255678108657	0.8568333204843851	0.9690620445305624	1.8829725454952853	2.227326861110124	1.8465033941741469	2.465534123262953	2.0519846135210447
46	3.423859946097588	0.7665764847732025	1.898083212957909	1.2408122213835089	0.2290758923333122	3.1930380159912204	0.671068310973668	3.1890820084325067	0.0177087393179613	1.8362045098152395	3.238476099823007	1.1839397932653015	2.9113765480778637	1.5695206814467944	1.509686529476328	1.2683625072977334	1.7071352770170778	1.08215792159917	1.2823096452775695	0.994791562572168	0.8477045056603245	1.6640560054703168	2.759566613939579	1.7125034362802058	1.667780800630457	1.1374016355633632	2.1232795136651585	1.2180444068966758	1.079585277883324	1.7449373215471389	1.33542519385127	1.3821255678108657	0.8568333204843851	0.9690620445305624	1.8829725454952853	2.227326861110124	1.8658300276022264	2.465534123262953	2.0519846135210447
47	3.4733638943130667	0.7665764847732025	1.898083212957909	1.2408122213835089	0.2290758923333122	3.196504260184404	0.671068310973668	3.1890820084325067	0.0177087393179613	1.8362045098152395	3.238476099823007	1.1839397932653015	2.9113765480778637	1.5695206814467944	1.509686529476328	1.2687416652754575	1.7071352770170778	1.0941067943856255	1.3172593453308787	0.994791562572168	0.8477045056603245	1.6640560054703168	2.759566613939579	1.7125034362802058	1.6811287068675502	1.1374016355633632	2.1232795136651585	1.2180444068966758	1.079585277883324	1.7449373215471389	1.33542519385127	1.3821255678108657	0.8568333204843851	0.9690620445305624	1.8829725454952853	2.2718336035735742	1.888100492089622	2.4789821582174216	2.0519846135210447
48	3.4733638943130667	0.7738801556012035	1.898083212957909	1.2408122213835089	0.2290758923333122	3.197326668335939	0.671068310973668	3.1890820084325067	0.0177087393179613	1.8362045098152395	3.238476099823007	1.1839397932653015	2.912989296694628	1.5695206814467944	1.5309809519054278	1.2878618569600944	1.787606656581723	1.0941067943856255	1.3172593453308787	0.994791562572168	0.8477045056603245	1.6640560054703168	2.759566613939579	1.789594204555336	1.6811287068675502	1.1374016355633632	2.1232795136651585	1.2225996825083358	1.079585277883324	1.7528239658433309	1.33542519385127	1.4569003276502583	0.8568333204843851	0.9690620445305624	1.8829725454952853	2.2718336035735742	1.888100492089622	2.4789821582174216	2.0519846135210447
49	3.5423499366704205	0.7738801556012035	1.898083212957909	1.2536453195254529	0.2311681211566597	3.2012332863163167	0.671068310973668	3.206198859423341	0.0177087393179613	1.8362045098152395	3.238476099823007	1.1839397932653015	2.912989296694628	1.5695206814467944	1.5309809519054278	1.2878618569600944	1.8201959963948755	1.0941067943856255	1.3172593453308787	1.0588743004445316	0.8477045056603245	1.6640560054703168	2.759566613939579	1.7925918407836454	1.7004822305939582	1.1374016355633632	2.1232795136651585	1.2225996825083358	1.079585277883324	1.7769592976808877	1.33542519385127	1.4569003276502583	0.8568333204843851	0.9690620445305624	2.3771240519139947	2.2718336035735742	1.888100492089622	2.4789821582174216	2.109806936531869
50	3.5423499366704205	0.7738801556012035	1.9510583371768977	1.2536453195254529	0.2311681211566597	3.2012332863163167	0.671068310973668	3.206198859423341	0.0203232782354067	1.8362045098152395	3.2741469757100488	1.1839397932653015	2.912989296694628	1.5695206814467944	1.5309809519054278	1.2878618569600944	1.8201959963948755	1.0941067943856255	1.3172593453308787	1.0588743004445316	0.8477045056603245	1.6640560054703168	2.796241710648252	1.8093205753479196	1.7959365173136597	1.140725056486715	2.1232795136651585	1.2225996825083358	1.079585277883324	1.7769592976808877	1.369399174281995	1.4569003276502583	0.8568333204843851	0.9690620445305624	2.3771240519139947	2.2718336035735742	1.896352780357674	2.496092677718748	2.109806936531869
51	3.5423499366704205	0.7738801556012035	1.9510583371768977	1.2536453195254529	0.2311681211566597	3.2012332863163167	0.671068310973668	3.206198859423341	0.0219412266783009	1.8362045098152395	3.2741469757100488	1.1839397932653015	2.930784076645294	1.5695206814467944	1.5309809519054278	1.3099066334786764	1.8405712320117251	1.0941067943856255	1.3172593453308787	1.0995472932251853	0.8477045056603245	1.6640560054703168	2.796241710648252	1.8093205753479196	1.7959365173136597	1.140725056486715	2.1232795136651585	1.2225996825083358	1.079585277883324	1.7769592976808877	1.369399174281995	1.4569003276502583	0.8568333204843851	0.9690620445305624	2.442128806457407	2.2718336035735742	1.912348265051501	2.496092677718748	2.110811604577848
52	3.5423499366704205	0.7738801556012035	1.9754699233891289	1.2536453195254529	0.2311681211566597	3.2012332863163167	0.6715848332171132	3.206198859423341	0.023391518757406	1.8362045098152395	3.2741469757100488	1.1839397932653015	2.938044886481193	1.5695206814467944	1.5309809519054278	1.3099066334786764	1.8405712320117251	1.117676903784861	1.3172593453308787	1.0995472932251853	0.8477045056603245	1.6640560054703168	2.8518641133727365	1.823252504972693	1.8091497021609844	1.1482115000634925	2.1232795136651585	1.2225996825083358	1.079585277883324	1.7769592976808877	1.369399174281995	1.4569003276502583	0.8571108603269956	0.9690620445305624	2.442128806457407	2.2718336035735742	1.912348265051501	2.496092677718748	2.110811604577848
53	3.5423499366704205	0.7738801556012035	1.9754699233891289	1.2536453195254529	0.2486942255119763	3.203805836050596	0.6715848332171132	3.206198859423341	0.023391518757406	1.8362045098152395	3.2842802176409127	1.1839397932653015	2.938044886481193	1.5800188938312894	1.5309809519054278	1.3099066334786764	1.8664836522753565	1.117676903784861	1.3172593453308787	1.0995472932251853	0.8477045056603245	1.6640560054703168	2.8518641133727365	1.9345399698708696	1.8091497021609844	1.164248342330369	2.1232795136651585	1.2225996825083358	1.079585277883324	1.7769592976808877	1.369399174281995	1.478650580295705	0.8571108603269956	0.9690620445305624	2.442128806457407	2.3143074909801307	1.912348265051501	2.513132943513994	2.110811604577848
54	3.5423499366704205	0.7738801556012035	1.9754699233891289	1.2536453195254529	0.2486942255119763	3.2609674785241127	0.6715848332171132	3.206198859423341	0.023391518757406	1.8362045098152395	3.339959992407154	1.2110831370661943	2.938044886481193	1.5800188938312894	1.56687258212599	1.3099066334786764	1.8664836522753565	1.117676903784861	1.3172593453308787	1.0995472932251853	0.8477045056603245	1.6640560054703168	2.8518641133727365	1.9345399698708696	1.8091497021609844	1.164248342330369	2.1232795136651585	1.3055233242026645	1.079585277883324	1.7769592976808877	1.369399174281995	1.478650580295705	0.8571108603269956	0.9690620445305624	2.442128806457407	2.3143074909801307	1.912348265051501	2.513132943513994	2.110811604577848
55	3.5423499366704205	0.7738801556012035	1.9754699233891289	1.3319852279391204	0.2486942255119763	3.2609674785241127	0.6715848332171132	3.206198859423341	0.023391518757406	1.8362045098152395	3.339959992407154	1.2110831370661943	2.981444219688265	1.5800188938312894	1.5757855405457293	1.3099066334786764	1.8664836522753565	1.117676903784861	1.3374725661811688	1.0995472932251853	0.8477045056603245	1.6640560054703168	2.8518641133727365	1.9345399698708696	1.8363200253609184	1.164248342330369	2.1232795136651585	1.3400465670049226	1.079585277883324	1.7769592976808877	1.369399174281995	1.478650580295705	0.8571108603269956	0.9690620445305624	2.485453773985798	2.419229698225545	1.912348265051501	2.513132943513994	2.110811604577848
56	3.5423499366704205	0.7738801556012035	1.990969719115677	1.3514237347610571	0.2611457700513537	3.2609674785241127	0.6715848332171132	3.206198859423341	0.023391518757406	1.8362045098152395	3.339959992407154	1.2110831370661943	2.981444219688265	1.5800188938312894	1.5757855405457293	1.3517013420216006	1.8664836522753565	1.117676903784861	1.3374725661811688	1.0995472932251853	0.8477045056603245	1.6640560054703168	2.8518641133727365	1.9345399698708696	1.8363200253609184	1.164248342330369	2.1232795136651585	1.3400465670049226	1.079585277883324	1.7769592976808877	1.369399174281995	1.478650580295705	0.8571108603269956	0.9690620445305624	2.485453773985798	2.419229698225545	1.913516836682411	2.513132943513994	2.110811604577848
57	3.5423499366704205	0.7738801556012035	1.990969719115677	1.3514237347610571	0.2611457700513537	3.2609674785241127	0.6715848332171132	3.206198859423341	0.023391518757406	1.8362045098152395	3.339959992407154	1.2110831370661943	2.981444219688265	1.5800188938312894	1.5757855405457293	1.3517013420216006	1.8664836522753565	1.1352720998353945	1.3374725661811688	1.0995472932251853	0.8477045056603245	1.6640560054703168	2.8518641133727365	1.9345399698708696	1.8363200253609184	1.164248342330369	2.1314217631860224	1.3400465670049226	1.2735518869103335	1.7769592976808877	1.369399174281995	1.4802965764524707	0.8571108603269956	0.9690620445305624	2.485453773985798	2.419229698225545	1.9256175121415056	2.513132943513994	2.110811604577848
58	3.5423499366704205	0.7738801556012035	1.990969719115677	1.3514237347610571	0.2611457700513537	3.303680491896915	0.6715848332171132	3.206198859423341	0.023391518757406	1.8362045098152395	3.339959992407154	1.3673521936642046	2.981444219688265	1.5800188938312894	1.5757855405457293	1.3517013420216006	1.8664836522753565	1.1352720998353945	1.3374725661811688	1.0995472932251853	0.8477045056603245	1.6640560054703168	2.8518641133727365	1.9345399698708696	1.8363200253609184	1.2143726789665232	2.1314217631860224	1.3438280742141473	1.2735518869103335	1.7769592976808877	1.369399174281995	1.4802965764524707	0.8571108603269956	0.9690620445305624	2.5067594826006943	2.419229698225545	1.9256175121415056	2.513132943513994	2.110811604577848
59	3.5423499366704205	0.7738801556012035	1.990969719115677	1.3514237347610571	0.2611457700513537	3.303680491896915	0.6715848332171132	3.206198859423341	0.023391518757406	1.8362045098152395	3.339959992407154	1.3673521936642046	2.981444219688265	1.5887433991753084	1.5757855405457293	1.3646687843978724	1.8664836522753565	1.1352720998353945	1.3374725661811688	1.0995472932251853	0.8477045056603245	1.6640560054703168	2.8518641133727365	1.9345399698708696	1.8363200253609184	1.2143726789665232	2.172795142753314	1.3438280742141473	1.2735518869103335	1.7769592976808877	1.369399174281995	1.4802965764524707	0.8571108603269956	0.9690620445305624	2.5067594826006943	2.419229698225545	1.9456533954977968	2.513132943513994	2.1234086220777524
60	3.5423499366704205	0.7738801556012035	1.9928624783273103	1.3514237347610571	0.2611457700513537	3.303680491896915	0.6758252475334116	3.2182758403060108	0.0246355269401659	1.8877705134776697	3.3701443185630504	1.3673521936642046	2.987403844855397	1.5887433991753084	1.5757855405457293	1.4055953331174649	1.9839361343128248	1.1352720998353945	1.3374725661811688	1.0995472932251853	0.8477045056603245	1.6640560054703168	2.8518641133727365	1.9345399698708696	1.8363200253609184	1.2143726789665232	2.172795142753314	1.3438280742141473	1.2735518869103335	1.7769592976808877	1.3758981821864924	1.4831239246699863	0.8571108603269956	0.9690620445305624	2.5067594826006943	2.419229698225545	1.9456533954977968	2.513132943513994	2.141519571271488
61	3.558963323929353	0.7738801556012035	2.027074882896	1.3514237347610571	0.2611457700513537	3.304792950127929	0.6758252475334116	3.2582611372170844	0.0246355269401659	1.8877705134776697	3.3701443185630504	1.3673521936642046	2.987403844855397	1.5887433991753084	1.5757855405457293	1.4055953331174649	1.9839361343128248	1.1352720998353945	1.3374725661811688	1.0995472932251853	0.8477045056603245	1.6640560054703168	2.8518641133727365	1.9345399698708696	1.8892876608824571	1.2143726789665232	2.172795142753314	1.3438280742141473	1.2735518869103335	1.7769592976808877	1.3758981821864924	1.4831239246699863	0.8571108603269956	0.9690620445305624	2.5067594826006943	2.419229698225545	1.9456533954977968	2.513132943513994	2.162512730112094
62	3.558963323929353	0.7738801556012035	2.027074882896	1.3514237347610571	0.2611457700513537	3.304792950127929	0.6758252475334116	3.2582611372170844	0.1135392983840793	1.8877705134776697	3.3701443185630504	1.3673521936642046	2.987800206616148	1.5887433991753084	1.5757855405457293	1.4055953331174649	1.9839361343128248	1.1352720998353945	1.3374725661811688	1.1035384136893205	0.8477045056603245	1.6640560054703168	2.8518641133727365	1.9345399698708696	1.89769257439059	1.2143726789665232	2.172795142753314	1.3438280742141473	1.2735518869103335	1.7769592976808877	1.3758981821864924	1.4831239246699863	0.8571108603269956	0.9690620445305624	2.5067594826006943	2.419229698225545	1.9456533954977968	2.513132943513994	2.162512730112094
63	3.558963323929353	0.8414069390185898	2.027074882896	1.3514237347610571	0.2611457700513537	3.304792950127929	0.6758252475334116	3.2582611372170844	0.1606736857670433	1.9090352991013493	3.3701443185630504	1.3673521936642046	2.987800206616148	1.6216173495566228	1.5883415379285128	1.4055953331174649	1.9839361343128248	1.1352720998353945	1.3374725661811688	1.1035384136893205	0.8477045056603245	1.6640560054703168	2.8518641133727365	1.9345399698708696	1.89769257439059	1.2143726789665232	2.172795142753314	1.3438280742141473	1.2735518869103335	1.7770462017911848	1.3758981821864924	1.4879493471069083	0.8571108603269956	0.9690620445305624	2.5067594826006943	2.419229698225545	1.9971673967737107	2.513132943513994	2.167867112126429
64	3.558963323929353	0.8414069390185898	2.027074882896	1.3514237347610571	0.2611457700513537	3.304792950127929	0.6758252475334116	3.2582611372170844	0.1606736857670433	1.9090352991013493	3.3701443185630504	1.3946112625903715	2.987800206616148	1.6216173495566228	1.5883415379285128	1.4055953331174649	1.9839361343128248	1.1352720998353945	1.3374725661811688	1.1035384136893205	0.8742732466656342	1.7012968911011912	2.8518641133727365	1.9345399698708696	1.89769257439059	1.2295565014495036	2.172795142753314	1.3438280742141473	1.2735518869103335	1.7770462017911848	1.3758981821864924	1.514619102692622	0.8571108603269956	1.044287365470746	2.510007511992627	2.419229698225545	1.9971673967737107	2.513132943513994	2.167867112126429
65	3.585853416804814	0.8414069390185898	2.0823701088130546	1.3514237347610571	0.2611457700513537	3.304792950127929	0.6758252475334116	3.2582611372170844	0.1606736857670433	1.9090352991013493	3.3701443185630504	1.3958983580306	2.987800206616148	1.6216173495566228	1.5883415379285128	1.4055953331174649	1.9839361343128248	1.1352720998353945	1.3374725661811688	1.1035384136893205	0.8742732466656342	1.7012968911011912	2.8518641133727365	1.9345399698708696	1.916737174961688	1.3247631388017065	2.172795142753314	1.3438280742141473	1.2735518869103335	1.7770462017911848	1.3758981821864924	1.514619102692622	0.8571108603269956	1.0994695325660808	2.540435522991956	2.419229698225545	1.9971673967737107	2.513132943513994	2.167867112126429
66	3.585853416804814	0.8414069390185898	2.0823701088130546	1.3514237347610571	0.2611457700513537	3.304792950127929	0.6758252475334116	3.2582611372170844	0.1606736857670433	1.9323028545852128	3.3701443185630504	1.3958983580306	3.038659306938864	1.6216173495566228	1.5883415379285128	1.4055953331174649	1.9839361343128248	1.1352720998353945	1.3374725661811688	1.107381211770007	0.8742732466656342	1.7012968911011912	2.8518641133727365	2.0303936123325457	1.9303664287589173	1.3247631388017065	2.172795142753314	1.3438280742141473	1.2735518869103335	1.7770462017911848	1.4252724641199228	1.514619102692622	0.8571108603269956	1.0994695325660808	2.540435522991956	2.45263119525372	1.9971673967737107	2.513132943513994	2.167867112126429
67	3.585853416804814	0.8414069390185898	2.0823701088130546	1.3514237347610571	0.2611457700513537	3.304792950127929	0.6943403319368925	3.3025080142550696	0.1606736857670433	1.9323028545852128	3.3701443185630504	1.4120885384191502	3.038659306938864	1.6216173495566228	1.5883415379285128	1.4055953331174649	1.9839361343128248	1.1352720998353945	1.392428111706164	1.107381211770007	0.8742732466656342	1.7012968911011912	2.8518641133727365	2.0303936123325457	1.938633499186538	1.3247631388017065	2.172795142753314	1.3438280742141473	1.2735518869103335	1.7770462017911848	1.4252724641199228	1.514619102692622	0.8571108603269956	1.0994695325660808	2.540435522991956	2.45263119525372	2.049899014917695	2.513132943513994	2.167867112126429
68	3.585853416804814	0.8414069390185898	2.0980900125372544	1.3974099600803704	0.2611457700513537	3.328223186312124	0.6943403319368925	3.3025080142550696	0.1606736857670433	1.9323028545852128	3.372171530888422	1.4120885384191502	3.054808357009748	1.6216173495566228	1.5883415379285128	1.4055953331174649	1.9839361343128248	1.1352720998353945	1.392428111706164	1.107381211770007	0.8742732466656342	1.7012968911011912	2.884982080492295	2.0303936123325457	1.938633499186538	1.3247631388017065	2.172795142753314	1.3438280742141473	1.2735518869103335	1.7770462017911848	1.4252724641199228	1.514619102692622	0.8680187296225472	1.0994695325660808	2.552694579918273	2.45263119525372	2.049899014917695	2.513132943513994	2.167867112126429
69	3.585853416804814	0.8414069390185898	2.0980900125372544	1.3974099600803704	0.2611457700513537	3.328223186312124	0.6943403319368925	3.3025080142550696	0.1606736857670433	1.9323028545852128	3.372171530888422	1.495529139433344	3.086466096400673	1.624167526291797	1.5883415379285128	1.4055953331174649	1.9839361343128248	1.1352720998353945	1.392428111706164	1.107381211770007	0.8742732466656342	1.7012968911011912	2.9030206884167384	2.0303936123325457	1.938633499186538	1.3247631388017065	2.172795142753314	1.3438280742141473	1.2735518869103335	1.7770462017911848	1.4252724641199228	1.514619102692622	0.8680187296225472	1.0994695325660808	2.552694579918273	2.45263119525372	2.049899014917695	2.513132943513994	2.167867112126429
70	3.585853416804814	0.8414069390185898	2.0980900125372544	1.3974099600803704	0.2611457700513537	3.328223186312124	0.6943403319368925	3.3025080142550696	0.1606736857670433	1.9323028545852128	3.372171530888422	1.495529139433344	3.086466096400673	1.624167526291797	1.5883415379285128	1.4055953331174649	1.9839361343128248	1.1352720998353945	1.392428111706164	1.107381211770007	0.8742732466656342	1.7012968911011912	2.9030206884167384	2.0303936123325457	1.9681112650350927	1.3247631388017065	2.172795142753314	1.3438280742141473	1.2735518869103335	1.7770462017911848	1.4252724641199228	1.514619102692622	0.8680187296225472	1.0994695325660808	2.552694579918273	2.45263119525372	2.049899014917695	2.513132943513994	2.1859722362757705
71	3.585853416804814	0.8414069390185898	2.0980900125372544	1.3974099600803704	0.2611457700513537	3.328223186312124	0.6943403319368925	3.3025080142550696	0.1606736857670433	1.9323028545852128	3.372171530888422	1.495529139433344	3.086466096400673	1.6328299987702883	1.5883415379285128	1.410650729561685	1.9839361343128248	1.1352720998353945	1.392428111706164	1.107381211770007	0.8742732466656342	1.7012968911011912	2.9030206884167384	2.0303936123325457	1.9681112650350927	1.3247631388017065	2.172795142753314	1.3438280742141473	1.2735518869103335	1.7770462017911848	1.4252724641199228	1.514619102692622	0.8680187296225472	1.1003557278215026	2.552694579918273	2.45263119525372	2.049899014917695	2.528163260255075	2.1859722362757705
72	3.585853416804814	0.8414069390185898	2.0980900125372544	1.3974099600803704	0.2611457700513537	3.328223186312124	0.6943403319368925	3.3025080142550696	0.1606736857670433	1.9323028545852128	3.372171530888422	1.6897469657763806	3.086466096400673	1.635541888322391	1.6138089524850334	1.410650729561685	1.9839361343128248	1.1352720998353945	1.392428111706164	1.107381211770007	0.8742732466656342	1.7012968911011912	2.9030206884167384	2.0303936123325457	1.9681112650350927	1.3247631388017065	2.172795142753314	1.3438280742141473	1.310023233764821	1.7869534409792531	1.4252724641199228	1.514619102692622	0.8680187296225472	1.1003557278215026	2.575573150596921	2.45263119525372	2.049899014917695	2.528163260255075	2.1859722362757705
73	3.585853416804814	0.8414069390185898	2.0980900125372544	1.3974099600803704	0.2611457700513537	3.328223186312124	0.6943403319368925	3.3025080142550696	0.1606736857670433	1.9323028545852128	3.373514087273481	1.6897469657763806	3.086466096400673	1.635541888322391	1.6138089524850334	1.410650729561685	1.9839361343128248	1.1352720998353945	1.392428111706164	1.1086324630104545	0.8742732466656342	1.7012968911011912	2.9030206884167384	2.0303936123325457	1.975644035332617	1.331987421531898	2.172795142753314	1.3438280742141473	1.310023233764821	1.7869534409792531	1.4252724641199228	1.514619102692622	0.8680187296225472	1.1003557278215026	2.575573150596921	2.45263119525372	2.049899014917695	2.528163260255075	2.1859722362757705
74	3.585853416804814	0.8414069390185898	2.0980900125372544	1.3974099600803704	0.2611457700513537	3.328223186312124	0.6943403319368925	3.3025080142550696	0.1691048002660867	1.9323028545852128	3.373514087273481	1.6897469657763806	3.086466096400673	1.635541888322391	1.6138089524850334	1.410650729561685	1.9839361343128248	1.1352720998353945	1.392428111706164	1.1086324630104545	0.8742732466656342	1.7012968911011912	2.9030206884167384	2.0303936123325457	1.975644035332617	1.4645136920585482	2.172795142753314	1.3438280742141473	1.310023233764821	1.7869534409792531	1.4252724641199228	1.514619102692622	0.8680187296225472	1.102668912663703	2.635113169404414	2.45263119525372	2.049899014917695	2.528163260255075	2.1859722362757705
75	3.585853416804814	0.8414069390185898	2.0980900125372544	1.3974099600803704	0.2611457700513537	3.328223186312124	0.6943403319368925	3.3025080142550696	0.1691048002660867	1.9323028545852128	3.373514087273481	1.6897469657763806	3.089128265404845	1.635541888322391	1.6138089524850334	1.410650729561685	1.9839361343128248	1.1352720998353945	1.392428111706164	1.1086324630104545	0.8742732466656342	1.7012968911011912	2.9030206884167384	2.0303936123325457	1.975644035332617	1.502245372183985	2.172795142753314	1.3438280742141473	1.310023233764821	1.7869534409792531	1.459655322229797	1.514619102692622	0.8700972293235946	1.1149415726903806	2.635113169404414	2.45263119525372	2.049899014917695	2.528163260255075	2.1859722362757705
76	3.625385871330764	0.8414069390185898	2.0980900125372544	1.3974099600803704	0.2611457700513537	3.328223186312124	0.6943403319368925	3.3025080142550696	0.1691048002660867	1.9323028545852128	3.373514087273481	1.6897469657763806	3.089128265404845	1.6408107092548392	1.6138089524850334	1.410650729561685	1.9839361343128248	1.1352720998353945	1.392428111706164	1.1086324630104545	0.8742732466656342	1.7012968911011912	2.9030206884167384	2.0303936123325457	1.975644035332617	1.502245372183985	2.172795142753314	1.3438280742141473	1.310023233764821	1.850695259754944	1.459655322229797	1.514619102692622	0.8700972293235946	1.1149415726903806	2.635113169404414	2.45263119525372	2.049899014917695	2.528163260255075	2.214421664845728
77	3.625385871330764	0.8414069390185898	2.0980900125372544	1.3974099600803704	0.2611457700513537	3.328223186312124	0.6943403319368925	3.3025080142550696	0.1691048002660867	1.9323028545852128	3.373514087273481	1.6897469657763806	3.089128265404845	1.6408107092548392	1.6138089524850334	1.410650729561685	1.9839361343128248	1.1352720998353945	1.392428111706164	1.1100369878040042	0.8742732466656342	1.7012968911011912	2.9030206884167384	2.0303936123325457	1.975644035332617	1.6001371317514614	2.172795142753314	1.3438280742141473	1.310023233764821	1.850695259754944	1.507915911970194	1.514619102692622	0.8700972293235946	1.1149415726903806	2.635113169404414	2.45263119525372	2.049899014917695	2.528163260255075	2.214421664845728
