target_set	iteration	accuracy_q1	accuracy_q3	accuracy_median
4	131	0.23407336324453354	0.25386099517345423	0.2364864870905876
4	132	0.22683398053050038	0.2586872577667236	0.23745173960924146
4	133	0.23407336324453354	0.27220077067613596	0.24131274223327634
4	134	0.23310810700058932	0.26592662930488586	0.24420849233865735
4	135	0.23069497942924497	0.2586872577667236	0.2461389899253845
4	136	0.23986486345529553	0.24951736629009247	0.24420849978923795
4	137	0.23841698467731476	0.2572393789887428	0.24517374485731125
4	138	0.23214285820722574	0.2736486531794071	0.24034749716520304
4	139	0.24227799475193018	0.27364864200353617	0.25482624769210815
4	140	0.23648649081587786	0.2881274074316024	0.2509652450680733
4	141	0.23310811072587964	0.27799227833747864	0.2606177628040313
4	142	0.2369691170752048	0.28185328841209406	0.25096525251865387
4	143	0.2567567527294159	0.29440154880285263	0.25965251028537745
4	144	0.25530887395143503	0.28909265995025635	0.2635135203599929
4	145	0.24227799475193018	0.2799227833747864	0.25482624769210815
4	146	0.24951737001538274	0.2910231575369835	0.26061776280403137
4	147	0.23889961838722223	0.2726833969354629	0.2509652376174927
4	148	0.247104249894619	0.2702702581882477	0.2644787728786468
4	149	0.2335907369852066	0.2789575308561325	0.2538610026240349
4	150	0.25193050131201744	0.2910231575369835	0.27509652078151703
4	151	0.2403474859893322	0.2726833969354629	0.2596525102853775
4	152	0.23262547701597214	0.28716215491294855	0.27316603064537043
4	153	0.2553088739514351	0.3098455592989921	0.27702702581882477
4	154	0.2591698840260505	0.28523164987564087	0.26737453043460846
4	155	0.2654440179467201	0.2977799251675606	0.27702702581882477
4	156	0.26110038906335825	0.3026061877608299	0.28088802099227905
4	157	0.25530887395143503	0.30019305646419525	0.28088802099227905
4	158	0.258687250316143	0.29440154135227203	0.28378379344940186
4	159	0.26689189672470087	0.3108108043670654	0.2982625365257263
4	160	0.2697876542806625	0.3026061877608299	0.28667953610420227
4	161	0.2572393789887428	0.2886100336909294	0.27702702581882477
4	162	0.265926644206047	0.3083976805210113	0.2963320463895798
4	163	0.2538609951734543	0.3122586905956268	0.28861004114151
4	164	0.25916988402605057	0.3055019229650497	0.28474903106689453
4	165	0.282818540930748	0.31177605688571924	0.29440154135227203
4	166	0.26110038906335825	0.2963320463895797	0.28474903106689453
4	167	0.2784748971462249	0.32142855972051615	0.29536679387092585
4	168	0.26737452298402786	0.30019306391477585	0.27895753085613245
4	169	0.27123551070690155	0.30936293303966517	0.2953668087720871
4	170	0.2779922783374786	0.31949806213378906	0.3030888140201568
4	171	0.2678571492433548	0.3093629330396652	0.27702702581882477
4	172	0.26544402539730066	0.291505791246891	0.2722007632255554
4	173	0.2813706621527672	0.3291505724191665	0.3117760568857193
4	174	0.27123553305864334	0.3011583089828491	0.29440154135227203
4	175	0.27220078557729716	0.31805019825696945	0.30405405163764954
4	176	0.28619691729545593	0.3098455518484115	0.2972972989082336
4	177	0.26833977550268173	0.3257721960544586	0.2895752936601639
4	178	0.25627411901950836	0.3190154507756233	0.28378379344940186
4	179	0.2717181369662285	0.2997104302048683	0.28667953610420227
4	180	0.2866795435547828	0.33735521882772446	0.30501930415630335
4	181	0.2770270258188247	0.31322394311428065	0.2915057986974716
4	182	0.2857142984867096	0.32094594091176987	0.2934362888336181
4	183	0.2866795435547828	0.3185328245162964	0.30308879911899567
4	184	0.28571429103612894	0.3252895697951317	0.31081080436706543
4	185	0.27944014966487885	0.33011583238840103	0.3098455518484115
4	186	0.28088803589344025	0.33783784508705134	0.32335907220840454
4	187	0.29584942013025284	0.33638996630907053	0.31467181444168085
4	188	0.28861004114151	0.33687259256839747	0.3156370669603348
4	189	0.2881273999810218	0.3402509540319443	0.30308879911899567
4	190	0.28233590722084045	0.3344594612717628	0.31370656192302704
4	191	0.31177605688571924	0.3388030976057052	0.32239381968975067
4	192	0.28764479607343674	0.33301158249378204	0.3059845566749573
4	193	0.3001930490136146	0.3378378450870514	0.32432432472705836
4	194	0.2963320463895797	0.3281853199005127	0.3166023045778274
4	195	0.285231664776802	0.33059845864772797	0.31467181444168085
4	196	0.2977799251675605	0.3402509540319443	0.3156370669603348
4	197	0.28764479607343674	0.3320463374257087	0.30984556674957275
4	198	0.3016409277915954	0.34507720917463297	0.3252895623445511
4	199	0.3035714328289032	0.34700772166252136	0.31949807703495026
4	200	0.30308880656957626	0.3325289562344551	0.31949807703495026
4	201	0.31177605688571924	0.3513513505458832	0.34266409277915955
4	202	0.2890926524996757	0.3344594612717628	0.31370656192302704
4	203	0.3170849457383155	0.34073360264301294	0.3320463299751282
4	204	0.3064671903848648	0.3503860980272293	0.3320463299751282
4	205	0.31129343062639236	0.37113900482654566	0.34942084550857544
4	206	0.3083976730704307	0.352799229323864	0.32239381968975067
4	207	0.31322393566370005	0.36052123457193375	0.3262548148632049
4	208	0.29874516278505325	0.37113900482654566	0.34073360264301294
4	209	0.32191120088100433	0.35424710810184473	0.3310810774564743
4	210	0.3122586756944656	0.3445945903658867	0.3320463299751282
4	211	0.31225868314504623	0.35859072953462595	0.3349420875310897
4	212	0.3026061803102493	0.3561776205897331	0.3310810774564743
4	213	0.29343628883361816	0.34797297418117523	0.32432432472705836
4	214	0.2987451776862144	0.3527992367744445	0.3214285671710968
4	215	0.31901544332504267	0.3576254919171333	0.3445945978164673
4	216	0.305019311606884	0.35086872428655624	0.3310810923576355
4	217	0.30308879911899567	0.3552123606204986	0.3378378450870514
4	218	0.32046332210302353	0.3552123606204986	0.3416988402605057
4	219	0.29054054617881775	0.36148647964000696	0.33687257766723633
4	220	0.3156370595097541	0.35762549191713333	0.32625481486320496
4	221	0.30888029932975763	0.3696911185979843	0.3378378450870514
4	222	0.3190154507756233	0.3561776131391525	0.33976833522319794
4	223	0.3151544332504272	0.3841698765754699	0.36583010852336884
4	224	0.29874517023563385	0.3716216310858726	0.3378378301858902
4	225	0.3320463299751281	0.3677606135606765	0.3532818555831909
4	226	0.3141891881823539	0.34893821924924845	0.33687257766723633
4	227	0.3185328245162964	0.35859074443578715	0.3378378301858902
4	228	0.3161196932196617	0.3822393715381622	0.3542470932006836
4	229	0.30019305646419525	0.3759652376174927	0.3407335877418518
4	230	0.3161196932196617	0.3899613916873932	0.3648648709058761
4	231	0.3315636962652206	0.38947877287864685	0.3600386083126068
4	232	0.32335907220840454	0.3846525028347969	0.3590733557939529
4	233	0.34073359519243235	0.37982624769210815	0.35810811817646027
4	234	0.3383204713463783	0.38513513654470444	0.3445945978164673
4	235	0.33880309760570526	0.39430502802133555	0.3581081032752991
4	236	0.3233590796589851	0.3745173811912536	0.3629343658685684
4	237	0.3277027085423469	0.3870656341314315	0.37451738119125366
4	238	0.343146726489067	0.3788609951734543	0.3629343658685684
4	239	0.33590733259916306	0.3764478862285614	0.36872586607933044
4	240	0.3305984511971473	0.37355213612318033	0.35714286565780634
4	241	0.3441119790077209	0.3933397755026817	0.38223937153816223
4	242	0.31467180699110026	0.40299227088689804	0.37451738119125366
4	243	0.33783783763647074	0.3875482678413391	0.3542471081018448
4	244	0.3450772240757942	0.3851351365447044	0.371621623635292
4	245	0.3605212420225143	0.40154439955949783	0.38416989147663116
4	246	0.3368725851178169	0.39816601574420923	0.37548263370990753
4	247	0.3257722035050392	0.4150579124689102	0.371621623635292
4	248	0.3542471006512642	0.3865830078721046	0.36872586607933044
4	249	0.3494208455085754	0.3938224017620086	0.37548261880874634
4	250	0.3383204638957977	0.38368725776672363	0.3581081032752991
4	251	0.333011582493782	0.40057914704084396	0.3803088814020157
4	252	0.3383204713463783	0.3774131387472152	0.37162162363529205
4	253	0.32480693608522415	0.39333977550268173	0.3581081032752991
4	254	0.3349420875310898	0.3759652599692344	0.35521236062049866
4	255	0.3180501982569694	0.3967181369662285	0.3600386083126068
4	256	0.3166023194789886	0.37017374485731125	0.3542471081018448
4	257	0.3566602393984794	0.4116795286536217	0.37162162363529205
4	258	0.3320463299751281	0.3899613916873932	0.3803088814020157
4	259	0.33783783763647074	0.39864864200353617	0.3648648560047149
4	260	0.343629352748394	0.40106176584959025	0.37644788622856135
4	261	0.3513513579964637	0.4300192967057228	0.38513512909412384
4	262	0.33638995885849	0.39720078557729716	0.37934362888336176
4	263	0.36196912080049515	0.39478763192892075	0.3783783912658691
4	264	0.3648648560047149	0.40299227833747864	0.3861003965139389
4	265	0.3648648709058761	0.3976834118366241	0.3889961391687393
4	266	0.33542470633983607	0.3996138945221901	0.37451736629009247
4	267	0.34942084550857544	0.39382240176200867	0.3725868761539459
4	268	0.34025096893310547	0.4087837859988212	0.38513514399528503
4	269	0.37017373740673065	0.40685328096151346	0.40154439210891724
4	270	0.33880309760570526	0.3943050131201744	0.35714286565780634
4	271	0.3590733706951141	0.40637065470218653	0.3938223868608475
4	272	0.3677606135606766	0.4189189225435257	0.38416987657546997
4	273	0.3474903404712677	0.3996138945221901	0.37837837636470795
4	274	0.3619691208004951	0.38513512909412384	0.3803088665008545
4	275	0.34507722407579416	0.40299227833747864	0.3793436288833618
4	276	0.35810811072587967	0.41071429103612894	0.3832046240568161
4	277	0.36824323982000345	0.4131273999810218	0.39575290679931635
4	278	0.38851351290941233	0.40830115973949427	0.3957528918981552
4	279	0.3571428507566452	0.41554053127765656	0.3967181444168091
4	280	0.3812741413712501	0.4251930490136146	0.3976833969354629
4	281	0.36486485600471497	0.43001929670572275	0.39478763937950134
4	282	0.3663127347826957	0.4126447737216949	0.3822393864393234
4	283	0.39237452298402786	0.40637065470218653	0.40057913959026337
4	284	0.3759652525186538	0.40926641225814814	0.3870656341314316
4	285	0.37837838381528854	0.4126447737216949	0.3928571343421936
4	286	0.38127411901950836	0.42229729145765305	0.3899613916873932
4	287	0.343146726489067	0.4121621698141098	0.3880309015512466
4	288	0.3706563636660576	0.41505790501832956	0.3986486494541168
4	289	0.3479729816317558	0.4329150691628456	0.4054054021835327
4	290	0.37837837636470795	0.43967181444168085	0.41023164987564087
4	291	0.38272199779748917	0.43532817810773844	0.3957529067993164
4	292	0.35472971946001053	0.4406370595097542	0.4285714328289032
4	293	0.3827219977974891	0.4406370669603347	0.4092664122581482
4	294	0.3730694949626922	0.42036678642034525	0.39575290679931635
4	295	0.38996139168739313	0.43581081181764597	0.3986486494541168
4	296	0.37017373740673065	0.43388029932975763	0.40733590722084045
4	297	0.3865830227732658	0.4425675645470619	0.4198841750621795
4	298	0.3856177702546119	0.4498069584369659	0.4324324280023575
4	299	0.37644787877798075	0.4358108043670654	0.4025096446275711
4	300	0.38658300787210464	0.4280888065695762	0.40154440701007843
4	301	0.38996139913797373	0.44787645339965815	0.42760618031024933
4	302	0.38899613916873926	0.42664092779159546	0.4092664122581482
4	303	0.3778957575559616	0.4309845492243767	0.39478765428066254
4	304	0.38754826039075846	0.438706561923027	0.4247104227542877
4	305	0.39478764683008194	0.43581080436706543	0.41795365512371063
4	306	0.35762547701597214	0.4218146651983261	0.41216215491294855
4	307	0.39237451553344727	0.445945955812931	0.4092664122581482
4	308	0.3851351290941238	0.4237451776862144	0.4083011597394943
4	309	0.40009651333093643	0.4411196932196617	0.40733590722084045
4	310	0.38079151511192316	0.4420849457383156	0.41409265995025635
4	311	0.3894787654280662	0.4609073400497436	0.4131274074316025
4	312	0.39864865690469736	0.442084938287735	0.4208494275808334
4	313	0.40009651333093643	0.4324324429035187	0.41216215491294855
4	314	0.38803087919950485	0.4599420800805092	0.4237451702356338
4	315	0.39092664420604706	0.4391891881823539	0.4160231649875641
4	316	0.4131274074316025	0.45511582493782043	0.4507722109556198
4	317	0.3692084923386573	0.45897683501243586	0.42664092779159546
4	318	0.3918918967247009	0.42760618031024933	0.4150579124689102
4	319	0.3981660231947899	0.44305019080638885	0.4247104227542877
4	320	0.37644787877798075	0.4488416910171509	0.3996139019727707
4	321	0.3832046389579773	0.4594594612717628	0.42567567527294153
4	322	0.40009653568267817	0.4546331986784935	0.4247104227542877
4	323	0.39044401794672007	0.4604247063398361	0.4353281855583191
4	324	0.39285713434219355	0.4575289487838745	0.4498069584369659
4	325	0.3841698765754699	0.4570463299751281	0.4256756752729416
4	326	0.40154441446065897	0.465250976383686	0.42374517023563385
4	327	0.389961376786232	0.4444980695843696	0.4353281855583191
4	328	0.3875482603907585	0.4444980695843696	0.41119690239429474
4	329	0.38996139168739313	0.46911197900772095	0.42084942758083344
4	330	0.3706563636660576	0.47249034047126764	0.44691120088100433
4	331	0.40878377109766006	0.46187258511781687	0.4536679536104202
4	332	0.3846525102853775	0.46138995885849	0.44594594836235046
4	333	0.40057913959026337	0.4560810774564743	0.4169884026050567
4	334	0.3952702730894089	0.45366794615983963	0.43725869059562683
4	335	0.3991312831640243	0.47828185558319086	0.4420849531888962
4	336	0.41650579124689097	0.47683397680521006	0.4507722109556198
4	337	0.3928571417927742	0.4753860980272293	0.4449806958436966
4	338	0.3918918967247009	0.45366794615983963	0.42277991771698
4	339	0.39333976060152054	0.4642857164144516	0.45270271599292755
4	340	0.40106178075075144	0.472972959280014	0.46235521137714386
4	341	0.39237450808286667	0.47345559298992157	0.4575289487838745
4	342	0.4054054170846939	0.46283783763647074	0.442084938287735
4	343	0.4131274148821831	0.480212353169918	0.4642857164144516
4	344	0.41409266740083694	0.46283783763647074	0.4314671903848648
4	345	0.40444016456604	0.49227798730134964	0.4507722109556198
4	346	0.4020270183682441	0.47345559298992157	0.45559845864772797
4	347	0.43050193041563034	0.4763513505458832	0.46138995885849
4	348	0.4222972840070724	0.4724903404712677	0.4536679536104202
4	349	0.42905405163764954	0.480694979429245	0.4584942013025284
4	350	0.4276061803102493	0.45125483721494675	0.4382239431142807
4	351	0.377895750105381	0.4681467115879059	0.43050192296504974
4	352	0.41361004114151	0.4811776056885719	0.46138995885848993
4	353	0.4266409277915954	0.4710424616932869	0.4420849531888962
4	354	0.40444014966487885	0.4758687242865562	0.44980694353580475
4	355	0.41071427613496775	0.4652509689331054	0.4536679536104202
4	356	0.4126447886228561	0.48166023194789886	0.4604247063398361
4	357	0.3783783912658691	0.47055984288454056	0.42760618031024933
4	358	0.4102316573262214	0.4662162214517593	0.43918919563293457
4	359	0.3909266516566276	0.4652509689331054	0.44691120088100433
4	360	0.405888020992279	0.468629352748394	0.45559845864772797
4	361	0.4020270183682441	0.4884169772267341	0.447876438498497
4	362	0.40106178820133204	0.4710424840450287	0.44594594836235046
4	363	0.40250964462757105	0.47200771421194077	0.4382239431142807
4	364	0.4184362962841987	0.4869691058993339	0.4536679685115814
4	365	0.4063706547021866	0.48407337069511414	0.4314671754837036
4	366	0.4145752862095832	0.5014478638768196	0.4700772315263748
4	367	0.42519304901361465	0.47152508795261383	0.4401544481515884
4	368	0.41505791991949076	0.4816602319478988	0.45077219605445856
4	369	0.4213320538401603	0.48986487835645676	0.4613899737596512
4	370	0.4049227759242057	0.48021236062049866	0.45945945382118225
4	371	0.42712355405092234	0.48938223719596863	0.44691120088100433
4	372	0.4107142761349678	0.4782818555831909	0.45945945382118225
4	373	0.42229729145765305	0.48166023194789886	0.46428571641445154
4	374	0.4131274223327636	0.49710424244403834	0.4681467264890671
4	375	0.4401544332504272	0.49324323982000345	0.4720077216625213
4	376	0.4213320389389991	0.5077219903469086	0.49034748971462244
4	377	0.4126447886228561	0.48889960348606104	0.45559845864772797
4	378	0.42519304901361465	0.4792471006512642	0.4584942013025284
4	379	0.4198841750621795	0.48841698467731476	0.46332046389579773
4	380	0.4198841750621795	0.5004826039075851	0.4488417059183121
4	381	0.41940154880285263	0.507722020149231	0.4642857164144516
4	382	0.41409265995025635	0.5038609877228737	0.4691119641065597
4	383	0.41698841750621796	0.5101351290941238	0.46621620655059814
4	384	0.42519304901361465	0.4975868761539459	0.4710424840450287
4	385	0.41650579869747156	0.4893822520971298	0.4797297269105911
4	386	0.43967180699110026	0.492277979850769	0.4700772166252136
4	387	0.4425675570964813	0.5048262476921082	0.4691119641065597
4	388	0.416505791246891	0.5019304901361465	0.4691119641065597
4	389	0.425193041563034	0.49662162363529205	0.45752896368503565
4	390	0.44594594091176987	0.48986487835645676	0.4739382266998291
4	391	0.4222972989082336	0.49276062101125717	0.46138995885848993
4	392	0.4353281930088997	0.4913127347826957	0.4797297269105911
4	393	0.4387065544724464	0.5028957575559616	0.47876447439193726
4	394	0.4435328170657158	0.5144787430763245	0.49131274223327637
4	395	0.44932432472705836	0.5057915151119232	0.48938223719596863
4	396	0.4440154433250427	0.5106177628040314	0.4797297269105911
4	397	0.4372586756944656	0.5222007483243942	0.494208499789238
4	398	0.4502895772457123	0.5120656490325928	0.48069497942924494
4	399	0.4560810700058937	0.4956563636660576	0.48552124202251434
4	400	0.44594594836235046	0.5077219903469086	0.49131274223327637
4	401	0.44353281706571573	0.5250965356826782	0.48262548446655273
4	402	0.4411197006702423	0.5202702581882477	0.49227797985076904
4	403	0.4353281930088997	0.5120656341314316	0.4700772166252136
4	404	0.4425675719976425	0.5115830302238464	0.48552122712135315
4	405	0.4652509689331054	0.5048262625932693	0.47876448929309845
4	406	0.4416023045778274	0.5115830302238464	0.48552124202251434
4	407	0.43581081181764597	0.5188224017620087	0.48262548446655273
4	408	0.4329150468111038	0.5371621400117874	0.49324324727058405
4	409	0.45125482976436615	0.5159266442060471	0.4942084848880768
4	410	0.4358108192682266	0.4942084923386574	0.4797297269105911
4	411	0.4488416910171508	0.5361968874931335	0.5048262476921082
4	412	0.46090733259916306	0.5197876542806625	0.48841699957847595
4	413	0.43436292558908457	0.520752876996994	0.49227799475193024
4	414	0.47876447439193726	0.5038610100746155	0.4864864945411682
4	415	0.4541505873203277	0.5111003965139389	0.4961389899253845
4	416	0.44642855972051615	0.49951737374067307	0.48841698467731476
4	417	0.4599420800805092	0.5038609877228737	0.4855212271213531
4	418	0.4507722035050392	0.5130308866500854	0.4932432323694229
4	419	0.43484555929899216	0.5173745155334473	0.49903474748134613
4	420	0.460907332599163	0.5043436139822006	0.48745173215866083
4	421	0.45608108490705485	0.5250965356826782	0.4903474748134613
4	422	0.4666988402605056	0.5202702805399895	0.4903475046157837
4	423	0.46235520392656326	0.5164092630147934	0.48841698467731476
4	424	0.44642857462167734	0.5255791693925858	0.49131274223327637
4	425	0.4584942013025284	0.5226833820343018	0.5154440104961395
4	426	0.46380308270454407	0.5173745155334473	0.49517375230789185
4	427	0.4768339693546295	0.5236486494541168	0.5067567676305771
4	428	0.4575289487838745	0.5347490161657333	0.5125482678413391
4	429	0.4449807032942772	0.5149614065885544	0.49903473258018494
4	430	0.45559846609830856	0.5207528918981552	0.5096525251865387
4	431	0.45945946127176285	0.5284749120473862	0.5106177628040314
4	432	0.43581080436706543	0.531370684504509	0.5038610100746155
4	433	0.4691119790077209	0.5347490608692169	0.507722020149231
4	434	0.4700772166252136	0.5352316796779633	0.5086872577667236
4	435	0.4502895697951317	0.5323359221220016	0.5222007632255554
4	436	0.4483590722084045	0.5342664122581482	0.5318532884120941
4	437	0.4657335802912712	0.5434362888336182	0.5164092481136322
4	438	0.4517374560236931	0.5337837785482407	0.5183397531509399
4	439	0.44835908710956573	0.5222007781267166	0.5048262625932693
4	440	0.46766409277915955	0.5265444070100784	0.5057914853096008
4	441	0.4749034643173217	0.546332061290741	0.5173745155334473
4	442	0.4507722109556198	0.5439189374446869	0.519305020570755
4	443	0.4589768275618553	0.5347490608692169	0.5086872577667236
4	444	0.4797297269105911	0.5439189076423645	0.5009652674198151
4	445	0.4488416984677314	0.5386100262403488	0.5086872577667236
4	446	0.4662162214517593	0.5202702730894089	0.49806950986385345
4	447	0.48359073698520655	0.5178571194410324	0.5000000149011612
4	448	0.45994208008050913	0.5381274223327637	0.4903475046157837
4	449	0.49131274968385696	0.5400579273700714	0.5038610100746155
4	450	0.4662162214517593	0.5415057986974716	0.5212355256080627
