target_set	iteration	accuracy_q1	accuracy_q3	accuracy_median
2	75	0.7866379469633102	0.8168103247880936	0.7974137961864471
2	76	0.7931034564971924	0.8017241358757019	0.8017241358757019
2	77	0.7952586263418198	0.8103448152542114	0.8103448152542114
2	78	0.8017241358757019	0.8103448152542114	0.8103448152542114
2	79	0.7952586263418198	0.8275862336158752	0.8189655244350433
2	80	0.7887931168079376	0.818965494632721	0.8103448152542114
2	81	0.7931034564971924	0.8426724225282669	0.8146551549434662
2	82	0.8038793057203293	0.8254310488700867	0.8103448152542114
2	83	0.7887931168079376	0.838362067937851	0.8146551549434662
2	84	0.818965494632721	0.8362069129943848	0.8232758641242981
2	85	0.818965494632721	0.8448275923728943	0.8232758641242981
2	86	0.8103448152542114	0.8405172526836395	0.8275862336158752
2	87	0.8124999850988388	0.8340517431497574	0.8275862336158752
2	88	0.7952586263418198	0.8469827622175217	0.8103448152542114
2	89	0.8124999850988388	0.849137932062149	0.8275862336158752
2	90	0.8146551698446274	0.8448275923728943	0.8275862336158752
2	91	0.8297414034605026	0.8685344606637955	0.849137932062149
2	92	0.8060344755649567	0.8771551847457886	0.8362069129943848
2	93	0.8383620828390121	0.8448275923728943	0.8448275923728943
2	94	0.8297414034605026	0.8685344606637955	0.849137932062149
2	95	0.8297414034605026	0.8685344606637955	0.8448275923728943
2	96	0.8362069129943848	0.8793103694915771	0.8577586114406586
2	97	0.8383620828390121	0.8771551847457886	0.8663792908191681
2	98	0.8620689511299133	0.8836206942796707	0.8706896305084229
2	99	0.8383620828390121	0.8879310488700867	0.8534482717514038
2	100	0.8383620828390121	0.8771551847457886	0.8706896305084229
2	101	0.83189657330513	0.8857758790254593	0.8620689511299133
2	102	0.849137932062149	0.8771551847457886	0.8663792908191681
2	103	0.8620689511299133	0.8793103694915771	0.8706896305084229
2	104	0.8642241209745407	0.8965517282485962	0.875
2	105	0.8728448152542114	0.8943965584039688	0.8879310488700867
2	106	0.8556034415960312	0.8943965584039688	0.8793103396892548
2	107	0.8793103694915771	0.8965517282485962	0.8879310488700867
2	108	0.8642241209745407	0.8879310488700867	0.8836207091808319
2	109	0.8685344755649567	0.9030172377824782	0.8922413885593414
2	110	0.8685344755649567	0.9073275774717331	0.8879310488700867
2	111	0.8793103694915771	0.8943965584039688	0.8879310488700867
2	112	0.8728448152542114	0.9051724076271056	0.8922413885593414
2	113	0.890086218714714	0.9137930870056152	0.9051724076271056
2	114	0.8793103694915771	0.9030172377824782	0.8922413885593414
2	115	0.8793103694915771	0.9137930870056152	0.8879310488700867
2	116	0.8879310488700867	0.9116379171609879	0.8965517282485962
2	117	0.8814655393362045	0.9030172377824782	0.8965517282485962
2	118	0.8879310488700867	0.9137930870056152	0.9051724076271057
2	119	0.890086218714714	0.9224137663841248	0.9051724076271056
2	120	0.890086218714714	0.9137930870056152	0.900862067937851
2	121	0.8922413885593414	0.9288793206214905	0.91810342669487
2	122	0.8857758790254593	0.9137930870056152	0.9051724076271056
2	123	0.8922413885593414	0.9137930870056152	0.9051724076271056
2	124	0.8836207091808319	0.9202585965394974	0.9051724076271056
2	125	0.9051724076271056	0.9202585965394974	0.9137930870056152
2	126	0.8879310488700867	0.9202585965394974	0.9094827473163605
2	127	0.8879310488700867	0.9137930870056152	0.8965517282485962
2	128	0.8965517282485962	0.9224137663841248	0.9094827473163605
2	129	0.907327577471733	0.9288793206214905	0.91810342669487
2	130	0.8836207091808319	0.9224137663841248	0.9051724076271056
2	131	0.8987068980932236	0.9267241507768631	0.9094827473163605
2	132	0.9051724076271056	0.9202585965394974	0.9137930870056152
2	133	0.900862067937851	0.931034505367279	0.9137930870056152
2	134	0.907327577471733	0.9288793206214905	0.9224137663841248
2	135	0.890086218714714	0.9224137663841248	0.9051724076271056
2	136	0.9137930870056152	0.9288793206214905	0.9137930870056152
2	137	0.900862067937851	0.9202585965394974	0.9137930870056152
2	138	0.8857758790254593	0.9224137663841248	0.9137930870056152
2	139	0.9051724076271056	0.9224137663841248	0.91810342669487
2	140	0.907327577471733	0.9202585965394974	0.9137930870056152
2	141	0.9051724076271056	0.9288793206214905	0.91810342669487
2	142	0.907327577471733	0.9137930870056152	0.9137930870056152
2	143	0.907327577471733	0.931034505367279	0.9224137663841248
2	144	0.900862067937851	0.9224137663841248	0.9137930870056152
2	145	0.9094827473163604	0.9288793206214905	0.9224137663841248
2	146	0.9159482568502426	0.9288793206214905	0.9224137663841248
2	147	0.9224137663841248	0.931034505367279	0.9267241358757019
2	148	0.9030172377824783	0.931034505367279	0.931034505367279
2	149	0.9137930870056152	0.931034505367279	0.9267241358757019
2	150	0.9137930870056152	0.931034505367279	0.9224137663841248
2	151	0.907327577471733	0.931034505367279	0.9267241358757019
2	152	0.9137930870056152	0.931034505367279	0.9267241358757019
2	153	0.9051724076271056	0.931034505367279	0.9267241358757019
2	154	0.9137930870056152	0.9288793206214905	0.9224137663841248
2	155	0.9224137663841248	0.9288793206214905	0.9224137663841248
2	156	0.907327577471733	0.931034505367279	0.9224137663841248
2	157	0.9159482568502426	0.931034505367279	0.9224137663841248
2	158	0.9159482568502426	0.931034505367279	0.9224137663841248
2	159	0.9137930870056152	0.931034505367279	0.9224137961864471
2	160	0.9137930870056152	0.931034505367279	0.9267241358757019
2	161	0.9159482568502426	0.931034505367279	0.9267241358757019
2	162	0.9159482568502426	0.931034505367279	0.9224137663841248
2	163	0.9137930870056152	0.931034505367279	0.9267241358757019
2	164	0.9137930870056152	0.931034505367279	0.9267241358757019
2	165	0.9224137663841248	0.9396551847457886	0.931034505367279
2	166	0.9224137663841248	0.931034505367279	0.9267241358757019
2	167	0.9181034415960312	0.9439655244350432	0.931034505367279
2	168	0.9224137663841248	0.931034505367279	0.931034505367279
2	169	0.931034505367279	0.931034505367279	0.931034505367279
2	170	0.9245689511299133	0.931034505367279	0.931034505367279
2	171	0.931034505367279	0.931034505367279	0.931034505367279
2	172	0.9224137663841248	0.931034505367279	0.931034505367279
2	173	0.9245689511299133	0.931034505367279	0.931034505367279
2	174	0.931034505367279	0.931034505367279	0.931034505367279
2	175	0.9224137663841248	0.931034505367279	0.9267241358757019
2	176	0.9245689511299133	0.9396551847457886	0.931034505367279
2	177	0.9224137663841248	0.931034505367279	0.9267241358757019
2	178	0.9224137663841248	0.9288793206214905	0.9224137663841248
2	179	0.9245689511299133	0.931034505367279	0.931034505367279
2	180	0.9224137663841248	0.9396551847457886	0.9267241358757019
2	181	0.9245689511299133	0.931034505367279	0.931034505367279
2	182	0.9245689511299133	0.931034505367279	0.931034505367279
2	183	0.9245689511299133	0.931034505367279	0.931034505367279
2	184	0.931034505367279	0.931034505367279	0.931034505367279
2	185	0.9224137663841248	0.931034505367279	0.9224137663841248
2	186	0.9224137663841248	0.931034505367279	0.9267241358757019
2	187	0.931034505367279	0.931034505367279	0.931034505367279
2	188	0.931034505367279	0.9396551847457886	0.931034505367279
2	189	0.9159482568502426	0.9396551847457886	0.931034505367279
2	190	0.9245689511299133	0.931034505367279	0.931034505367279
2	191	0.9224137663841248	0.931034505367279	0.931034505367279
2	192	0.9224137663841248	0.931034505367279	0.9224137663841248
2	193	0.9224137663841248	0.931034505367279	0.931034505367279
2	194	0.9245689511299133	0.931034505367279	0.931034505367279
2	195	0.931034505367279	0.931034505367279	0.931034505367279
2	196	0.931034505367279	0.931034505367279	0.931034505367279
2	197	0.9224137663841248	0.931034505367279	0.9267241358757019
2	198	0.931034505367279	0.931034505367279	0.931034505367279
2	199	0.9224137663841248	0.931034505367279	0.9224137663841248
2	200	0.931034505367279	0.9461206942796706	0.931034505367279
2	201	0.9224137663841248	0.931034505367279	0.9267241358757019
2	202	0.931034505367279	0.9396551847457886	0.9353448450565338
2	203	0.931034505367279	0.9375000149011612	0.931034505367279
2	204	0.9224137663841248	0.931034505367279	0.931034505367279
2	205	0.9245689511299133	0.9396551847457886	0.9353448450565338
2	206	0.931034505367279	0.9375000149011612	0.931034505367279
2	207	0.931034505367279	0.931034505367279	0.931034505367279
2	208	0.9181034415960312	0.931034505367279	0.931034505367279
2	209	0.931034505367279	0.931034505367279	0.931034505367279
2	210	0.931034505367279	0.9375000149011612	0.931034505367279
2	211	0.931034505367279	0.9396551847457886	0.931034505367279
2	212	0.9224137663841248	0.9375000149011612	0.931034505367279
2	213	0.931034505367279	0.931034505367279	0.931034505367279
2	214	0.931034505367279	0.9396551847457886	0.9353448450565338
2	215	0.9245689511299133	0.9396551847457886	0.931034505367279
2	216	0.9245689511299133	0.9375000149011612	0.931034505367279
2	217	0.9224137663841248	0.931034505367279	0.931034505367279
2	218	0.9245689511299133	0.9375000149011612	0.931034505367279
2	219	0.9224137663841248	0.9396551847457886	0.9353448450565338
2	220	0.9224137663841248	0.931034505367279	0.931034505367279
2	221	0.9224137663841248	0.931034505367279	0.9224137663841248
2	222	0.9224137663841248	0.931034505367279	0.931034505367279
2	223	0.931034505367279	0.9375000149011612	0.931034505367279
2	224	0.9224137663841248	0.931034505367279	0.9267241358757019
2	225	0.9224137663841248	0.931034505367279	0.931034505367279
2	226	0.931034505367279	0.9396551847457886	0.931034505367279
2	227	0.931034505367279	0.931034505367279	0.931034505367279
2	228	0.9245689511299133	0.931034505367279	0.931034505367279
2	229	0.931034505367279	0.931034505367279	0.931034505367279
2	230	0.9224137663841248	0.931034505367279	0.931034505367279
2	231	0.931034505367279	0.931034505367279	0.931034505367279
2	232	0.931034505367279	0.931034505367279	0.931034505367279
2	233	0.9224137663841248	0.931034505367279	0.931034505367279
2	234	0.931034505367279	0.931034505367279	0.931034505367279
2	235	0.9224137663841248	0.931034505367279	0.9267241358757019
2	236	0.931034505367279	0.9396551847457886	0.931034505367279
2	237	0.931034505367279	0.9396551847457886	0.9353448450565338
2	238	0.9224137663841248	0.931034505367279	0.9224137663841248
2	239	0.9245689511299133	0.931034505367279	0.931034505367279
2	240	0.9245689511299133	0.931034505367279	0.931034505367279
2	241	0.9224137663841248	0.931034505367279	0.9267241358757019
2	242	0.9245689511299133	0.931034505367279	0.931034505367279
2	243	0.9224137663841248	0.931034505367279	0.9224137663841248
2	244	0.9245689511299133	0.9375000149011612	0.931034505367279
2	245	0.931034505367279	0.9375000149011612	0.931034505367279
2	246	0.9224137663841248	0.931034505367279	0.931034505367279
2	247	0.931034505367279	0.9375000149011612	0.931034505367279
2	248	0.9224137663841248	0.931034505367279	0.931034505367279
2	249	0.9245689511299133	0.9396551847457886	0.931034505367279
2	250	0.9245689511299133	0.9375000149011612	0.931034505367279
2	251	0.9245689511299133	0.931034505367279	0.931034505367279
2	252	0.931034505367279	0.9396551847457886	0.931034505367279
2	253	0.9245689511299133	0.931034505367279	0.931034505367279
2	254	0.9245689511299133	0.9396551847457886	0.9353448450565338
2	255	0.9137930870056152	0.931034505367279	0.9224137663841248
2	256	0.9224137663841248	0.931034505367279	0.931034505367279
2	257	0.9224137663841248	0.931034505367279	0.9267241358757019
2	258	0.9159482568502426	0.9375000149011612	0.9267241358757019
2	259	0.931034505367279	0.9375000149011612	0.931034505367279
2	260	0.9159482568502426	0.931034505367279	0.931034505367279
2	261	0.9224137663841248	0.9375000149011612	0.9267241358757019
2	262	0.9224137663841248	0.931034505367279	0.931034505367279
2	263	0.9245689511299133	0.9396551847457886	0.9353448450565338
2	264	0.9224137663841248	0.931034505367279	0.9224137663841248
2	265	0.9245689511299133	0.9396551847457886	0.931034505367279
2	266	0.9224137663841248	0.9375000149011612	0.931034505367279
2	267	0.9224137663841248	0.9375000149011612	0.931034505367279
2	268	0.9224137663841248	0.9288793206214905	0.9224137663841248
2	269	0.9245689511299133	0.9396551847457886	0.9353448450565338
2	270	0.931034505367279	0.9439655244350432	0.931034505367279
2	271	0.9224137663841248	0.9375000149011612	0.931034505367279
2	272	0.9224137663841248	0.9375000149011612	0.931034505367279
2	273	0.9224137663841248	0.9396551847457886	0.931034505367279
2	274	0.9224137663841248	0.931034505367279	0.931034505367279
2	275	0.931034505367279	0.9375000149011612	0.931034505367279
2	276	0.9224137663841248	0.931034505367279	0.9267241358757019
2	277	0.9245689511299133	0.9375000149011612	0.931034505367279
2	278	0.9224137663841248	0.9375000149011612	0.931034505367279
2	279	0.9224137663841248	0.931034505367279	0.931034505367279
2	280	0.9245689511299133	0.931034505367279	0.931034505367279
2	281	0.9245689511299133	0.9375000149011612	0.931034505367279
2	282	0.9159482568502426	0.9375000149011612	0.931034505367279
2	283	0.9245689511299133	0.931034505367279	0.931034505367279
2	284	0.9224137663841248	0.931034505367279	0.9267241358757019
2	285	0.931034505367279	0.931034505367279	0.931034505367279
2	286	0.9159482568502426	0.9375000149011612	0.9267241358757019
2	287	0.9224137663841248	0.9375000149011612	0.931034505367279
2	288	0.9245689511299133	0.931034505367279	0.931034505367279
2	289	0.9224137663841248	0.9375000149011612	0.931034505367279
2	290	0.931034505367279	0.931034505367279	0.931034505367279
2	291	0.9224137663841248	0.9375000149011612	0.931034505367279
2	292	0.9245689511299133	0.9375000149011612	0.931034505367279
2	293	0.9224137663841248	0.9396551847457886	0.931034505367279
2	294	0.9224137663841248	0.931034505367279	0.9267241358757019
2	295	0.9224137663841248	0.931034505367279	0.9267241358757019
2	296	0.931034505367279	0.9396551847457886	0.931034505367279
2	297	0.9245689511299133	0.9375000149011612	0.931034505367279
2	298	0.9224137663841248	0.9375000149011612	0.931034505367279
2	299	0.9224137663841248	0.9375000149011612	0.931034505367279
2	300	0.9224137663841248	0.9396551847457886	0.931034505367279
2	301	0.931034505367279	0.9375000149011612	0.931034505367279
2	302	0.9224137663841248	0.9375000149011612	0.931034505367279
2	303	0.931034505367279	0.9396551847457886	0.9353448450565338
2	304	0.931034505367279	0.9375000149011612	0.931034505367279
2	305	0.9245689511299133	0.9461206942796706	0.931034505367279
2	306	0.9224137663841248	0.931034505367279	0.931034505367279
2	307	0.9245689511299133	0.931034505367279	0.931034505367279
2	308	0.9224137663841248	0.9396551847457886	0.931034505367279
2	309	0.9245689511299133	0.931034505367279	0.931034505367279
2	310	0.9245689511299133	0.931034505367279	0.931034505367279
2	311	0.931034505367279	0.931034505367279	0.931034505367279
2	312	0.931034505367279	0.9375000149011612	0.931034505367279
2	313	0.9224137663841248	0.931034505367279	0.9224137663841248
2	314	0.931034505367279	0.931034505367279	0.931034505367279
2	315	0.9159482568502426	0.931034505367279	0.9224137663841248
2	316	0.9224137663841248	0.9375000149011612	0.931034505367279
2	317	0.931034505367279	0.9396551847457886	0.9396551847457886
2	318	0.931034505367279	0.931034505367279	0.931034505367279
2	319	0.931034505367279	0.9375000149011612	0.931034505367279
2	320	0.9224137663841248	0.931034505367279	0.931034505367279
2	321	0.931034505367279	0.931034505367279	0.931034505367279
2	322	0.9224137663841248	0.931034505367279	0.9224137663841248
2	323	0.9224137663841248	0.931034505367279	0.9224137663841248
2	324	0.9224137663841248	0.9375000149011612	0.9267241358757019
2	325	0.9245689511299133	0.9396551847457886	0.931034505367279
2	326	0.9224137663841248	0.9461206942796706	0.931034505367279
2	327	0.9224137663841248	0.931034505367279	0.9224137663841248
2	328	0.9159482568502426	0.931034505367279	0.931034505367279
2	329	0.931034505367279	0.9375000149011612	0.931034505367279
2	330	0.9224137663841248	0.931034505367279	0.9224137663841248
2	331	0.9224137663841248	0.931034505367279	0.931034505367279
2	332	0.9181034415960312	0.931034505367279	0.931034505367279
2	333	0.9245689511299133	0.9375000149011612	0.931034505367279
2	334	0.9245689511299133	0.931034505367279	0.931034505367279
2	335	0.9224137663841248	0.931034505367279	0.9267241358757019
2	336	0.9245689511299133	0.9396551847457886	0.931034505367279
2	337	0.9245689511299133	0.931034505367279	0.931034505367279
2	338	0.931034505367279	0.9396551847457886	0.931034505367279
2	339	0.931034505367279	0.9375000149011612	0.931034505367279
2	340	0.9245689511299133	0.9396551847457886	0.931034505367279
2	341	0.9245689511299133	0.9396551847457886	0.9353448450565338
2	342	0.931034505367279	0.931034505367279	0.931034505367279
2	343	0.9224137663841248	0.931034505367279	0.9267241358757019
2	344	0.9245689511299133	0.931034505367279	0.931034505367279
2	345	0.9245689511299133	0.931034505367279	0.931034505367279
2	346	0.9224137663841248	0.931034505367279	0.9267241358757019
2	347	0.9245689511299133	0.9375000149011612	0.931034505367279
2	348	0.9224137663841248	0.9375000149011612	0.931034505367279
2	349	0.9245689511299133	0.9396551847457886	0.9353448450565338
2	350	0.931034505367279	0.9396551847457886	0.931034505367279
2	351	0.9224137663841248	0.931034505367279	0.931034505367279
2	352	0.9224137663841248	0.931034505367279	0.9267241358757019
2	353	0.9224137663841248	0.9375000149011612	0.9267241358757019
2	354	0.9245689511299133	0.9396551847457886	0.931034505367279
2	355	0.931034505367279	0.9375000149011612	0.931034505367279
2	356	0.9224137663841248	0.931034505367279	0.931034505367279
2	357	0.9224137663841248	0.9375000149011612	0.931034505367279
2	358	0.931034505367279	0.931034505367279	0.931034505367279
2	359	0.931034505367279	0.9396551847457886	0.9353448450565338
2	360	0.9159482568502426	0.9375000149011612	0.9267241358757019
2	361	0.931034505367279	0.9396551847457886	0.931034505367279
2	362	0.9224137663841248	0.931034505367279	0.931034505367279
2	363	0.9159482568502426	0.931034505367279	0.9224137663841248
2	364	0.9224137663841248	0.931034505367279	0.9224137663841248
2	365	0.9159482568502426	0.9375000149011612	0.931034505367279
2	366	0.931034505367279	0.9396551847457886	0.931034505367279
2	367	0.9224137663841248	0.931034505367279	0.9267241358757019
2	368	0.9245689511299133	0.931034505367279	0.931034505367279
2	369	0.931034505367279	0.9396551847457886	0.931034505367279
2	370	0.9159482568502426	0.9375000149011612	0.931034505367279
2	371	0.9159482568502426	0.9288793206214905	0.9224137663841248
2	372	0.9224137663841248	0.931034505367279	0.9267241358757019
2	373	0.9245689511299133	0.9375000149011612	0.931034505367279
2	374	0.9224137663841248	0.931034505367279	0.9267241358757019
2	375	0.9224137663841248	0.931034505367279	0.931034505367279
2	376	0.9224137663841248	0.931034505367279	0.931034505367279
2	377	0.9181034415960312	0.9375000149011612	0.931034505367279
2	378	0.9224137663841248	0.931034505367279	0.931034505367279
2	379	0.9224137663841248	0.9375000149011612	0.9267241358757019
2	380	0.9224137663841248	0.931034505367279	0.9224137663841248
2	381	0.9224137663841248	0.931034505367279	0.9267241358757019
2	382	0.9224137663841248	0.931034505367279	0.931034505367279
2	383	0.9224137663841248	0.931034505367279	0.931034505367279
2	384	0.9224137663841248	0.9375000149011612	0.9267241358757019
2	385	0.9245689511299133	0.9375000149011612	0.931034505367279
2	386	0.931034505367279	0.931034505367279	0.931034505367279
2	387	0.9245689511299133	0.9396551847457886	0.931034505367279
2	388	0.9224137663841248	0.9375000149011612	0.931034505367279
2	389	0.9224137663841248	0.931034505367279	0.931034505367279
2	390	0.9245689511299133	0.931034505367279	0.931034505367279
2	391	0.931034505367279	0.948275864124298	0.9396551847457886
2	392	0.9181034415960312	0.9396551847457886	0.9353448450565338
2	393	0.9159482568502426	0.931034505367279	0.9224137663841248
2	394	0.9245689511299133	0.9396551847457886	0.931034505367279
2	395	0.9245689511299133	0.9396551847457886	0.931034505367279
2	396	0.931034505367279	0.9375000149011612	0.931034505367279
2	397	0.931034505367279	0.9396551847457886	0.9353448450565338
2	398	0.9245689511299133	0.931034505367279	0.931034505367279
2	399	0.9245689511299133	0.931034505367279	0.931034505367279
2	400	0.9245689511299133	0.9396551847457886	0.9353448450565338
2	401	0.9245689511299133	0.9396551847457886	0.9353448450565338
2	402	0.9224137663841248	0.931034505367279	0.931034505367279
2	403	0.9224137663841248	0.931034505367279	0.931034505367279
2	404	0.9224137663841248	0.9288793206214905	0.9224137663841248
2	405	0.9245689511299133	0.9396551847457886	0.931034505367279
2	406	0.9245689511299133	0.9396551847457886	0.931034505367279
2	407	0.9224137663841248	0.9396551847457886	0.9353448450565338
2	408	0.9159482568502426	0.9375000149011612	0.9224137663841248
2	409	0.931034505367279	0.9375000149011612	0.931034505367279
2	410	0.931034505367279	0.9375000149011612	0.931034505367279
2	411	0.931034505367279	0.9396551847457886	0.9353448450565338
2	412	0.9331896752119064	0.948275864124298	0.9396551847457886
2	413	0.931034505367279	0.9396551847457886	0.9353448450565338
2	414	0.9245689511299133	0.9461206942796706	0.931034505367279
2	415	0.9159482568502426	0.9396551847457886	0.9353448450565338
2	416	0.931034505367279	0.9461206942796706	0.931034505367279
2	417	0.9224137663841248	0.931034505367279	0.9224137663841248
2	418	0.931034505367279	0.9396551847457886	0.9353448450565338
2	419	0.9159482568502426	0.931034505367279	0.9267241358757019
2	420	0.9245689511299133	0.931034505367279	0.931034505367279
2	421	0.9224137663841248	0.9375000149011612	0.931034505367279
2	422	0.9245689511299133	0.9375000149011612	0.931034505367279
2	423	0.9224137663841248	0.931034505367279	0.931034505367279
2	424	0.931034505367279	0.9396551847457886	0.931034505367279
2	425	0.9224137663841248	0.9375000149011612	0.9267241358757019
2	426	0.931034505367279	0.9396551847457886	0.9353448450565338
2	427	0.9224137663841248	0.931034505367279	0.931034505367279
2	428	0.9245689511299133	0.9396551847457886	0.931034505367279
2	429	0.931034505367279	0.9396551847457886	0.9396551847457886
2	430	0.931034505367279	0.9396551847457886	0.9353448450565338
2	431	0.9245689511299133	0.9375000149011612	0.931034505367279
2	432	0.9245689511299133	0.931034505367279	0.931034505367279
2	433	0.9224137663841248	0.931034505367279	0.931034505367279
2	434	0.9224137663841248	0.9396551847457886	0.931034505367279
2	435	0.931034505367279	0.931034505367279	0.931034505367279
2	436	0.9224137663841248	0.9375000149011612	0.9267241358757019
2	437	0.9245689511299133	0.9375000149011612	0.931034505367279
2	438	0.9224137663841248	0.931034505367279	0.931034505367279
2	439	0.9224137663841248	0.9396551847457886	0.931034505367279
2	440	0.931034505367279	0.9375000149011612	0.931034505367279
2	441	0.9224137663841248	0.931034505367279	0.9224137663841248
2	442	0.9159482568502426	0.931034505367279	0.9224137663841248
2	443	0.931034505367279	0.9375000149011612	0.931034505367279
2	444	0.931034505367279	0.9396551847457886	0.931034505367279
2	445	0.931034505367279	0.9396551847457886	0.931034505367279
2	446	0.9181034415960312	0.9375000149011612	0.931034505367279
2	447	0.9159482568502426	0.9375000149011612	0.931034505367279
2	448	0.931034505367279	0.9396551847457886	0.9353448450565338
2	449	0.9245689511299133	0.9375000149011612	0.931034505367279
2	450	0.9245689511299133	0.9375000149011612	0.931034505367279
2	451	0.9245689511299133	0.9375000149011612	0.931034505367279
2	452	0.931034505367279	0.9375000149011612	0.931034505367279
2	453	0.9224137663841248	0.931034505367279	0.9267241358757019
2	454	0.9224137663841248	0.9396551847457886	0.9267241358757019
2	455	0.9245689511299133	0.9396551847457886	0.931034505367279
2	456	0.9224137663841248	0.9375000149011612	0.931034505367279
2	457	0.9224137663841248	0.9375000149011612	0.9267241358757019
2	458	0.9224137663841248	0.9461206942796706	0.9267241358757019
2	459	0.931034505367279	0.948275864124298	0.9396551847457886
2	460	0.9224137663841248	0.931034505367279	0.9267241358757019
2	461	0.9245689511299133	0.9461206942796706	0.9353448450565338
2	462	0.9245689511299133	0.9396551847457886	0.9353448450565338
2	463	0.9137930870056152	0.931034505367279	0.9267241358757019
2	464	0.9245689511299133	0.931034505367279	0.931034505367279
2	465	0.9245689511299133	0.931034505367279	0.931034505367279
