iteration;loss;accuracy
0;0.09567901492118835;0.32258063554763794
1;0.09381002187728882;0.4193548262119293
2;0.09126701951026917;0.25806450843811035
3;0.08846969157457352;0.29032257199287415
4;0.08288125693798065;0.32258063554763794
5;0.08157078176736832;0.09677419066429138
6;0.08444976061582565;0.25806450843811035
7;0.08313320577144623;0.35483869910240173
8;0.07418687641620636;0.29032257199287415
9;0.07413820922374725;0.4516128897666931
10;0.07243707776069641;0.4516128897666931
11;0.07432133704423904;0.35483869910240173
12;0.1577903777360916;0.35483869910240173
13;0.06637637317180634;0.29032257199287415
14;0.07490396499633789;0.32258063554763794
15;0.06597322225570679;0.32258063554763794
16;0.06797264516353607;0.19354838132858276
17;0.07367674261331558;0.32258063554763794
18;0.06507979333400726;0.29032257199287415
19;0.06848890334367752;0.25806450843811035
20;0.0791647732257843;0.35483869910240173
21;0.07311014086008072;0.25806450843811035
22;0.06616184115409851;0.4516128897666931
23;0.06944676488637924;0.4193548262119293
24;0.06898064911365509;0.25806450843811035
25;0.06653961539268494;0.32258063554763794
26;0.07809168100357056;0.35483869910240173
27;0.06496720016002655;0.35483869910240173
28;0.06116075441241264;0.4516128897666931
29;0.07695303112268448;0.29032257199287415
30;0.07969146221876144;0.19354838132858276
31;0.06104899197816849;0.4516128897666931
32;0.07023975253105164;0.25806450843811035
33;0.06217166408896446;0.32258063554763794
34;0.06470111757516861;0.35483869910240173
35;0.06061993166804314;0.4838709533214569
36;0.06689625233411789;0.32258063554763794
37;0.07097575068473816;0.5161290168762207
38;0.07127007097005844;0.3870967626571655
39;0.07125657796859741;0.3870967626571655
40;0.06715548783540726;0.4838709533214569
41;0.06144530698657036;0.5483871102333069
42;0.06018801033496857;0.5483871102333069
43;0.05573287978768349;0.5806451439857483
44;0.06943370401859283;0.5806451439857483
45;0.05820367485284805;0.5806451439857483
46;0.05707196891307831;0.5161290168762207
47;0.05920518562197685;0.4516128897666931
48;0.07447144389152527;0.4838709533214569
49;0.05657590925693512;0.5806451439857483
50;0.055172767490148544;0.6451612710952759
51;0.058278001844882965;0.4516128897666931
52;0.0589882992208004;0.5483871102333069
53;0.07317006587982178;0.5161290168762207
54;0.05801606550812721;0.5806451439857483
55;0.058200184255838394;0.4838709533214569
56;0.07135645300149918;0.3870967626571655
57;0.05253537371754646;0.5483871102333069
58;0.05422058328986168;0.5161290168762207
59;0.06430841237306595;0.5161290168762207
60;0.06644400954246521;0.5483871102333069
61;0.06715535372495651;0.4193548262119293
62;0.059418924152851105;0.5161290168762207
63;0.05486922338604927;0.5483871102333069
64;0.05572612211108208;0.5161290168762207
65;0.06871835887432098;0.5806451439857483
66;0.05443161353468895;0.5483871102333069
67;0.055588800460100174;0.5483871102333069
68;0.05560142546892166;0.7096773982048035
69;0.050245851278305054;0.6451612710952759
70;0.05650278925895691;0.5161290168762207
71;0.050587430596351624;0.6451612710952759
72;0.04864462837576866;0.6774193644523621
73;0.040449921041727066;0.7096773982048035
74;0.03853846713900566;0.774193525314331
75;0.0432579405605793;0.5806451439857483
76;0.05064965412020683;0.7419354915618896
77;0.038501523435115814;0.6774193644523621
78;0.06292786449193954;0.6774193644523621
79;0.036429133266210556;0.7096773982048035
80;0.038904786109924316;0.6774193644523621
81;0.07019205391407013;0.6774193644523621
82;0.03417496010661125;0.7096773982048035
83;0.046235717833042145;0.7096773982048035
84;0.04361700266599655;0.774193525314331
85;0.03934791684150696;0.774193525314331
86;0.039931703358888626;0.6451612710952759
87;0.0364336259663105;0.7096773982048035
88;0.07964244484901428;0.8064516186714172
89;0.05348746478557587;0.7096773982048035
90;0.04075248911976814;0.7096773982048035
91;0.05962522700428963;0.7419354915618896
92;0.0398290753364563;0.774193525314331
93;0.06526783108711243;0.7419354915618896
94;0.03405478596687317;0.9032257795333862
95;0.061815887689590454;0.6774193644523621
96;0.03748118877410889;0.7419354915618896
97;0.02947574108839035;0.774193525314331
98;0.035042714327573776;0.7419354915618896
99;0.03334963321685791;0.8387096524238586
100;0.04449678957462311;0.7096773982048035
101;0.0477534681558609;0.8064516186714172
102;0.036051686853170395;0.774193525314331
103;0.044089846312999725;0.774193525314331
104;0.03828289359807968;0.7419354915618896
105;0.041374970227479935;0.6451612710952759
106;0.04892980679869652;0.7419354915618896
107;0.029451822862029076;0.8064516186714172
108;0.03298405557870865;0.7096773982048035
109;0.03540683537721634;0.8387096524238586
110;0.05588822439312935;0.7096773982048035
111;0.030887257307767868;0.8387096524238586
112;0.04461304098367691;0.6451612710952759
113;0.031900804489851;0.7419354915618896
114;0.040493570268154144;0.7096773982048035
115;0.03383762016892433;0.8064516186714172
116;0.03756348788738251;0.7419354915618896
117;0.029235580936074257;0.774193525314331
118;0.03272652626037598;0.8064516186714172
119;0.027596203610301018;0.774193525314331
120;0.02671639621257782;0.8387096524238586
121;0.06169500574469566;0.7096773982048035
122;0.029911942780017853;0.8387096524238586
123;0.04325690120458603;0.8387096524238586
124;0.039546217769384384;0.7419354915618896
125;0.06495774537324905;0.6774193644523621
126;0.04602621868252754;0.8064516186714172
127;0.06271849572658539;0.8387096524238586
128;0.049474574625492096;0.6451612710952759
129;0.03384408727288246;0.8064516186714172
130;0.02712700143456459;0.8709677457809448
131;0.03375878930091858;0.8709677457809448
132;0.03141571208834648;0.8387096524238586
133;0.02840590849518776;0.8387096524238586
134;0.049577102065086365;0.7096773982048035
135;0.06414259225130081;0.7096773982048035
136;0.027639806270599365;0.8387096524238586
137;0.053342148661613464;0.7419354915618896
