iteration;loss;accuracy
0;0.09567903727293015;0.32258063554763794
1;0.08657076209783554;0.25806450843811035
2;0.07665684074163437;0.29032257199287415
3;0.06956333667039871;0.25806450843811035
4;0.06671608239412308;0.35483869910240173
5;0.07111826539039612;0.3870967626571655
6;0.06924722343683243;0.32258063554763794
7;0.06369118392467499;0.5161290168762207
8;0.0642423927783966;0.3870967626571655
9;0.06649085134267807;0.32258063554763794
10;0.06363622099161148;0.3870967626571655
11;0.06408742815256119;0.4838709533214569
12;0.0629219338297844;0.4838709533214569
13;0.06320392340421677;0.5161290168762207
14;0.06359085440635681;0.4193548262119293
15;0.06152866408228874;0.5161290168762207
16;0.06137324497103691;0.35483869910240173
17;0.059642963111400604;0.4838709533214569
18;0.05765504017472267;0.5806451439857483
19;0.05907442048192024;0.4838709533214569
20;0.05606750398874283;0.6129032373428345
21;0.05608941987156868;0.6129032373428345
22;0.05422522500157356;0.6129032373428345
23;0.05120276287198067;0.6774193644523621
24;0.04618256911635399;0.774193525314331
25;0.04700632020831108;0.774193525314331
26;0.04198049381375313;0.7419354915618896
27;0.038830410689115524;0.8387096524238586
28;0.040917493402957916;0.774193525314331
29;0.04084131866693497;0.7096773982048035
30;0.03770710527896881;0.8387096524238586
31;0.038376789540052414;0.774193525314331
32;0.034636128693819046;0.8709677457809448
33;0.036687351763248444;0.7419354915618896
34;0.03209914267063141;0.8064516186714172
35;0.031108785420656204;0.8709677457809448
36;0.030235931277275085;0.8709677457809448
37;0.02808678336441517;0.8709677457809448
38;0.026068834587931633;0.9032257795333862
39;0.028709761798381805;0.9032257795333862
40;0.026211287826299667;0.8709677457809448
41;0.027069848030805588;0.8709677457809448
42;0.02156725339591503;1.0
43;0.022468671202659607;0.9677419066429138
44;0.019787684082984924;0.9354838728904724
45;0.01799059472978115;1.0
46;0.016752010211348534;1.0
47;0.021379949524998665;0.9032257795333862
48;0.029644185677170753;0.8709677457809448
49;0.01892753317952156;1.0
50;0.029035162180662155;0.8387096524238586
51;0.024546436965465546;0.9032257795333862
52;0.0168676245957613;0.9677419066429138
53;0.016004670411348343;1.0
54;0.017894601449370384;1.0
55;0.018265465274453163;1.0
56;0.014757943339645863;1.0
57;0.015666771680116653;0.9677419066429138
58;0.01570088043808937;0.9677419066429138
59;0.016990212723612785;0.9354838728904724
60;0.013215329498052597;0.9677419066429138
61;0.012022310867905617;1.0
62;0.010215666145086288;1.0
63;0.011689185164868832;1.0
64;0.011275708675384521;1.0
65;0.011776148341596127;1.0
66;0.010060617700219154;1.0
67;0.010685312561690807;1.0
68;0.010794843547046185;1.0
69;0.00801929272711277;1.0
70;0.008759320713579655;1.0
71;0.008553225547075272;1.0
72;0.008937282487750053;1.0
73;0.007787351496517658;1.0
74;0.009584575891494751;1.0
75;0.008770043961703777;1.0
76;0.008436060510575771;1.0
77;0.006890110205858946;1.0
78;0.0057640112936496735;1.0
79;0.006707983557134867;1.0
80;0.006153287831693888;1.0
81;0.006154089700430632;1.0
82;0.006454735528677702;1.0
83;0.0061506652273237705;1.0
84;0.007659117691218853;1.0
85;0.007322949822992086;1.0
86;0.004932093434035778;1.0
87;0.006875204388052225;1.0
88;0.006218382157385349;1.0
89;0.005002789665013552;1.0
90;0.007873861119151115;1.0
91;0.007119584828615189;1.0
92;0.005236216355115175;1.0
93;0.0055356258526444435;1.0
94;0.006268903613090515;1.0
95;0.0063402424566447735;1.0
96;0.006462829187512398;1.0
97;0.00596600491553545;1.0
98;0.005470940377563238;1.0
99;0.005967656150460243;1.0
100;0.005561445374041796;1.0
101;0.006922327447682619;1.0
102;0.0054650455713272095;1.0
103;0.004466979764401913;1.0
104;0.004745143000036478;1.0
105;0.006765756756067276;1.0
106;0.005505518987774849;1.0
107;0.004797228612005711;1.0
108;0.004859305452555418;1.0
109;0.005699284840375185;1.0
110;0.00548988813534379;1.0
111;0.004627704154700041;1.0
112;0.004648493602871895;1.0
113;0.004658592399209738;1.0
114;0.004729752894490957;1.0
115;0.005164851434528828;1.0
116;0.00487172557041049;1.0
117;0.0034783354494720697;1.0
118;0.00416475860401988;1.0
119;0.0038931614253669977;1.0
120;0.0062752836383879185;1.0
121;0.004214796237647533;1.0
122;0.002680441364645958;1.0
123;0.005442942958325148;1.0
124;0.004887557588517666;1.0
125;0.004705231171101332;1.0
126;0.0038180220872163773;1.0
127;0.0044744922779500484;1.0
128;0.004034035373479128;1.0
129;0.004612595308572054;1.0
130;0.0038931909948587418;1.0
131;0.0044395108707249165;1.0
132;0.0038620985578745604;1.0
133;0.005164323840290308;1.0
134;0.00317495409399271;1.0
135;0.004035420250147581;1.0
136;0.00366185512393713;1.0
137;0.004154294263571501;1.0
138;0.004434086848050356;1.0
139;0.0031779787968844175;1.0
140;0.005567488260567188;1.0
141;0.0036613550037145615;1.0
142;0.003125960472971201;1.0
143;0.003727661445736885;1.0
144;0.0031184060499072075;1.0
145;0.003217589808627963;1.0
146;0.0037578705232590437;1.0
147;0.0038970059249550104;1.0
148;0.0032677152194082737;1.0
149;0.003384261392056942;1.0
150;0.004009420983493328;1.0
151;0.0031714069191366434;1.0
152;0.0035213232040405273;1.0
153;0.0039033317007124424;1.0
154;0.0026747374795377254;1.0
155;0.0034483589697629213;1.0
156;0.004202556796371937;1.0
157;0.0034320098347961903;1.0
158;0.003004089230671525;1.0
159;0.0027844812721014023;1.0
160;0.0029252476524561644;1.0
161;0.0042150248773396015;1.0
162;0.0029086675494909286;1.0
163;0.004989544861018658;1.0
164;0.003472201293334365;1.0
165;0.00309294112958014;1.0
166;0.0032698330469429493;1.0
167;0.0026413481682538986;1.0
168;0.002413887297734618;1.0
169;0.0024766966234892607;1.0
170;0.0035396560560911894;1.0
171;0.0035856592003256083;1.0
172;0.002169533632695675;1.0
173;0.004068097565323114;1.0
174;0.0030848486348986626;1.0
175;0.0029160224366933107;1.0
176;0.00364106148481369;1.0
177;0.002950782421976328;1.0
178;0.002397130476310849;1.0
179;0.0025758245028555393;1.0
180;0.0029578718822449446;1.0
181;0.002658493584021926;1.0
182;0.0027720413636416197;1.0
183;0.0033732575830072165;1.0
184;0.0035367668606340885;1.0
185;0.003148674964904785;1.0
186;0.003987373784184456;1.0
187;0.003662211587652564;1.0
188;0.0030792029574513435;1.0
189;0.004160585347563028;1.0
190;0.005166498478502035;1.0
191;0.003570672357454896;1.0
192;0.003468064358457923;1.0
193;0.00403529591858387;1.0
194;0.0032617151737213135;1.0
195;0.003554343478754163;1.0
196;0.0037404948379844427;1.0
197;0.002753258915618062;1.0
198;0.003001687815412879;1.0
199;0.003572160378098488;1.0
200;0.0024975319392979145;1.0
201;0.002315911464393139;1.0
202;0.003323987824842334;1.0
203;0.0037970382254570723;1.0
204;0.0036235065199434757;1.0
205;0.0037479824386537075;1.0
206;0.0034518709871917963;1.0
207;0.003218752332031727;1.0
208;0.002381822792813182;1.0
209;0.002961544319987297;1.0
210;0.003063538344576955;1.0
211;0.002623233012855053;1.0
212;0.0018908370984718204;1.0
213;0.0024954599794000387;1.0
214;0.0026553093921393156;1.0
215;0.003979525063186884;1.0
216;0.002764758188277483;1.0
217;0.003254914889112115;1.0
