iteration;loss;accuracy
0;0.009460150264203548;0.019305018708109856
1;0.010046898387372494;0.009652509354054928
2;0.009344791993498802;0.04054053872823715
3;0.009275496937334538;0.04247104376554489
4;0.009423240087926388;0.055984556674957275
5;0.009404665790498257;0.054054055362939835
6;0.009269949048757553;0.06756756454706192
7;0.009170880541205406;0.052123550325632095
8;0.009192784316837788;0.03281853348016739
9;0.00924255233258009;0.055984556674957275
10;0.0092262402176857;0.06563706696033478
11;0.009173998609185219;0.06563706696033478
12;0.009121590293943882;0.05984555929899216
13;0.009101093746721745;0.04247104376554489
14;0.009092796593904495;0.057915057986974716
15;0.009107942692935467;0.052123550325632095
16;0.00910324975848198;0.04633204638957977
17;0.009077194146811962;0.05984555929899216
18;0.009048298932611942;0.07528957724571228
19;0.009034295566380024;0.07722007483243942
20;0.009029900655150414;0.08494208753108978
21;0.009021906182169914;0.0907335877418518
22;0.009016546420753002;0.0810810774564743
23;0.009003612212836742;0.08301158249378204
24;0.008971727453172207;0.09459459781646729
25;0.008968433365225792;0.08880309015512466
26;0.008959929458796978;0.08301158249378204
27;0.00895487517118454;0.09845560044050217
28;0.008936046622693539;0.10038609802722931
29;0.008937304839491844;0.09459459781646729
30;0.00891138520091772;0.08687258511781693
31;0.008886606432497501;0.10810811072587967
32;0.008878806605935097;0.10231660306453705
33;0.008874249644577503;0.09845560044050217
34;0.00885150395333767;0.10424710065126419
35;0.008839290589094162;0.12741312384605408
36;0.008831974118947983;0.10617760568857193
37;0.008844924159348011;0.11003860831260681
38;0.008876957930624485;0.10424710065126419
39;0.008796965703368187;0.11776062101125717
40;0.008773569948971272;0.12548261880874634
41;0.00876753032207489;0.12934362888336182
42;0.008733922615647316;0.13127413392066956
43;0.00872595701366663;0.14671814441680908
44;0.008727651089429855;0.1428571492433548
45;0.00868801586329937;0.1332046389579773
46;0.008672619238495827;0.13706563413143158
47;0.008644015528261662;0.14864864945411682
48;0.008648988790810108;0.1525096595287323
49;0.00873656664043665;0.13127413392066956
50;0.008661150000989437;0.13513512909412384
51;0.008607927709817886;0.13127413392066956
52;0.008650405332446098;0.15637065470218658
53;0.008650246076285839;0.13706563413143158
54;0.008604650385677814;0.12548261880874634
55;0.008610646240413189;0.1332046389579773
56;0.008654167875647545;0.14478763937950134
57;0.008644803427159786;0.13513512909412384
58;0.008641828782856464;0.1718146651983261
59;0.00853850319981575;0.1756756752729416
60;0.008618948049843311;0.13513512909412384
61;0.008576604537665844;0.13706563413143158
62;0.008564715273678303;0.14864864945411682
63;0.008573939092457294;0.16988417506217957
64;0.008488493040204048;0.14478763937950134
65;0.008553031831979752;0.14671814441680908
66;0.008540808223187923;0.13127413392066956
67;0.008492821827530861;0.14478763937950134
68;0.008505021221935749;0.16795367002487183
69;0.008505684323608875;0.1621621549129486
70;0.008469228632748127;0.15637065470218658
71;0.008487003855407238;0.14864864945411682
72;0.008453477174043655;0.16795367002487183
73;0.008442805148661137;0.1718146651983261
