iteration;loss;accuracy
0;0.009460150264203548;0.019305018708109856
1;0.009241999126970768;0.03667953610420227
2;0.00920542050153017;0.04054053872823715
3;0.009210160002112389;0.06370656192302704
4;0.00922189000993967;0.04247104376554489
5;0.009177187457680702;0.07528957724571228
6;0.00914731714874506;0.05984555929899216
7;0.00913369283080101;0.057915057986974716
8;0.009148421697318554;0.048262547701597214
9;0.009152921847999096;0.052123550325632095
10;0.009122377261519432;0.0617760606110096
11;0.009105734527111053;0.0617760606110096
12;0.009096909314393997;0.057915057986974716
13;0.009086580015718937;0.05984555929899216
14;0.00906575657427311;0.06563706696033478
15;0.009060719050467014;0.06563706696033478
16;0.009068886749446392;0.04633204638957977
17;0.009046287275850773;0.06949806958436966
18;0.009031537920236588;0.07528957724571228
19;0.009026017971336842;0.07915057986974716
20;0.009015939198434353;0.09266409277915955
21;0.009000998921692371;0.09266409277915955
22;0.00899228360503912;0.10038609802722931
23;0.008975517004728317;0.10038609802722931
24;0.00896232109516859;0.07722007483243942
25;0.008964846841990948;0.08494208753108978
26;0.008949176408350468;0.10231660306453705
27;0.008936312980949879;0.10038609802722931
28;0.008924604393541813;0.09266409277915955
29;0.00890186708420515;0.09459459781646729
30;0.008889270946383476;0.11003860831260681
31;0.008884034119546413;0.09652509540319443
32;0.008859469555318356;0.11003860831260681
33;0.008844345808029175;0.1235521212220192
34;0.008835733868181705;0.1235521212220192
35;0.00880899652838707;0.12934362888336182
36;0.008824816904962063;0.10038609802722931
37;0.00886751152575016;0.10424710065126419
38;0.008816764689981937;0.09845560044050217
39;0.008803419768810272;0.11196911334991455
40;0.008781436830759048;0.12548261880874634
41;0.008778169751167297;0.13706563413143158
42;0.00872323289513588;0.13513512909412384
43;0.008744735270738602;0.1235521212220192
44;0.008715419098734856;0.1235521212220192
45;0.008729267865419388;0.14092664420604706
46;0.008668540045619011;0.14092664420604706
47;0.008692139759659767;0.14092664420604706
48;0.00864491704851389;0.1621621549129486
49;0.00865714531391859;0.1428571492433548
50;0.008610984310507774;0.1718146651983261
51;0.008608991280198097;0.1235521212220192
52;0.008587947115302086;0.1756756752729416
53;0.008575919084250927;0.14092664420604706
54;0.00858346838504076;0.1525096595287323
55;0.008544365875422955;0.1525096595287323
56;0.008556913584470749;0.1525096595287323
57;0.008531228639185429;0.18918919563293457
58;0.008512632921338081;0.1718146651983261
59;0.008514342829585075;0.16023166477680206
60;0.008519766852259636;0.1332046389579773
61;0.008491849526762962;0.15830115973949432
62;0.00846247561275959;0.18339768052101135
63;0.00846228189766407;0.1660231649875641
64;0.008470405824482441;0.13899613916873932
65;0.008445758372545242;0.16988417506217957
66;0.008433290757238865;0.1756756752729416
67;0.008428123779594898;0.15444014966487885
68;0.008437038399279118;0.16023166477680206
69;0.00842053722590208;0.14478763937950134
70;0.00835610181093216;0.17374517023563385
71;0.008379059843719006;0.15830115973949432
72;0.008399493992328644;0.15830115973949432
73;0.008379961363971233;0.16795367002487183
74;0.00835204403847456;0.1853281855583191
75;0.008353843353688717;0.17760618031024933
76;0.008353279903531075;0.20077219605445862
77;0.008376956917345524;0.16023166477680206
78;0.008440660312771797;0.1621621549129486
79;0.008338232524693012;0.1853281855583191
80;0.00836383830755949;0.16795367002487183
81;0.008342687040567398;0.17374517023563385
82;0.008328340947628021;0.1814671754837036
83;0.008308840915560722;0.20656371116638184
84;0.008337481878697872;0.1756756752729416
85;0.008282619528472424;0.21235521137714386
86;0.008295763283967972;0.19111968576908112
87;0.008250926621258259;0.2142857164144516
88;0.008306916803121567;0.18339768052101135
89;0.008259888738393784;0.20077219605445862
90;0.008277994580566883;0.1949806958436966
91;0.008240136317908764;0.21235521137714386
92;0.008246767334640026;0.20077219605445862
93;0.008234390057623386;0.16795367002487183
94;0.008218648843467236;0.1949806958436966
95;0.008222240023314953;0.20656371116638184
96;0.00820108037441969;0.19305019080638885
97;0.008205590769648552;0.18725869059562683
98;0.008229335770010948;0.21042470633983612
99;0.008226767182350159;0.18918919563293457
100;0.00817931443452835;0.2277992218732834
101;0.008143328130245209;0.24517375230789185
102;0.008176076225936413;0.22200772166252136
103;0.008191687054932117;0.2239382266998291
104;0.008181562647223473;0.20270270109176636
105;0.008182622492313385;0.1949806958436966
106;0.008173886686563492;0.21621622145175934
107;0.00814748927950859;0.21814671158790588
108;0.008176479488611221;0.2142857164144516
109;0.008166128769516945;0.2046332061290741
110;0.008179113268852234;0.18339768052101135
111;0.008133087307214737;0.22007721662521362
112;0.008141640573740005;0.21621622145175934
113;0.008166451938450336;0.20849420130252838
114;0.00814675074070692;0.2277992218732834
115;0.00813747476786375;0.22200772166252136
116;0.008118282072246075;0.2432432472705841
117;0.008117591962218285;0.21814671158790588
118;0.00814030785113573;0.2374517321586609
119;0.008139241486787796;0.20849420130252838
120;0.008137950673699379;0.2239382266998291
121;0.008141557686030865;0.2046332061290741
122;0.008080492727458477;0.22007721662521362
123;0.008082840591669083;0.23938223719596863
