iteration;loss;accuracy
0;0.03978051245212555;0.08620689809322357
1;0.03759763389825821;0.13793103396892548
2;0.036114562302827835;0.16379310190677643
3;0.03502200171351433;0.18103447556495667
4;0.03480391949415207;0.18103447556495667
5;0.03436525911092758;0.17241379618644714
6;0.03420736640691757;0.2068965584039688
7;0.034047409892082214;0.22413793206214905
8;0.03403233364224434;0.1982758641242981
9;0.03382955864071846;0.2586206793785095
10;0.033855196088552475;0.26724138855934143
11;0.0334484800696373;0.24137930572032928
12;0.033365894109010696;0.2586206793785095
13;0.0330553762614727;0.2586206793785095
14;0.03358756750822067;0.1982758641242981
15;0.03304888308048248;0.2586206793785095
16;0.03281548619270325;0.2931034564971924
17;0.03274495154619217;0.24137930572032928
18;0.032740965485572815;0.24137930572032928
19;0.03237568959593773;0.26724138855934143
20;0.03247711807489395;0.24137930572032928
21;0.031952179968357086;0.3017241358757019
22;0.031530436128377914;0.3362068831920624
23;0.03166823089122772;0.2586206793785095
24;0.031390875577926636;0.3534482717514038
25;0.03126094490289688;0.3017241358757019
26;0.031052757054567337;0.36206895112991333
27;0.030521756038069725;0.32758620381355286
28;0.030689606443047523;0.32758620381355286
29;0.0304530318826437;0.3362068831920624
30;0.030127516016364098;0.38793104887008667
31;0.02967291884124279;0.42241379618644714
32;0.029689574614167213;0.38793104887008667
33;0.029692042618989944;0.4051724076271057
34;0.02950776182115078;0.42241379618644714
35;0.029056677594780922;0.4137931168079376
36;0.02887822687625885;0.4051724076271057
37;0.02845979854464531;0.48275861144065857
38;0.028708186000585556;0.4482758641242981
39;0.028450341895222664;0.4655172526836395
40;0.027561383321881294;0.5086206793785095
41;0.027222715318202972;0.517241358757019
42;0.02678079530596733;0.5086206793785095
43;0.026373038068413734;0.5344827771186829
44;0.026600316166877747;0.5775862336158752
45;0.026008501648902893;0.5862069129943848
46;0.02591688558459282;0.5775862336158752
47;0.025405192747712135;0.5775862336158752
48;0.025086715817451477;0.568965494632721
49;0.02448229491710663;0.5948275923728943
50;0.024460159242153168;0.6034482717514038
51;0.024011295288801193;0.5948275923728943
52;0.024185121059417725;0.5948275923728943
53;0.02360028587281704;0.5603448152542114
54;0.023816855624318123;0.6120689511299133
55;0.023569803684949875;0.6120689511299133
56;0.022781215608119965;0.6206896305084229
57;0.02300429157912731;0.6293103694915771
58;0.022576184943318367;0.6379310488700867
59;0.022434385493397713;0.6120689511299133
60;0.022120516747236252;0.6293103694915771
61;0.02148396708071232;0.681034505367279
62;0.021680327132344246;0.6637930870056152
63;0.021202445030212402;0.6465517282485962
64;0.020984897390007973;0.6637930870056152
65;0.021033620461821556;0.6724137663841248
66;0.020907830446958542;0.6551724076271057
67;0.020167963579297066;0.6724137663841248
68;0.020669367164373398;0.6724137663841248
69;0.020624935626983643;0.6896551847457886
70;0.019818726927042007;0.6982758641242981
71;0.019826669245958328;0.7155172228813171
72;0.02005312219262123;0.6896551847457886
73;0.019303038716316223;0.7068965435028076
74;0.01906588301062584;0.7413793206214905
75;0.019521914422512054;0.7758620977401733
76;0.018963512033224106;0.7586206793785095
77;0.019443906843662262;0.7413793206214905
78;0.018976392224431038;0.7586206793785095
79;0.018369488418102264;0.767241358757019
80;0.018276285380125046;0.767241358757019
81;0.018627794459462166;0.7758620977401733
82;0.018246423453092575;0.732758641242981
83;0.018099777400493622;0.7758620977401733
84;0.01810217648744583;0.7844827771186829
85;0.017463557422161102;0.767241358757019
86;0.018555745482444763;0.75
87;0.017741188406944275;0.7844827771186829
88;0.01735440082848072;0.7844827771186829
89;0.01747429370880127;0.7758620977401733
90;0.016712583601474762;0.7931034564971924
91;0.017326408997178078;0.7931034564971924
92;0.016734397038817406;0.7931034564971924
93;0.016592789441347122;0.767241358757019
94;0.016967132687568665;0.7844827771186829
95;0.016675811260938644;0.7758620977401733
96;0.016870900988578796;0.7758620977401733
97;0.016282331198453903;0.8103448152542114
98;0.016847100108861923;0.7758620977401733
99;0.015947364270687103;0.7758620977401733
100;0.01677064783871174;0.8017241358757019
101;0.015675364062190056;0.8103448152542114
102;0.01598907634615898;0.8017241358757019
103;0.015952439978718758;0.8017241358757019
104;0.015967698767781258;0.7931034564971924
105;0.015360354445874691;0.7931034564971924
106;0.016288431361317635;0.8017241358757019
107;0.015611412934958935;0.7758620977401733
108;0.014871085993945599;0.8017241358757019
109;0.01595725305378437;0.7931034564971924
110;0.015233784914016724;0.7758620977401733
111;0.015515780076384544;0.8017241358757019
112;0.014977977611124516;0.8017241358757019
113;0.014727912843227386;0.7931034564971924
114;0.014288358390331268;0.8103448152542114
115;0.014389787800610065;0.818965494632721
116;0.014854413457214832;0.7931034564971924
117;0.014139379374682903;0.7931034564971924
118;0.015092202462255955;0.8103448152542114
119;0.01451820693910122;0.818965494632721
120;0.014771328307688236;0.7844827771186829
121;0.014708638191223145;0.7844827771186829
122;0.013752024620771408;0.8103448152542114
123;0.015086055733263493;0.75
124;0.01399250142276287;0.8103448152542114
125;0.013971787877380848;0.7931034564971924
126;0.014329062774777412;0.8275862336158752
127;0.01360041368752718;0.7931034564971924
128;0.013825619593262672;0.8103448152542114
129;0.014010157436132431;0.818965494632721
130;0.013791854493319988;0.7931034564971924
131;0.013890014961361885;0.8103448152542114
132;0.013673079200088978;0.7931034564971924
133;0.013395775109529495;0.8103448152542114
134;0.013302688486874104;0.8448275923728943
135;0.01315715815871954;0.8103448152542114
136;0.013282469473779202;0.818965494632721
137;0.013407405465841293;0.818965494632721
138;0.012638109736144543;0.8620689511299133
139;0.013350247405469418;0.8103448152542114
140;0.012334463186562061;0.8448275923728943
141;0.01268455758690834;0.8448275923728943
142;0.012778840027749538;0.818965494632721
143;0.012561802752315998;0.818965494632721
144;0.012831265106797218;0.818965494632721
145;0.012676024809479713;0.8103448152542114
146;0.012532046064734459;0.8534482717514038
147;0.012541715055704117;0.8103448152542114
148;0.012226037681102753;0.8275862336158752
149;0.012634184211492538;0.8362069129943848
150;0.012292389757931232;0.8362069129943848
151;0.011549816466867924;0.8362069129943848
152;0.012343768030405045;0.8448275923728943
153;0.01170969009399414;0.8275862336158752
154;0.011916053481400013;0.818965494632721
155;0.012072947807610035;0.8534482717514038
156;0.011769257485866547;0.8362069129943848
157;0.011530277319252491;0.818965494632721
158;0.012430322356522083;0.8362069129943848
159;0.011845537461340427;0.8793103694915771
160;0.012079950422048569;0.8017241358757019
161;0.01135750487446785;0.8275862336158752
162;0.011755980551242828;0.8275862336158752
163;0.011698455549776554;0.8362069129943848
164;0.011455020867288113;0.8275862336158752
165;0.011726033873856068;0.8362069129943848
166;0.011420488357543945;0.8706896305084229
167;0.011470160447061062;0.8706896305084229
168;0.011532597243785858;0.8362069129943848
169;0.01144957821816206;0.8534482717514038
170;0.01110483892261982;0.8620689511299133
171;0.010842724703252316;0.8793103694915771
172;0.010882114060223103;0.8706896305084229
173;0.010976854711771011;0.8534482717514038
174;0.011435525491833687;0.8534482717514038
175;0.011151459068059921;0.8362069129943848
176;0.011365038342773914;0.8362069129943848
177;0.01110875140875578;0.8620689511299133
178;0.011012846603989601;0.8620689511299133
179;0.011078989133238792;0.8448275923728943
180;0.01045182067900896;0.8965517282485962
181;0.010820998810231686;0.8793103694915771
182;0.011001170612871647;0.8620689511299133
183;0.01089935377240181;0.8620689511299133
184;0.010789146646857262;0.8620689511299133
185;0.010560725815594196;0.8706896305084229
186;0.010971247218549252;0.8534482717514038
187;0.010385083965957165;0.8706896305084229
188;0.010573332197964191;0.8793103694915771
189;0.010716025717556477;0.8879310488700867
190;0.010478727519512177;0.8793103694915771
191;0.010101335123181343;0.8706896305084229
192;0.00984383374452591;0.8879310488700867
193;0.010471305809915066;0.9051724076271057
194;0.010524834506213665;0.8534482717514038
195;0.00974500272423029;0.8965517282485962
196;0.010671712458133698;0.8793103694915771
197;0.009634981863200665;0.8879310488700867
198;0.010394335724413395;0.8879310488700867
199;0.010088199749588966;0.8879310488700867
200;0.009845785796642303;0.8793103694915771
201;0.010093318298459053;0.8879310488700867
202;0.010101893916726112;0.8965517282485962
203;0.009265132248401642;0.8879310488700867
204;0.009598372504115105;0.8879310488700867
205;0.009717967361211777;0.8965517282485962
206;0.009624866768717766;0.8706896305084229
207;0.00952970515936613;0.8620689511299133
208;0.0098114600405097;0.8706896305084229
209;0.009945123456418514;0.8793103694915771
210;0.009222859516739845;0.8793103694915771
211;0.009528962895274162;0.8706896305084229
212;0.010264264419674873;0.8706896305084229
213;0.009414522908627987;0.8793103694915771
214;0.009860383346676826;0.8706896305084229
215;0.009519827552139759;0.8879310488700867
216;0.009757105261087418;0.8879310488700867
217;0.009585663676261902;0.8706896305084229
218;0.008966813795268536;0.8793103694915771
219;0.008927686139941216;0.8879310488700867
220;0.009308931417763233;0.8879310488700867
221;0.009304877370595932;0.8879310488700867
222;0.009029225446283817;0.9051724076271057
223;0.008729073219001293;0.8879310488700867
224;0.00950121320784092;0.8706896305084229
225;0.008977094665169716;0.8793103694915771
226;0.009077358059585094;0.8879310488700867
227;0.009377596899867058;0.8879310488700867
228;0.009279726073145866;0.8620689511299133
229;0.008512756787240505;0.8793103694915771
230;0.009186003357172012;0.8879310488700867
231;0.009240932762622833;0.8879310488700867
232;0.009020708501338959;0.8965517282485962
233;0.008591669611632824;0.9051724076271057
