iteration;loss;acc
80;0.009327692911028862;0.06370656192302704
81;0.009610178880393505;0.07335907220840454
82;0.009126123040914536;0.0617760606110096
83;0.00904599018394947;0.0907335877418518
84;0.009150020778179169;0.08301158249378204
85;0.008998622186481953;0.07915057986974716
86;0.008954856544733047;0.08687258511781693
87;0.009036793373525143;0.09652509540319443
88;0.009020240977406502;0.09266409277915955
89;0.009015589021146297;0.07335907220840454
90;0.009045879356563091;0.0907335877418518
91;0.008974622935056686;0.11969111859798431
92;0.009027387015521526;0.09459459781646729
93;0.009070242755115032;0.08301158249378204
94;0.008945849724113941;0.08687258511781693
95;0.008937489241361618;0.11003860831260681
96;0.009005507454276085;0.10231660306453705
97;0.008906161412596703;0.08880309015512466
98;0.008925720117986202;0.11583011597394943
99;0.008871342055499554;0.10038609802722931
100;0.008893641643226147;0.10231660306453705
101;0.008893915452063084;0.11003860831260681
102;0.009043543599545956;0.08301158249378204
103;0.008959845639765263;0.10038609802722931
104;0.008859511464834213;0.10424710065126419
105;0.008820108138024807;0.11969111859798431
106;0.008934288285672665;0.0810810774564743
107;0.008815382607281208;0.09845560044050217
108;0.0088964169844985;0.09845560044050217
109;0.008763647638261318;0.12934362888336182
110;0.00880726519972086;0.11003860831260681
111;0.008826067671179771;0.10617760568857193
112;0.008814096450805664;0.10424710065126419
113;0.008764524944126606;0.12741312384605408
114;0.009037329815328121;0.07915057986974716
115;0.009035849012434483;0.09266409277915955
116;0.008962662890553474;0.09652509540319443
117;0.008941849693655968;0.09845560044050217
118;0.008825642988085747;0.12548261880874634
119;0.008903389796614647;0.10617760568857193
120;0.008766957558691502;0.12162162363529205
121;0.008785400539636612;0.09266409277915955
122;0.008909988217055798;0.11583011597394943
123;0.008936741389334202;0.10810811072587967
124;0.00877027865499258;0.13127413392066956
125;0.008712410926818848;0.13513512909412384
126;0.008873495273292065;0.10038609802722931
127;0.008692936040461063;0.12741312384605408
128;0.008928012102842331;0.10424710065126419
129;0.008669102564454079;0.11583011597394943
130;0.008634724654257298;0.11776062101125717
131;0.008679155260324478;0.12548261880874634
132;0.008624664507806301;0.1235521212220192
133;0.00858460832387209;0.1525096595287323
134;0.0086185522377491;0.12548261880874634
135;0.009009423665702343;0.08301158249378204
136;0.008748759515583515;0.13513512909412384
137;0.008706570602953434;0.11003860831260681
138;0.008892681449651718;0.13513512909412384
139;0.008598973974585533;0.13706563413143158
140;0.008545337244868279;0.14864864945411682
141;0.008587141521275043;0.1235521212220192
142;0.008557111956179142;0.16988417506217957
143;0.008529744111001492;0.15057915449142456
144;0.008834170177578926;0.1138996109366417
145;0.008572363294661045;0.11583011597394943
146;0.008894190192222595;0.1138996109366417
147;0.00848278496414423;0.15444014966487885
148;0.008601921610534191;0.15057915449142456
149;0.008600794710218906;0.14092664420604706
150;0.008512440137565136;0.1428571492433548
151;0.008563868701457977;0.1332046389579773
152;0.008537505753338337;0.1428571492433548
153;0.008551658131182194;0.13899613916873932
154;0.008777564391493797;0.11776062101125717
155;0.008428424596786499;0.17374517023563385
156;0.009040052071213722;0.14864864945411682
157;0.008737160824239254;0.16409265995025635
158;0.008664215914905071;0.10617760568857193
159;0.008535594679415226;0.1428571492433548
160;0.008863681927323341;0.12934362888336182
161;0.008691954426467419;0.14092664420604706
162;0.008958308957517147;0.11583011597394943
163;0.008774008601903915;0.13899613916873932
164;0.00879651214927435;0.11969111859798431
165;0.008748505264520645;0.11196911334991455
166;0.00888761691749096;0.08494208753108978
167;0.00860106386244297;0.1428571492433548
168;0.008775289170444012;0.1332046389579773
169;0.008474161848425865;0.16023166477680206
170;0.008448469452559948;0.16409265995025635
171;0.008568071760237217;0.1428571492433548
172;0.00883126724511385;0.14864864945411682
173;0.008523158729076385;0.14478763937950134
174;0.008494550362229347;0.14864864945411682
175;0.008880143985152245;0.11969111859798431
176;0.008933701552450657;0.10231660306453705
177;0.008548793382942677;0.14478763937950134
178;0.00858637411147356;0.15830115973949432
179;0.008490413427352905;0.11969111859798431
180;0.0084209144115448;0.16023166477680206
181;0.008466769009828568;0.1525096595287323
182;0.008527464233338833;0.14671814441680908
183;0.008452658541500568;0.15830115973949432
184;0.008371998555958271;0.16023166477680206
185;0.008368976414203644;0.15830115973949432
186;0.00838555209338665;0.18725869059562683
187;0.00837990827858448;0.20270270109176636
188;0.008437693119049072;0.1718146651983261
189;0.008357779122889042;0.15830115973949432
190;0.00849431473761797;0.15057915449142456
191;0.008317409083247185;0.1660231649875641
192;0.008347546681761742;0.16988417506217957
193;0.008248357102274895;0.20077219605445862
194;0.00828107725828886;0.17374517023563385
195;0.008281470276415348;0.15830115973949432
196;0.008236474357545376;0.2277992218732834
197;0.00860519241541624;0.15637065470218658
198;0.008277591317892075;0.1853281855583191
199;0.008264105767011642;0.17760618031024933
200;0.008601361885666847;0.13127413392066956
201;0.008318236097693443;0.1814671754837036
202;0.008493808098137379;0.1621621549129486
203;0.00879773497581482;0.13706563413143158
204;0.00868910737335682;0.15637065470218658
205;0.00841024611145258;0.16988417506217957
206;0.008257189765572548;0.20849420130252838
207;0.008285087533295155;0.1718146651983261
208;0.008313539437949657;0.18339768052101135
209;0.00882634986191988;0.12548261880874634
210;0.00880526565015316;0.1332046389579773
211;0.008565976284444332;0.16409265995025635
212;0.008341922424733639;0.1949806958436966
213;0.008867348544299603;0.12548261880874634
214;0.008293421007692814;0.1949806958436966
215;0.008864536881446838;0.1332046389579773
216;0.008381351828575134;0.19305019080638885
217;0.008309032768011093;0.1718146651983261
218;0.008672726340591908;0.14092664420604706
219;0.00826054997742176;0.19884170591831207
220;0.00871703214943409;0.1621621549129486
221;0.008484953083097935;0.15830115973949432
222;0.008260556496679783;0.18339768052101135
223;0.00844469852745533;0.1621621549129486
224;0.008220534771680832;0.22200772166252136
225;0.008434331975877285;0.1756756752729416
226;0.008229429833590984;0.19111968576908112
227;0.0082095330581069;0.1756756752729416
228;0.008228945545852184;0.17374517023563385
229;0.008227921091020107;0.18918919563293457
230;0.00817054696381092;0.20656371116638184
231;0.008659841492772102;0.1621621549129486
232;0.008259227499365807;0.20270270109176636
233;0.008534966967999935;0.15444014966487885
234;0.008758271113038063;0.14864864945411682
235;0.00849970430135727;0.1853281855583191
236;0.008344996720552444;0.17953668534755707
237;0.00873094704002142;0.11969111859798431
238;0.008188020437955856;0.19691120088100433
239;0.0081891268491745;0.1853281855583191
240;0.008421351201832294;0.15637065470218658
241;0.00822353269904852;0.19111968576908112
242;0.008206412196159363;0.19111968576908112
243;0.008144511841237545;0.2142857164144516
244;0.008787430822849274;0.13127413392066956
245;0.008154823444783688;0.2046332061290741
246;0.008217703551054;0.16409265995025635
247;0.008140170015394688;0.21235521137714386
248;0.008566922508180141;0.13513512909412384
249;0.00843119341880083;0.15637065470218658
250;0.008143484592437744;0.20656371116638184
251;0.008095822297036648;0.2239382266998291
252;0.008211718872189522;0.17374517023563385
253;0.008312229067087173;0.15444014966487885
254;0.008201525546610355;0.1814671754837036
255;0.00864141620695591;0.19305019080638885
256;0.008275168016552925;0.1814671754837036
257;0.00875619612634182;0.1428571492433548
258;0.008613796904683113;0.18339768052101135
259;0.00833028182387352;0.1853281855583191
260;0.008275659754872322;0.20270270109176636
261;0.008237694390118122;0.21042470633983612
262;0.008418045938014984;0.15830115973949432
263;0.008471422828733921;0.15830115973949432
264;0.008554567582905293;0.16023166477680206
265;0.008786380290985107;0.1718146651983261
266;0.008413842879235744;0.18725869059562683
267;0.008710464462637901;0.15057915449142456
268;0.008236445486545563;0.20077219605445862
269;0.008299818262457848;0.17374517023563385
270;0.00840005837380886;0.15830115973949432
271;0.00853051245212555;0.1621621549129486
272;0.008420157246291637;0.1621621549129486
273;0.008466078899800777;0.1949806958436966
274;0.008446979336440563;0.13899613916873932
275;0.008249187842011452;0.1853281855583191
276;0.008172793313860893;0.21042470633983612
277;0.008517960086464882;0.17760618031024933
278;0.008219192735850811;0.2046332061290741
279;0.00860633235424757;0.1660231649875641
280;0.008345604874193668;0.19111968576908112
281;0.008370891213417053;0.17760618031024933
282;0.008556206710636616;0.14864864945411682
283;0.008248838596045971;0.19111968576908112
284;0.008503036573529243;0.18918919563293457
285;0.008340123109519482;0.14671814441680908
286;0.008239973336458206;0.18918919563293457
287;0.008258836343884468;0.1853281855583191
288;0.008214201778173447;0.20077219605445862
289;0.008212876506149769;0.19111968576908112
290;0.008324147202074528;0.21235521137714386
291;0.008456920273602009;0.1621621549129486
292;0.008154066279530525;0.2277992218732834
293;0.008194745518267155;0.20849420130252838
294;0.008173788897693157;0.20270270109176636
295;0.008174840360879898;0.19305019080638885
296;0.008743615821003914;0.11583011597394943
297;0.008500216528773308;0.19111968576908112
298;0.008235045708715916;0.19111968576908112
299;0.008382867090404034;0.14671814441680908
300;0.008192974142730236;0.19884170591831207
301;0.008123080246150494;0.2277992218732834
302;0.0086068669334054;0.15637065470218658
303;0.008673782460391521;0.1428571492433548
304;0.008246835321187973;0.1949806958436966
305;0.008045296184718609;0.2335907369852066
306;0.008126302622258663;0.19884170591831207
307;0.008458536118268967;0.18339768052101135
308;0.008110184222459793;0.21235521137714386
309;0.008409103378653526;0.18725869059562683
310;0.008672988042235374;0.14864864945411682
311;0.008298604749143124;0.20656371116638184
312;0.008214221335947514;0.20849420130252838
313;0.008065517991781235;0.2046332061290741
314;0.008082421496510506;0.23938223719596863
315;0.008173845708370209;0.19691120088100433
316;0.008111330680549145;0.1949806958436966
317;0.008077196776866913;0.20656371116638184
318;0.008260711096227169;0.21235521137714386
319;0.008216697722673416;0.21621622145175934
320;0.008084313943982124;0.2277992218732834
321;0.008256791159510612;0.21235521137714386
322;0.008038670755922794;0.2471042424440384
323;0.00806573498994112;0.21814671158790588
324;0.008318842388689518;0.19691120088100433
325;0.00806388445198536;0.24903474748134613
326;0.00805751420557499;0.21814671158790588
327;0.008240594528615475;0.18725869059562683
328;0.008626095950603485;0.14864864945411682
329;0.008444792591035366;0.18918919563293457
330;0.008095409721136093;0.2277992218732834
331;0.007968707010149956;0.2374517321586609
332;0.00807578582316637;0.2509652376174927
333;0.008051514625549316;0.20656371116638184
334;0.008044208399951458;0.23166023194789886
335;0.008016142062842846;0.2277992218732834
336;0.007993018254637718;0.21235521137714386
337;0.008354069665074348;0.18725869059562683
338;0.008076300844550133;0.23166023194789886
339;0.008399469777941704;0.20077219605445862
340;0.00821524579077959;0.21042470633983612
341;0.00813244841992855;0.21235521137714386
342;0.007980449125170708;0.22200772166252136
343;0.008076679892838001;0.24517375230789185
344;0.00802580639719963;0.23938223719596863
345;0.008082814514636993;0.2239382266998291
346;0.00803426280617714;0.21235521137714386
347;0.008361302316188812;0.19305019080638885
348;0.007929850369691849;0.2509652376174927
349;0.007967883720993996;0.2432432472705841
350;0.008478446863591671;0.20656371116638184
351;0.008070273324847221;0.21621622145175934
352;0.008186256512999535;0.22586873173713684
353;0.008041578345000744;0.18725869059562683
354;0.0082356883212924;0.22007721662521362
355;0.007966570556163788;0.24903474748134613
356;0.007938488386571407;0.2335907369852066
357;0.007914921268820763;0.22972972691059113
358;0.008415622636675835;0.17760618031024933
359;0.007992674596607685;0.20849420130252838
360;0.008245198987424374;0.22972972691059113
361;0.008479091338813305;0.20077219605445862
362;0.007984984666109085;0.2239382266998291
363;0.008002957329154015;0.22007721662521362
364;0.007947483099997044;0.2471042424440384
365;0.008039274252951145;0.20849420130252838
366;0.0080758361145854;0.23166023194789886
367;0.007925722748041153;0.2567567527294159
368;0.007903018034994602;0.26061776280403137
369;0.008513878099620342;0.1660231649875641
370;0.007984819822013378;0.20077219605445862
371;0.008415557444095612;0.19305019080638885
372;0.007945588789880276;0.23938223719596863
373;0.008053038269281387;0.2335907369852066
374;0.008594307117164135;0.1718146651983261
375;0.007925478741526604;0.24517375230789185
376;0.008147724904119968;0.2046332061290741
377;0.007945957593619823;0.24131274223327637
378;0.008518943563103676;0.1718146651983261
379;0.007945972494781017;0.2471042424440384
380;0.007984912022948265;0.24131274223327637
381;0.007901257835328579;0.2509652376174927
382;0.007904809899628162;0.2374517321586609
383;0.008387723006308079;0.20270270109176636
384;0.007922874763607979;0.23552124202251434
385;0.007963844574987888;0.23166023194789886
386;0.00789271853864193;0.24131274223327637
387;0.007977109402418137;0.20270270109176636
388;0.007923606783151627;0.2374517321586609
389;0.008246812038123608;0.19305019080638885
390;0.007926342077553272;0.20849420130252838
391;0.008461447432637215;0.19691120088100433
392;0.007985313422977924;0.24131274223327637
393;0.008573244325816631;0.18725869059562683
394;0.00791236013174057;0.2374517321586609
395;0.00789526104927063;0.25482624769210815
396;0.008532973937690258;0.17953668534755707
397;0.008571404032409191;0.1660231649875641
398;0.00794646330177784;0.22200772166252136
399;0.00843907706439495;0.1756756752729416
400;0.007896089926362038;0.2142857164144516
401;0.008153633214533329;0.1949806958436966
402;0.007848386652767658;0.2567567527294159
403;0.007855543866753578;0.25482624769210815
404;0.007848777808248997;0.2509652376174927
405;0.007844317704439163;0.2509652376174927
406;0.007854411378502846;0.2509652376174927
407;0.00809594988822937;0.2528957426548004
408;0.007850750349462032;0.2567567527294159
409;0.008030451834201813;0.21621622145175934
410;0.008437253534793854;0.1814671754837036
411;0.007983596064150333;0.2239382266998291
412;0.007896059192717075;0.23938223719596863
413;0.007905114442110062;0.25482624769210815
414;0.00851909164339304;0.19884170591831207
415;0.00795729923993349;0.2509652376174927
416;0.008320562541484833;0.17760618031024933
417;0.00783209502696991;0.2374517321586609
418;0.008338600397109985;0.21621622145175934
419;0.008226336911320686;0.20656371116638184
420;0.007962637580931187;0.2277992218732834
421;0.007819077000021935;0.2722007632255554
422;0.00829440075904131;0.20270270109176636
423;0.007947289384901524;0.21621622145175934
424;0.007857419550418854;0.23938223719596863
425;0.008374478667974472;0.1621621549129486
426;0.008065282367169857;0.23552124202251434
427;0.00814462173730135;0.2277992218732834
428;0.008214990608394146;0.19305019080638885
429;0.008439765311777592;0.21814671158790588
430;0.007973325438797474;0.22586873173713684
431;0.007924612611532211;0.23938223719596863
432;0.008143209852278233;0.2471042424440384
433;0.008061998523771763;0.22200772166252136
434;0.008030709810554981;0.2374517321586609
435;0.008111152797937393;0.2142857164144516
436;0.008156036958098412;0.27413126826286316
437;0.007894247770309448;0.2432432472705841
438;0.00846256036311388;0.17953668534755707
439;0.008368140086531639;0.19111968576908112
440;0.007886991836130619;0.2471042424440384
441;0.00800639484077692;0.25482624769210815
442;0.007798316888511181;0.2702702581882477
443;0.007958673872053623;0.2702702581882477
444;0.007819006219506264;0.27799227833747864
445;0.007914318703114986;0.21814671158790588
446;0.007832244969904423;0.24517375230789185
447;0.007773966994136572;0.2625482678413391
448;0.007903488352894783;0.24517375230789185
449;0.008403146639466286;0.17374517023563385
450;0.008172283880412579;0.18918919563293457
451;0.00802359078079462;0.2567567527294159
452;0.007847936823964119;0.2374517321586609
453;0.007817940786480904;0.23552124202251434
454;0.008104461245238781;0.21621622145175934
455;0.008329018950462341;0.18339768052101135
456;0.008534511551260948;0.1718146651983261
457;0.007910534739494324;0.2432432472705841
458;0.007855648174881935;0.3011583089828491
459;0.007894660346210003;0.25482624769210815
460;0.00820443406701088;0.21814671158790588
461;0.008086851797997952;0.2432432472705841
462;0.007900135591626167;0.2239382266998291
463;0.008022129535675049;0.24517375230789185
464;0.008054417558014393;0.22007721662521362
465;0.007744563277810812;0.27799227833747864
466;0.00810141023248434;0.2335907369852066
467;0.008547264151275158;0.18918919563293457
468;0.008434219285845757;0.1621621549129486
469;0.008395214565098286;0.1949806958436966
470;0.008040856570005417;0.20077219605445862
471;0.007964407093822956;0.23552124202251434
472;0.008473834954202175;0.1756756752729416
473;0.008277292363345623;0.21814671158790588
474;0.007935387082397938;0.2374517321586609
475;0.007915149442851543;0.26061776280403137
476;0.007852775044739246;0.23166023194789886
477;0.007838963530957699;0.25482624769210815
478;0.00800247397273779;0.20656371116638184
479;0.008211187086999416;0.1949806958436966
480;0.008054090663790703;0.2335907369852066
481;0.007774613332003355;0.3243243098258972
482;0.007785533554852009;0.27413126826286316
483;0.008359665982425213;0.17953668534755707
484;0.007843393832445145;0.28378379344940186
485;0.0078610023483634;0.2471042424440384
486;0.007993577048182487;0.21042470633983612
487;0.00786422286182642;0.26833978295326233
488;0.008461526595056057;0.18918919563293457
489;0.007800669874995947;0.2528957426548004
490;0.00801763217896223;0.19111968576908112
491;0.007806701585650444;0.26447877287864685
492;0.008358397521078587;0.21042470633983612
493;0.007877588272094727;0.2818532884120941
494;0.007770565338432789;0.26833978295326233
495;0.0077570038847625256;0.27799227833747864
496;0.008478502742946148;0.18918919563293457
497;0.008082743734121323;0.20656371116638184
498;0.00830451026558876;0.2142857164144516
499;0.007860618643462658;0.24903474748134613
500;0.00797290913760662;0.2335907369852066
501;0.007875224575400352;0.2374517321586609
502;0.007867026142776012;0.2277992218732834
503;0.007850615307688713;0.27413126826286316
504;0.008167825639247894;0.20656371116638184
505;0.00792586337774992;0.21814671158790588
506;0.007841433398425579;0.2528957426548004
507;0.008093379437923431;0.2142857164144516
508;0.007992910221219063;0.23166023194789886
509;0.007794798817485571;0.2664092779159546
510;0.007852168753743172;0.25482624769210815
511;0.007778502069413662;0.2509652376174927
512;0.00783765409141779;0.24903474748134613
513;0.007824637927114964;0.2432432472705841
514;0.00787761714309454;0.22972972691059113
515;0.007769605610519648;0.2567567527294159
516;0.007962167263031006;0.2915057837963104
517;0.00771356699988246;0.2567567527294159
518;0.007697779685258865;0.27413126826286316
519;0.007880046963691711;0.24903474748134613
520;0.007763312663882971;0.29729729890823364
521;0.007689721882343292;0.31660231947898865
522;0.007740628439933062;0.2664092779159546
523;0.007635262329131365;0.2953667938709259
524;0.007638467010110617;0.2799227833747864
525;0.00840597040951252;0.19884170591831207
526;0.007768870331346989;0.29729729890823364
527;0.008120694197714329;0.23166023194789886
528;0.008246363140642643;0.19691120088100433
529;0.00788512360304594;0.2567567527294159
530;0.007634140085428953;0.26833978295326233
531;0.007826771587133408;0.25868725776672363
532;0.007715294137597084;0.29729729890823364
533;0.007674908731132746;0.29729729890823364
534;0.007856320589780807;0.24131274223327637
535;0.008031485602259636;0.21621622145175934
536;0.008070200681686401;0.21814671158790588
537;0.008057358674705029;0.23938223719596863
538;0.008054321631789207;0.22007721662521362
539;0.008056046441197395;0.2509652376174927
540;0.007928919978439808;0.24517375230789185
541;0.007959877140820026;0.22200772166252136
542;0.008247707039117813;0.20656371116638184
543;0.007801642641425133;0.27413126826286316
544;0.008012312464416027;0.2277992218732834
545;0.0077688549645245075;0.2953667938709259
546;0.00783831812441349;0.2702702581882477
547;0.008133770897984505;0.30308881402015686
548;0.007811959367245436;0.2432432472705841
549;0.007930317893624306;0.2432432472705841
550;0.007821707986295223;0.28378379344940186
551;0.008030755445361137;0.2374517321586609
552;0.008153249509632587;0.24517375230789185
553;0.008018892258405685;0.2335907369852066
554;0.007780862040817738;0.2702702581882477
555;0.008027596399188042;0.2432432472705841
556;0.007971026934683323;0.2432432472705841
557;0.007975757122039795;0.2528957426548004
558;0.007914764806628227;0.23166023194789886
559;0.007736586034297943;0.26833978295326233
560;0.008399642072618008;0.1718146651983261
561;0.008267836645245552;0.2335907369852066
562;0.007843738421797752;0.26061776280403137
563;0.008209158666431904;0.20849420130252838
564;0.008072496391832829;0.2432432472705841
565;0.008024902082979679;0.25482624769210815
566;0.007875986397266388;0.27413126826286316
567;0.008065737783908844;0.22972972691059113
568;0.008248703554272652;0.21042470633983612
569;0.008114967495203018;0.21042470633983612
570;0.007887017913162708;0.25868725776672363
571;0.007837524637579918;0.27799227833747864
572;0.00838153064250946;0.20270270109176636
573;0.007805102504789829;0.2818532884120941
574;0.007784565910696983;0.26447877287864685
575;0.007727500516921282;0.2992278039455414
576;0.008109179325401783;0.19691120088100433
577;0.007717745378613472;0.29343628883361816
578;0.0077334255911409855;0.26061776280403137
579;0.007916930131614208;0.2895752787590027
580;0.007683595642447472;0.2992278039455414
581;0.007845034822821617;0.26061776280403137
582;0.008304429240524769;0.20656371116638184
583;0.007840498350560665;0.2509652376174927
584;0.007808764930814505;0.24903474748134613
585;0.008066301234066486;0.2335907369852066
586;0.007820588536560535;0.2567567527294159
587;0.0077483463101089;0.26833978295326233
588;0.008053001947700977;0.2509652376174927
589;0.008033309131860733;0.24131274223327637
590;0.007771667093038559;0.2664092779159546
591;0.008094376884400845;0.1853281855583191
592;0.007789853494614363;0.27799227833747864
593;0.007649537641555071;0.2953667938709259
594;0.007755379192531109;0.2567567527294159
595;0.007676173932850361;0.2722007632255554
596;0.007638892624527216;0.2953667938709259
597;0.0076653300784528255;0.2895752787590027
598;0.007956716232001781;0.24517375230789185
599;0.007669955492019653;0.30308881402015686
600;0.0076266005635261536;0.2915057837963104
601;0.007680089212954044;0.27413126826286316
602;0.007842428050935268;0.2509652376174927
603;0.0076728323474526405;0.2915057837963104
604;0.008371413685381413;0.19111968576908112
605;0.007760840002447367;0.26833978295326233
606;0.007845924235880375;0.2992278039455414
607;0.007856369018554688;0.26061776280403137
608;0.007568838074803352;0.29343628883361816
609;0.007621372118592262;0.30694979429244995
610;0.00826279167085886;0.2142857164144516
611;0.007630026433616877;0.2818532884120941
612;0.007522869389504194;0.32239383459091187
613;0.007687377277761698;0.2895752787590027
614;0.007683555129915476;0.2915057837963104
615;0.0075634135864675045;0.3050193190574646
616;0.007932698354125023;0.2374517321586609
617;0.007812465075403452;0.2760617733001709
618;0.007609336171299219;0.31274130940437317
619;0.007507796864956617;0.31660231947898865
620;0.007947388105094433;0.23552124202251434
621;0.007804057560861111;0.24517375230789185
622;0.008096727542579174;0.2664092779159546
623;0.007630837149918079;0.28764477372169495
624;0.008256395347416401;0.20077219605445862
625;0.007669415790587664;0.30694979429244995
626;0.007574032060801983;0.2915057837963104
627;0.007467907853424549;0.33976835012435913
628;0.007862843573093414;0.27799227833747864
629;0.008152683265507221;0.2335907369852066
630;0.007583677768707275;0.3204633295536041
631;0.008176916278898716;0.22007721662521362
632;0.007722392212599516;0.29343628883361816
633;0.0077627538703382015;0.26833978295326233
634;0.00765647878870368;0.3050193190574646
635;0.008281686343252659;0.21042470633983612
636;0.007964604534208775;0.23552124202251434
637;0.007677385583519936;0.2722007632255554
638;0.007529393769800663;0.2953667938709259
639;0.0075373719446361065;0.3146718144416809
640;0.008091957308351994;0.21042470633983612
641;0.007902398705482483;0.21621622145175934
642;0.007680521346628666;0.28378379344940186
643;0.007530589587986469;0.34555983543395996
644;0.007898237556219101;0.25482624769210815
645;0.00777396559715271;0.2664092779159546
646;0.007770429830998182;0.2509652376174927
647;0.00751361483708024;0.3204633295536041
648;0.007925590500235558;0.2567567527294159
649;0.007976965047419071;0.24903474748134613
650;0.0076445420272648335;0.3146718144416809
651;0.007593292277306318;0.2953667938709259
652;0.008093142881989479;0.25868725776672363
653;0.00763933639973402;0.3185328245162964
654;0.007602976635098457;0.30694979429244995
655;0.007678693160414696;0.27799227833747864
656;0.007718775421380997;0.2953667938709259
657;0.007540435530245304;0.28764477372169495
658;0.00783885270357132;0.26833978295326233
659;0.007486152462661266;0.33011582493782043
660;0.007579417433589697;0.3146718144416809
661;0.007471237797290087;0.33590734004974365
662;0.007596099283546209;0.30308881402015686
663;0.007534592412412167;0.29343628883361816
664;0.008257628418505192;0.22200772166252136
665;0.007892579771578312;0.24517375230789185
666;0.007784013170748949;0.2799227833747864
667;0.00783495046198368;0.2722007632255554
668;0.007547023706138134;0.31274130940437317
669;0.008268158882856369;0.21621622145175934
670;0.0076893288642168045;0.2799227833747864
671;0.007464180700480938;0.3378378450870514
672;0.008003000169992447;0.24517375230789185
673;0.008070004172623158;0.2277992218732834
674;0.007758087012916803;0.27799227833747864
675;0.007525761146098375;0.3339768350124359
676;0.008065675385296345;0.2509652376174927
677;0.007564887870103121;0.33011582493782043
678;0.007449547294527292;0.3339768350124359
679;0.007581685204058886;0.29343628883361816
680;0.008050821721553802;0.24517375230789185
681;0.007546640001237392;0.31660231947898865
682;0.007458390202373266;0.33011582493782043
683;0.008230495266616344;0.23552124202251434
684;0.007727073505520821;0.28764477372169495
685;0.007471633609384298;0.3243243098258972
686;0.007515991572290659;0.30308881402015686
687;0.00766419991850853;0.2895752787590027
688;0.008085563778877258;0.21814671158790588
689;0.00766000896692276;0.27799227833747864
690;0.007771818898618221;0.2895752787590027
691;0.007455806247889996;0.3281853199005127
692;0.007393281906843185;0.3339768350124359
693;0.007376266177743673;0.3185328245162964
694;0.007439684588462114;0.3532818555831909
695;0.00807021651417017;0.2528957426548004
696;0.007392271887511015;0.31660231947898865
697;0.007409811485558748;0.32239383459091187
