target_set,shape_id,readable_shape,step,classification,accuracy,majority_vote
3,3,1111-1111-0001,44,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,45,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,46,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,47,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,48,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,49,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,50,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,51,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,52,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,53,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,54,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,55,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,56,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,57,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,58,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,59,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,60,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,61,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,62,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,63,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,64,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,65,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,66,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,67,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,68,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,69,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,70,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,71,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,72,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,73,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,74,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,75,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,76,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,77,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,78,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,79,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,80,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,81,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,82,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,83,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,84,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,85,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,86,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,87,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,88,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,89,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,90,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,91,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,92,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,93,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,94,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,95,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,96,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,97,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,98,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,99,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,100,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,101,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,102,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,103,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,104,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,105,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,106,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,107,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,108,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,109,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,110,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,111,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,112,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,113,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,114,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,115,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,116,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,117,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,118,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,119,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,120,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,121,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,122,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,123,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,124,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,125,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,126,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,127,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,128,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,129,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,130,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,131,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,132,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,133,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,134,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,135,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,136,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,137,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,138,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,139,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,140,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,141,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,142,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,143,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,144,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,145,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,146,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,147,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,148,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,149,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,3,1111-1111-0001,150,3;0;3-0;1;3-1;1;3-2;1;3-3;1;3-0;2;3-1;2;3-2;2;3-3;2;3,1.0,3
3,4,1111-1111-1000,0,0;0;10-0;1;4-1;1;5-2;1;5-3;1;5-0;2;1-1;2;5-2;2;5-3;2;2,0.1111111111111111,5
3,4,1111-1111-1000,1,0;0;4-0;1;4-1;1;4-2;1;5-3;1;5-0;2;1-1;2;5-2;2;3-3;2;2,0.3333333333333333,4
3,4,1111-1111-1000,2,0;0;4-0;1;4-1;1;4-2;1;5-3;1;5-0;2;4-1;2;4-2;2;3-3;2;5,0.5555555555555556,4
3,4,1111-1111-1000,3,0;0;4-0;1;4-1;1;4-2;1;4-3;1;5-0;2;4-1;2;4-2;2;3-3;2;5,0.6666666666666666,4
3,4,1111-1111-1000,4,0;0;4-0;1;4-1;1;4-2;1;4-3;1;5-0;2;4-1;2;4-2;2;4-3;2;5,0.7777777777777778,4
3,4,1111-1111-1000,5,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;5,0.8888888888888888,4
3,4,1111-1111-1000,6,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,7,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,8,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,9,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,10,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,11,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,12,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,13,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,14,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,15,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,16,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,17,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,18,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,19,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,20,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,21,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,22,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,23,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,24,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,25,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,26,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,27,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,28,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,29,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,30,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,31,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,32,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,33,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,34,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,35,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,36,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,37,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,38,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,39,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,40,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,41,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,42,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,43,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,44,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,45,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,46,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,47,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,48,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,49,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,50,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,51,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,52,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,53,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,54,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,55,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,56,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,57,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,58,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,59,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,60,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,61,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,62,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,63,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,64,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,65,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,66,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,67,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,68,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,69,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,70,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,71,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,72,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,73,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,74,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,75,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,76,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
3,4,1111-1111-1000,77,0;0;4-0;1;4-1;1;4-2;1;4-3;1;4-0;2;4-1;2;4-2;2;4-3;2;4,1.0,4
