target_set,shapes_set,closest_shape_id,edit_distance,shape_id,step,majority_vote,seed,target_vx,variable,vx,relative_performance_loss,overlap
2,4,5,1,22,40,3.0,2.0,1.397937575230695,classification,-0.0258857940960074,1.018517131633532,False
2,4,5,1,22,40,3.0,3.0,3.2294410420680486,classification,0.0135658308904624,0.9957993254207932,False
2,4,5,1,22,40,3.0,4.0,0.0949847744391577,classification,0.2658542119964494,-1.7989139687512943,False
2,4,5,1,22,40,3.0,5.0,1.380348336555374,classification,0.345393964716835,0.7497776788873761,False
2,4,5,1,22,40,3.0,1.0,1.521574245466977,classification,0.1908103473142351,0.8745967553783912,False
2,4,5,1,22,40,3.0,2.0,1.397937575230695,classification,-0.0258857940960074,1.018517131633532,False
2,4,5,1,22,40,3.0,3.0,3.2294410420680486,classification,0.0135658308904624,0.9957993254207932,False
2,4,5,1,22,40,3.0,4.0,0.0949847744391577,classification,0.2658542119964494,-1.7989139687512943,False
2,4,5,1,22,40,3.0,5.0,1.380348336555374,classification,0.345393964716835,0.7497776788873761,False
2,4,5,1,23,40,5.0,1.0,1.564255275114502,classification,0.4799203814315227,0.6931956125918175,False
2,4,5,1,23,40,5.0,2.0,0.8972109592992714,classification,-0.0336453918486564,1.0374999786838692,False
2,4,5,1,23,40,5.0,3.0,1.1429732788019848,classification,0.0175015865511991,0.9846876677908485,False
2,4,5,1,23,40,5.0,4.0,1.353655540556341,classification,0.0189360506710335,0.9860111748493632,False
2,4,5,1,23,40,5.0,5.0,1.6627260602320568,classification,0.4050586688509047,0.7563888132033167,False
2,4,5,1,23,40,5.0,1.0,1.564255275114502,classification,0.3759041451465825,0.7596913041453117,False
2,4,5,1,23,40,5.0,2.0,0.8972109592992714,classification,-0.0178238033863517,1.0198657887552691,False
2,4,5,1,23,40,5.0,3.0,1.1429732788019848,classification,0.3657686234886679,0.6799849740388938,False
2,4,5,1,23,40,5.0,4.0,1.353655540556341,classification,0.0104050589961225,0.9923133628280012,False
2,4,5,1,23,40,5.0,5.0,1.6627260602320568,classification,-0.0283625145678489,1.0170578396803924,False
2,4,5,1,23,40,5.0,1.0,1.564255275114502,classification,0.6473374337864488,0.5861689302987555,False
2,4,5,1,23,40,5.0,2.0,0.8972109592992714,classification,-0.0218055511213692,1.0243037057175488,False
2,4,5,1,23,40,5.0,3.0,1.1429732788019848,classification,0.0130626652945939,0.9885713292367729,False
2,4,5,1,23,40,5.0,4.0,1.353655540556341,classification,-0.0257757979341654,1.019041622600364,False
2,4,5,1,23,40,5.0,5.0,1.6627260602320568,classification,-0.0389483740012827,1.0234244082250366,False
2,4,5,1,23,40,4.0,1.0,1.564255275114502,classification,0.5743740824057665,0.6328130762648553,False
2,4,5,1,23,40,4.0,2.0,0.8972109592992714,classification,-0.0044288009539358,1.0049361868666815,False
2,4,5,1,23,40,4.0,3.0,1.1429732788019848,classification,-0.0192306445510965,1.0168251042327545,False
2,4,5,1,23,40,4.0,4.0,1.353655540556341,classification,-0.033254517004436,1.0245664543217314,False
2,4,5,1,23,40,4.0,5.0,1.6627260602320568,classification,0.1016708876374541,0.9388528934085122,False
2,4,5,1,23,40,5.0,1.0,1.564255275114502,classification,0.3759041451465825,0.7596913041453117,False
2,4,5,1,23,40,5.0,2.0,0.8972109592992714,classification,-0.0178238033863517,1.0198657887552691,False
2,4,5,1,23,40,5.0,3.0,1.1429732788019848,classification,0.3657686234886679,0.6799849740388938,False
2,4,5,1,23,40,5.0,4.0,1.353655540556341,classification,0.0104050589961225,0.9923133628280012,False
2,4,5,1,23,40,5.0,5.0,1.6627260602320568,classification,-0.0283625145678489,1.0170578396803924,False
2,4,6,0,24,40,6.0,1.0,2.611042407021058,classification,2.611042407021058,0.0,True
2,4,6,0,24,40,6.0,2.0,2.2480949222969904,classification,2.2480949222969904,0.0,True
2,4,6,0,24,40,6.0,3.0,1.71231694953951,classification,1.71231694953951,0.0,True
2,4,6,0,24,40,6.0,4.0,2.1171863936540936,classification,2.1171863936540936,0.0,True
2,4,6,0,24,40,6.0,5.0,1.6888696862383352,classification,1.6888696862383352,0.0,True
2,4,6,0,24,40,6.0,1.0,2.611042407021058,classification,2.611042407021058,0.0,True
2,4,6,0,24,40,6.0,2.0,2.2480949222969904,classification,2.2480949222969904,0.0,True
2,4,6,0,24,40,6.0,3.0,1.71231694953951,classification,1.71231694953951,0.0,True
2,4,6,0,24,40,6.0,4.0,2.1171863936540936,classification,2.1171863936540936,0.0,True
2,4,6,0,24,40,6.0,5.0,1.6888696862383352,classification,1.6888696862383352,0.0,True
2,4,6,0,24,40,6.0,1.0,2.611042407021058,classification,2.611042407021058,0.0,True
2,4,6,0,24,40,6.0,2.0,2.2480949222969904,classification,2.2480949222969904,0.0,True
2,4,6,0,24,40,6.0,3.0,1.71231694953951,classification,1.71231694953951,0.0,True
2,4,6,0,24,40,6.0,4.0,2.1171863936540936,classification,2.1171863936540936,0.0,True
2,4,6,0,24,40,6.0,5.0,1.6888696862383352,classification,1.6888696862383352,0.0,True
2,4,6,0,24,40,6.0,1.0,2.611042407021058,classification,2.611042407021058,0.0,True
2,4,6,0,24,40,6.0,2.0,2.2480949222969904,classification,2.2480949222969904,0.0,True
2,4,6,0,24,40,6.0,3.0,1.71231694953951,classification,1.71231694953951,0.0,True
2,4,6,0,24,40,6.0,4.0,2.1171863936540936,classification,2.1171863936540936,0.0,True
2,4,6,0,24,40,6.0,5.0,1.6888696862383352,classification,1.6888696862383352,0.0,True
2,4,6,0,24,40,6.0,1.0,2.611042407021058,classification,2.611042407021058,0.0,True
2,4,6,0,24,40,6.0,2.0,2.2480949222969904,classification,2.2480949222969904,0.0,True
2,4,6,0,24,40,6.0,3.0,1.71231694953951,classification,1.71231694953951,0.0,True
2,4,6,0,24,40,6.0,4.0,2.1171863936540936,classification,2.1171863936540936,0.0,True
2,4,6,0,24,40,6.0,5.0,1.6888696862383352,classification,1.6888696862383352,0.0,True
2,4,6,1,25,40,6.0,1.0,1.712213341629634,classification,0.7597960354390159,0.5562492027331918,False
2,4,6,1,25,40,6.0,2.0,2.057926796539591,classification,2.0787078220145,-0.010098039206181958,False
2,4,6,1,25,40,6.0,3.0,0.9710395943176856,classification,1.2134249669111703,-0.2496143041044584,False
2,4,6,1,25,40,6.0,4.0,2.57550230390787,classification,2.067268733603611,0.1973337665173525,False
2,4,6,1,25,40,6.0,5.0,2.43492164310885,classification,1.6299500870414134,0.3305944395975174,False
2,4,6,1,25,40,6.0,1.0,1.712213341629634,classification,0.7597960354390159,0.5562492027331918,False
2,4,6,1,25,40,6.0,2.0,2.057926796539591,classification,2.0787078220145,-0.010098039206181958,False
2,4,6,1,25,40,6.0,3.0,0.9710395943176856,classification,1.2134249669111703,-0.2496143041044584,False
2,4,6,1,25,40,6.0,4.0,2.57550230390787,classification,2.067268733603611,0.1973337665173525,False
2,4,6,1,25,40,6.0,5.0,2.43492164310885,classification,1.6299500870414134,0.3305944395975174,False
2,4,6,1,25,40,6.0,1.0,1.712213341629634,classification,0.7597960354390159,0.5562492027331918,False
2,4,6,1,25,40,6.0,2.0,2.057926796539591,classification,2.0787078220145,-0.010098039206181958,False
2,4,6,1,25,40,6.0,3.0,0.9710395943176856,classification,1.2134249669111703,-0.2496143041044584,False
2,4,6,1,25,40,6.0,4.0,2.57550230390787,classification,2.067268733603611,0.1973337665173525,False
2,4,6,1,25,40,6.0,5.0,2.43492164310885,classification,1.6299500870414134,0.3305944395975174,False
2,4,6,1,25,40,6.0,1.0,1.712213341629634,classification,0.7597960354390159,0.5562492027331918,False
2,4,6,1,25,40,6.0,2.0,2.057926796539591,classification,2.0787078220145,-0.010098039206181958,False
2,4,6,1,25,40,6.0,3.0,0.9710395943176856,classification,1.2134249669111703,-0.2496143041044584,False
2,4,6,1,25,40,6.0,4.0,2.57550230390787,classification,2.067268733603611,0.1973337665173525,False
2,4,6,1,25,40,6.0,5.0,2.43492164310885,classification,1.6299500870414134,0.3305944395975174,False
2,4,6,1,25,40,6.0,1.0,1.712213341629634,classification,0.7597960354390159,0.5562492027331918,False
2,4,6,1,25,40,6.0,2.0,2.057926796539591,classification,2.0787078220145,-0.010098039206181958,False
2,4,6,1,25,40,6.0,3.0,0.9710395943176856,classification,1.2134249669111703,-0.2496143041044584,False
2,4,6,1,25,40,6.0,4.0,2.57550230390787,classification,2.067268733603611,0.1973337665173525,False
2,4,6,1,25,40,6.0,5.0,2.43492164310885,classification,1.6299500870414134,0.3305944395975174,False
2,4,6,1,26,40,6.0,1.0,2.439742018182383,classification,2.292736614791484,0.060254486865959106,False
2,4,6,1,26,40,6.0,2.0,1.9649475872264908,classification,1.8568630124189744,0.05500633986888012,False
2,4,6,1,26,40,6.0,3.0,1.982506619871348,classification,1.3559014444684254,0.3160671289176251,False
2,4,6,1,26,40,6.0,4.0,2.016516863858916,classification,1.452348970326612,0.2797734567181759,False
2,4,6,1,26,40,6.0,5.0,2.5274586970273094,classification,1.5031783062326145,0.4052609809210376,False
2,4,6,1,26,40,6.0,1.0,2.439742018182383,classification,2.292736614791484,0.060254486865959106,False
2,4,6,1,26,40,6.0,2.0,1.9649475872264908,classification,1.8568630124189744,0.05500633986888012,False
2,4,6,1,26,40,6.0,3.0,1.982506619871348,classification,1.3559014444684254,0.3160671289176251,False
2,4,6,1,26,40,6.0,4.0,2.016516863858916,classification,1.452348970326612,0.2797734567181759,False
2,4,6,1,26,40,6.0,5.0,2.5274586970273094,classification,1.5031783062326145,0.4052609809210376,False
2,4,6,1,26,40,6.0,1.0,2.439742018182383,classification,2.292736614791484,0.060254486865959106,False
2,4,6,1,26,40,6.0,2.0,1.9649475872264908,classification,1.8568630124189744,0.05500633986888012,False
2,4,6,1,26,40,6.0,3.0,1.982506619871348,classification,1.3559014444684254,0.3160671289176251,False
2,4,6,1,26,40,6.0,4.0,2.016516863858916,classification,1.452348970326612,0.2797734567181759,False
2,4,6,1,26,40,6.0,5.0,2.5274586970273094,classification,1.5031783062326145,0.4052609809210376,False
2,4,6,1,26,40,6.0,1.0,2.439742018182383,classification,2.292736614791484,0.060254486865959106,False
2,4,6,1,26,40,6.0,2.0,1.9649475872264908,classification,1.8568630124189744,0.05500633986888012,False
2,4,6,1,26,40,6.0,3.0,1.982506619871348,classification,1.3559014444684254,0.3160671289176251,False
2,4,6,1,26,40,6.0,4.0,2.016516863858916,classification,1.452348970326612,0.2797734567181759,False
2,4,6,1,26,40,6.0,5.0,2.5274586970273094,classification,1.5031783062326145,0.4052609809210376,False
2,4,6,1,26,40,6.0,1.0,2.439742018182383,classification,2.292736614791484,0.060254486865959106,False
2,4,6,1,26,40,6.0,2.0,1.9649475872264908,classification,1.8568630124189744,0.05500633986888012,False
2,4,6,1,26,40,6.0,3.0,1.982506619871348,classification,1.3559014444684254,0.3160671289176251,False
2,4,6,1,26,40,6.0,4.0,2.016516863858916,classification,1.452348970326612,0.2797734567181759,False
2,4,6,1,26,40,6.0,5.0,2.5274586970273094,classification,1.5031783062326145,0.4052609809210376,False
2,4,6,1,27,40,6.0,1.0,2.812709527607961,classification,2.253866014447446,0.19868511400669855,False
2,4,6,1,27,40,6.0,2.0,2.6825460896921385,classification,0.9714883281347266,0.6378484113030769,False
2,4,6,1,27,40,6.0,3.0,2.984401547118403,classification,1.6656962667093502,0.44186590161847766,False
2,4,6,1,27,40,6.0,4.0,2.857636537104857,classification,0.1458004826421567,0.948978646952117,False
2,4,6,1,27,40,6.0,5.0,3.1249237362207065,classification,0.3124910282063132,0.9000004305435495,False
2,4,6,1,27,40,6.0,1.0,2.812709527607961,classification,0.2709778673658979,0.903659491068618,False
2,4,6,1,27,40,6.0,2.0,2.6825460896921385,classification,1.0767105562511483,0.5986236507217975,False
2,4,6,1,27,40,6.0,3.0,2.984401547118403,classification,1.5620745666605664,0.4765870001076659,False
2,4,6,1,27,40,6.0,4.0,2.857636537104857,classification,0.5124024081083981,0.8206901397518084,False
2,4,6,1,27,40,6.0,5.0,3.1249237362207065,classification,-0.0058905258340975,1.0018850142695712,False
2,4,6,1,27,40,6.0,1.0,2.812709527607961,classification,0.84595825128923,0.6992372504214233,False
2,4,6,1,27,40,6.0,2.0,2.6825460896921385,classification,0.7264175925750389,0.7292059229228729,False
2,4,6,1,27,40,6.0,3.0,2.984401547118403,classification,0.1735667919929831,0.9418420111192574,False
2,4,6,1,27,40,6.0,4.0,2.857636537104857,classification,0.0847742615670978,0.970334134356714,False
2,4,6,1,27,40,6.0,5.0,3.1249237362207065,classification,0.9243181022921398,0.7042109887103956,False
2,4,6,1,27,40,6.0,1.0,2.812709527607961,classification,2.253866014447446,0.19868511400669855,False
2,4,6,1,27,40,6.0,2.0,2.6825460896921385,classification,0.9714883281347266,0.6378484113030769,False
2,4,6,1,27,40,6.0,3.0,2.984401547118403,classification,1.6656962667093502,0.44186590161847766,False
2,4,6,1,27,40,6.0,4.0,2.857636537104857,classification,0.1458004826421567,0.948978646952117,False
2,4,6,1,27,40,6.0,5.0,3.1249237362207065,classification,0.3124910282063132,0.9000004305435495,False
2,4,6,1,27,40,6.0,1.0,2.812709527607961,classification,0.84595825128923,0.6992372504214233,False
2,4,6,1,27,40,6.0,2.0,2.6825460896921385,classification,0.7264175925750389,0.7292059229228729,False
2,4,6,1,27,40,6.0,3.0,2.984401547118403,classification,0.1735667919929831,0.9418420111192574,False
2,4,6,1,27,40,6.0,4.0,2.857636537104857,classification,0.0847742615670978,0.970334134356714,False
2,4,6,1,27,40,6.0,5.0,3.1249237362207065,classification,0.9243181022921398,0.7042109887103956,False
2,4,6,1,28,40,6.0,1.0,1.457051979490504,classification,0.9949812823619808,0.31712711943886734,False
2,4,6,1,28,40,6.0,2.0,1.958113486018674,classification,1.2091272887943911,0.38250397771742833,False
2,4,6,1,28,40,6.0,3.0,3.152146691380811,classification,0.960946847505242,0.695145263977453,False
2,4,6,1,28,40,6.0,4.0,2.206822658482583,classification,0.7813527884538713,0.6459376627068296,False
2,4,6,1,28,40,6.0,5.0,1.863105659857439,classification,1.1829313428009331,0.3650755465519606,False
2,4,6,1,28,40,6.0,1.0,1.457051979490504,classification,1.4325742797296157,0.016799469137296987,False
2,4,6,1,28,40,6.0,2.0,1.958113486018674,classification,0.8857462865858007,0.5476532423119455,False
2,4,6,1,28,40,6.0,3.0,3.152146691380811,classification,0.8963725032346589,0.7156310949342275,False
2,4,6,1,28,40,6.0,4.0,2.206822658482583,classification,0.364540720261264,0.8348119551609448,False
2,4,6,1,28,40,6.0,5.0,1.863105659857439,classification,1.491153135595492,0.19964113269368097,False
2,4,6,1,28,40,6.0,1.0,1.457051979490504,classification,1.23183472570567,0.15457050054150223,False
2,4,6,1,28,40,6.0,2.0,1.958113486018674,classification,0.9887413065912096,0.49505413570203033,False
2,4,6,1,28,40,6.0,3.0,3.152146691380811,classification,0.7827941276746797,0.7516631666238307,False
2,4,6,1,28,40,6.0,4.0,2.206822658482583,classification,1.9051624146912984,0.13669437488860428,False
2,4,6,1,28,40,6.0,5.0,1.863105659857439,classification,-0.0270040588242198,1.0144941102407934,False
2,4,6,1,28,40,6.0,1.0,1.457051979490504,classification,0.7618289788030224,0.47714358202278023,False
2,4,6,1,28,40,6.0,2.0,1.958113486018674,classification,1.7683893535909092,0.09689128530212034,False
2,4,6,1,28,40,6.0,3.0,3.152146691380811,classification,0.8394223075500344,0.7336982095898835,False
2,4,6,1,28,40,6.0,4.0,2.206822658482583,classification,0.8647090207691733,0.608165605221876,False
2,4,6,1,28,40,6.0,5.0,1.863105659857439,classification,0.8845670386076846,0.5252190696069433,False
2,4,6,1,28,40,6.0,1.0,1.457051979490504,classification,1.23183472570567,0.15457050054150223,False
2,4,6,1,28,40,6.0,2.0,1.958113486018674,classification,0.9887413065912096,0.49505413570203033,False
2,4,6,1,28,40,6.0,3.0,3.152146691380811,classification,0.7827941276746797,0.7516631666238307,False
2,4,6,1,28,40,6.0,4.0,2.206822658482583,classification,1.9051624146912984,0.13669437488860428,False
2,4,6,1,28,40,6.0,5.0,1.863105659857439,classification,-0.0270040588242198,1.0144941102407934,False
2,4,7,0,29,40,7.0,1.0,1.4146543318878568,classification,1.4146543318878568,0.0,True
2,4,7,0,29,40,7.0,2.0,0.6766259200293361,classification,0.6766259200293361,0.0,True
2,4,7,0,29,40,7.0,3.0,0.8477767929581538,classification,0.8477767929581538,0.0,True
2,4,7,0,29,40,7.0,4.0,1.3799920953636262,classification,1.3799920953636262,0.0,True
2,4,7,0,29,40,7.0,5.0,1.2999084505112688,classification,1.2999084505112688,0.0,True
2,4,7,0,29,40,7.0,1.0,1.4146543318878568,classification,1.4146543318878568,0.0,True
2,4,7,0,29,40,7.0,2.0,0.6766259200293361,classification,0.6766259200293361,0.0,True
2,4,7,0,29,40,7.0,3.0,0.8477767929581538,classification,0.8477767929581538,0.0,True
2,4,7,0,29,40,7.0,4.0,1.3799920953636262,classification,1.3799920953636262,0.0,True
2,4,7,0,29,40,7.0,5.0,1.2999084505112688,classification,1.2999084505112688,0.0,True
2,4,7,0,29,40,7.0,1.0,1.4146543318878568,classification,1.4146543318878568,0.0,True
2,4,7,0,29,40,7.0,2.0,0.6766259200293361,classification,0.6766259200293361,0.0,True
2,4,7,0,29,40,7.0,3.0,0.8477767929581538,classification,0.8477767929581538,0.0,True
2,4,7,0,29,40,7.0,4.0,1.3799920953636262,classification,1.3799920953636262,0.0,True
2,4,7,0,29,40,7.0,5.0,1.2999084505112688,classification,1.2999084505112688,0.0,True
2,4,7,0,29,40,7.0,1.0,1.4146543318878568,classification,1.4146543318878568,0.0,True
2,4,7,0,29,40,7.0,2.0,0.6766259200293361,classification,0.6766259200293361,0.0,True
2,4,7,0,29,40,7.0,3.0,0.8477767929581538,classification,0.8477767929581538,0.0,True
2,4,7,0,29,40,7.0,4.0,1.3799920953636262,classification,1.3799920953636262,0.0,True
2,4,7,0,29,40,7.0,5.0,1.2999084505112688,classification,1.2999084505112688,0.0,True
2,4,7,0,29,40,7.0,1.0,1.4146543318878568,classification,1.4146543318878568,0.0,True
2,4,7,0,29,40,7.0,2.0,0.6766259200293361,classification,0.6766259200293361,0.0,True
2,4,7,0,29,40,7.0,3.0,0.8477767929581538,classification,0.8477767929581538,0.0,True
2,4,7,0,29,40,7.0,4.0,1.3799920953636262,classification,1.3799920953636262,0.0,True
2,4,7,0,29,40,7.0,5.0,1.2999084505112688,classification,1.2999084505112688,0.0,True
2,4,7,1,30,40,7.0,1.0,1.4226384515350898,classification,1.302265195097613,0.08461268308022239,False
2,4,7,1,30,40,7.0,2.0,1.43361873806321,classification,0.6083049944350888,0.5756856559667345,False
2,4,7,1,30,40,7.0,3.0,1.6932442311216602,classification,0.7556009150343872,0.5537555060595999,False
2,4,7,1,30,40,7.0,4.0,1.6491723666849742,classification,1.2481924023457565,0.24314011830384566,False
2,4,7,1,30,40,7.0,5.0,1.0557781510679276,classification,1.1609837585556508,-0.09964745659995612,False
2,4,7,1,30,40,7.0,1.0,1.4226384515350898,classification,1.302265195097613,0.08461268308022239,False
2,4,7,1,30,40,7.0,2.0,1.43361873806321,classification,0.6083049944350888,0.5756856559667345,False
2,4,7,1,30,40,7.0,3.0,1.6932442311216602,classification,0.7556009150343872,0.5537555060595999,False
2,4,7,1,30,40,7.0,4.0,1.6491723666849742,classification,1.2481924023457565,0.24314011830384566,False
2,4,7,1,30,40,7.0,5.0,1.0557781510679276,classification,1.1609837585556508,-0.09964745659995612,False
2,4,7,1,30,40,7.0,1.0,1.4226384515350898,classification,1.4538790379614728,-0.021959610604277546,False
2,4,7,1,30,40,7.0,2.0,1.43361873806321,classification,0.4242199627592701,0.7040915052963225,False
2,4,7,1,30,40,7.0,3.0,1.6932442311216602,classification,0.7733045586436341,0.5433000482562566,False
2,4,7,1,30,40,7.0,4.0,1.6491723666849742,classification,1.0650639875540024,0.3541827348860427,False
2,4,7,1,30,40,7.0,5.0,1.0557781510679276,classification,1.253995309836344,-0.1877450850521185,False
2,4,7,1,30,40,7.0,1.0,1.4226384515350898,classification,1.302265195097613,0.08461268308022239,False
2,4,7,1,30,40,7.0,2.0,1.43361873806321,classification,0.6083049944350888,0.5756856559667345,False
2,4,7,1,30,40,7.0,3.0,1.6932442311216602,classification,0.7556009150343872,0.5537555060595999,False
2,4,7,1,30,40,7.0,4.0,1.6491723666849742,classification,1.2481924023457565,0.24314011830384566,False
2,4,7,1,30,40,7.0,5.0,1.0557781510679276,classification,1.1609837585556508,-0.09964745659995612,False
2,4,7,1,30,40,7.0,1.0,1.4226384515350898,classification,1.302265195097613,0.08461268308022239,False
2,4,7,1,30,40,7.0,2.0,1.43361873806321,classification,0.6083049944350888,0.5756856559667345,False
2,4,7,1,30,40,7.0,3.0,1.6932442311216602,classification,0.7556009150343872,0.5537555060595999,False
2,4,7,1,30,40,7.0,4.0,1.6491723666849742,classification,1.2481924023457565,0.24314011830384566,False
2,4,7,1,30,40,7.0,5.0,1.0557781510679276,classification,1.1609837585556508,-0.09964745659995612,False
2,4,7,1,31,40,7.0,1.0,1.690430403407397,classification,0.5935005954731339,0.6489056312068121,False
2,4,7,1,31,40,7.0,2.0,1.5260507066026583,classification,0.6193454037999301,0.5941514910872548,False
2,4,7,1,31,40,7.0,3.0,1.5300113334651186,classification,0.7091684427661169,0.5364946472912616,False
2,4,7,1,31,40,7.0,4.0,1.378441518722064,classification,0.6998605852179728,0.49228126423034263,False
2,4,7,1,31,40,7.0,5.0,1.8500665945091777,classification,1.319751612986567,0.28664642834832826,False
2,4,7,1,31,40,7.0,1.0,1.690430403407397,classification,0.5395625294396799,0.6808135204193649,False
2,4,7,1,31,40,7.0,2.0,1.5260507066026583,classification,0.5207673483760001,0.6587483324618034,False
2,4,7,1,31,40,7.0,3.0,1.5300113334651186,classification,0.4529405425427161,0.7039626226056043,False
2,4,7,1,31,40,7.0,4.0,1.378441518722064,classification,1.229070284379607,0.10836240225913765,False
2,4,7,1,31,40,7.0,5.0,1.8500665945091777,classification,0.4546510868439477,0.7542515019765725,False
2,4,7,1,31,40,7.0,1.0,1.690430403407397,classification,0.5935005954731339,0.6489056312068121,False
2,4,7,1,31,40,7.0,2.0,1.5260507066026583,classification,0.6193454037999301,0.5941514910872548,False
2,4,7,1,31,40,7.0,3.0,1.5300113334651186,classification,0.7091684427661169,0.5364946472912616,False
2,4,7,1,31,40,7.0,4.0,1.378441518722064,classification,0.6998605852179728,0.49228126423034263,False
2,4,7,1,31,40,7.0,5.0,1.8500665945091777,classification,1.319751612986567,0.28664642834832826,False
2,4,7,1,31,40,7.0,1.0,1.690430403407397,classification,0.5935005954731339,0.6489056312068121,False
2,4,7,1,31,40,7.0,2.0,1.5260507066026583,classification,0.6193454037999301,0.5941514910872548,False
2,4,7,1,31,40,7.0,3.0,1.5300113334651186,classification,0.7091684427661169,0.5364946472912616,False
2,4,7,1,31,40,7.0,4.0,1.378441518722064,classification,0.6998605852179728,0.49228126423034263,False
2,4,7,1,31,40,7.0,5.0,1.8500665945091777,classification,1.319751612986567,0.28664642834832826,False
2,4,7,1,31,40,7.0,1.0,1.690430403407397,classification,0.5935005954731339,0.6489056312068121,False
2,4,7,1,31,40,7.0,2.0,1.5260507066026583,classification,0.6193454037999301,0.5941514910872548,False
2,4,7,1,31,40,7.0,3.0,1.5300113334651186,classification,0.7091684427661169,0.5364946472912616,False
2,4,7,1,31,40,7.0,4.0,1.378441518722064,classification,0.6998605852179728,0.49228126423034263,False
2,4,7,1,31,40,7.0,5.0,1.8500665945091777,classification,1.319751612986567,0.28664642834832826,False
2,4,7,1,32,40,7.0,1.0,1.373188569831951,classification,0.6371004731969492,0.5360429825927573,False
2,4,7,1,32,40,7.0,2.0,1.5376971903875996,classification,0.6466737985229355,0.5794530922177651,False
2,4,7,1,32,40,7.0,3.0,1.666359209885471,classification,0.7830507147377969,0.5300828836349061,False
2,4,7,1,32,40,7.0,4.0,1.3380340633863697,classification,0.2112514012578193,0.8421180693089586,False
2,4,7,1,32,40,7.0,5.0,1.5271770144634358,classification,1.1019104666633934,0.27846578606963723,False
2,4,7,1,32,40,7.0,1.0,1.373188569831951,classification,0.0809588144670974,0.9410431922856706,False
2,4,7,1,32,40,7.0,2.0,1.5376971903875996,classification,0.5945489619492206,0.6133510773994745,False
2,4,7,1,32,40,7.0,3.0,1.666359209885471,classification,0.7606588501693398,0.5435204812642888,False
2,4,7,1,32,40,7.0,4.0,1.3380340633863697,classification,0.6662620353511717,0.5020589881957419,False
2,4,7,1,32,40,7.0,5.0,1.5271770144634358,classification,1.0987897943095548,0.28050921150381,False
2,4,7,1,32,40,7.0,1.0,1.373188569831951,classification,0.0809588144670974,0.9410431922856706,False
2,4,7,1,32,40,7.0,2.0,1.5376971903875996,classification,0.5945489619492206,0.6133510773994745,False
2,4,7,1,32,40,7.0,3.0,1.666359209885471,classification,0.7606588501693398,0.5435204812642888,False
2,4,7,1,32,40,7.0,4.0,1.3380340633863697,classification,0.6662620353511717,0.5020589881957419,False
2,4,7,1,32,40,7.0,5.0,1.5271770144634358,classification,1.0987897943095548,0.28050921150381,False
2,4,7,1,32,40,7.0,1.0,1.373188569831951,classification,0.0809588144670974,0.9410431922856706,False
2,4,7,1,32,40,7.0,2.0,1.5376971903875996,classification,0.5945489619492206,0.6133510773994745,False
2,4,7,1,32,40,7.0,3.0,1.666359209885471,classification,0.7606588501693398,0.5435204812642888,False
2,4,7,1,32,40,7.0,4.0,1.3380340633863697,classification,0.6662620353511717,0.5020589881957419,False
2,4,7,1,32,40,7.0,5.0,1.5271770144634358,classification,1.0987897943095548,0.28050921150381,False
2,4,7,1,32,40,7.0,1.0,1.373188569831951,classification,0.0809588144670974,0.9410431922856706,False
2,4,7,1,32,40,7.0,2.0,1.5376971903875996,classification,0.5945489619492206,0.6133510773994745,False
2,4,7,1,32,40,7.0,3.0,1.666359209885471,classification,0.7606588501693398,0.5435204812642888,False
2,4,7,1,32,40,7.0,4.0,1.3380340633863697,classification,0.6662620353511717,0.5020589881957419,False
2,4,7,1,32,40,7.0,5.0,1.5271770144634358,classification,1.0987897943095548,0.28050921150381,False
2,4,7,1,33,40,7.0,1.0,0.7752708565895539,classification,0.0298295631718125,0.961523688246152,False
2,4,7,1,33,40,7.0,2.0,0.8238452989722846,classification,0.4470537316329153,0.4573571856383745,False
2,4,7,1,33,40,7.0,3.0,1.3714727313706314,classification,0.4087416121639214,0.7019688377213081,False
2,4,7,1,33,40,7.0,4.0,0.7869740055777865,classification,1.3765646353193377,-0.7491869179448705,False
2,4,7,1,33,40,7.0,5.0,1.202731667262079,classification,0.8029358760952232,0.3324064727396414,False
2,4,7,1,33,40,7.0,1.0,0.7752708565895539,classification,0.0049894516050306,0.9935642471755234,False
2,4,7,1,33,40,7.0,2.0,0.8238452989722846,classification,0.6814589814526278,0.17283137707683502,False
2,4,7,1,33,40,7.0,3.0,1.3714727313706314,classification,0.4353631444179712,0.6825579288165102,False
2,4,7,1,33,40,7.0,4.0,0.7869740055777865,classification,1.3514526797219018,-0.7172774070595661,False
2,4,7,1,33,40,7.0,5.0,1.202731667262079,classification,0.5504059581630744,0.542370112016732,False
2,4,7,1,33,40,7.0,1.0,0.7752708565895539,classification,0.0298295631718125,0.961523688246152,False
2,4,7,1,33,40,7.0,2.0,0.8238452989722846,classification,0.4470537316329153,0.4573571856383745,False
2,4,7,1,33,40,7.0,3.0,1.3714727313706314,classification,0.4087416121639214,0.7019688377213081,False
2,4,7,1,33,40,7.0,4.0,0.7869740055777865,classification,1.3765646353193377,-0.7491869179448705,False
2,4,7,1,33,40,7.0,5.0,1.202731667262079,classification,0.8029358760952232,0.3324064727396414,False
2,4,7,1,33,40,7.0,1.0,0.7752708565895539,classification,0.0113036730361855,0.9854197111369428,False
